lap,position,driver,time
1,1,hamilton,1:42.307
1,2,max_verstappen,1:43.125
1,3,bottas,1:44.229
1,4,ricciardo,1:45.266
1,5,vandoorne,1:46.101
1,6,perez,1:47.373
1,7,ocon,1:48.080
1,8,stroll,1:48.503
1,9,massa,1:48.852
1,10,kevin_magnussen,1:49.899
1,11,alonso,1:50.534
1,12,hulkenberg,1:50.582
1,13,vettel,1:51.136
1,14,jolyon_palmer,1:51.289
1,15,sainz,1:51.542
1,16,gasly,1:52.115
1,17,wehrlein,1:52.901
1,18,ericsson,1:53.218
1,19,grosjean,1:53.566
2,1,hamilton,1:37.867
2,2,max_verstappen,1:37.792
2,3,bottas,1:38.722
2,4,ricciardo,1:38.321
2,5,vandoorne,1:39.109
2,6,perez,1:39.140
2,7,stroll,1:40.067
2,8,massa,1:40.436
2,9,kevin_magnussen,1:40.164
2,10,alonso,1:40.245
2,11,ocon,1:43.233
2,12,vettel,1:40.263
2,13,hulkenberg,1:41.317
2,14,jolyon_palmer,1:41.240
2,15,sainz,1:41.714
2,16,gasly,1:41.801
2,17,wehrlein,1:41.895
2,18,grosjean,1:41.346
2,19,ericsson,1:42.741
3,1,hamilton,1:37.387
3,2,max_verstappen,1:37.062
3,3,bottas,1:38.795
3,4,ricciardo,1:38.461
3,5,vandoorne,1:38.839
3,6,perez,1:38.663
3,7,stroll,1:38.823
3,8,massa,1:39.178
3,9,kevin_magnussen,1:39.270
3,10,alonso,1:39.182
3,11,vettel,1:39.306
3,12,hulkenberg,1:39.550
3,13,jolyon_palmer,1:39.472
3,14,sainz,1:39.958
3,15,gasly,1:39.695
3,16,grosjean,1:39.364
3,17,wehrlein,1:41.143
3,18,ericsson,1:40.423
3,19,ocon,1:56.563
4,1,max_verstappen,1:37.202
4,2,hamilton,1:38.306
4,3,bottas,1:38.346
4,4,ricciardo,1:38.596
4,5,vandoorne,1:38.744
4,6,perez,1:38.438
4,7,stroll,1:38.669
4,8,massa,1:38.800
4,9,kevin_magnussen,1:38.845
4,10,alonso,1:38.914
4,11,vettel,1:38.658
4,12,hulkenberg,1:38.645
4,13,jolyon_palmer,1:39.051
4,14,sainz,1:38.837
4,15,gasly,1:39.403
4,16,grosjean,1:39.209
4,17,wehrlein,1:40.447
4,18,ericsson,1:40.837
4,19,ocon,1:37.693
5,1,max_verstappen,1:36.867
5,2,hamilton,1:37.486
5,3,bottas,1:37.870
5,4,ricciardo,1:38.168
5,5,vandoorne,1:38.749
5,6,perez,1:39.042
5,7,stroll,1:39.003
5,8,massa,1:39.099
5,9,kevin_magnussen,1:38.987
5,10,alonso,1:39.102
5,11,vettel,1:39.496
5,12,hulkenberg,1:39.129
5,13,jolyon_palmer,1:39.495
5,14,sainz,1:39.440
5,15,gasly,1:39.680
5,16,grosjean,1:40.161
5,17,wehrlein,1:39.771
5,18,ericsson,1:40.209
5,19,ocon,1:37.990
6,1,max_verstappen,1:36.937
6,2,hamilton,1:37.723
6,3,bottas,1:37.953
6,4,ricciardo,1:37.824
6,5,vandoorne,1:38.949
6,6,perez,1:38.804
6,7,stroll,1:38.850
6,8,massa,1:38.938
6,9,kevin_magnussen,1:39.520
6,10,alonso,1:39.025
6,11,vettel,1:38.969
6,12,hulkenberg,1:39.535
6,13,jolyon_palmer,1:39.378
6,14,sainz,1:39.159
6,15,gasly,1:39.447
6,16,grosjean,1:39.287
6,17,wehrlein,1:40.116
6,18,ericsson,1:40.556
6,19,ocon,1:38.467
7,1,max_verstappen,1:36.863
7,2,hamilton,1:37.202
7,3,bottas,1:38.106
7,4,ricciardo,1:37.949
7,5,vandoorne,1:38.940
7,6,perez,1:38.603
7,7,stroll,1:38.960
7,8,massa,1:39.056
7,9,kevin_magnussen,1:39.566
7,10,alonso,1:39.781
7,11,vettel,1:39.639
7,12,hulkenberg,1:39.384
7,13,jolyon_palmer,1:39.120
7,14,sainz,1:39.289
7,15,gasly,1:39.288
7,16,grosjean,1:39.472
7,17,wehrlein,1:40.011
7,18,ericsson,1:40.384
7,19,ocon,1:38.172
