lap,position,driver,time
1,1,stroll,1:59.973
1,2,perez,2:03.644
1,3,vettel,2:08.656
1,4,max_verstappen,2:09.685
1,5,albon,2:11.074
1,6,hamilton,2:11.904
1,7,ricciardo,2:12.618
1,8,raikkonen,2:14.918
1,9,sainz,2:15.726
1,10,kevin_magnussen,2:17.492
1,11,giovinazzi,2:17.762
1,12,kvyat,2:19.499
1,13,gasly,2:20.954
1,14,leclerc,2:21.526
1,15,norris,2:23.668
1,16,grosjean,2:24.084
1,17,russell,2:27.980
1,18,bottas,2:28.432
1,19,ocon,2:33.513
1,20,latifi,2:38.785
2,1,stroll,1:55.125
2,2,perez,1:56.790
2,3,vettel,1:58.303
2,4,max_verstappen,1:59.069
2,5,albon,1:58.566
2,6,hamilton,1:59.881
2,7,ricciardo,2:00.881
2,8,raikkonen,2:00.377
2,9,sainz,2:02.115
2,10,kevin_magnussen,2:04.042
2,11,giovinazzi,2:04.423
2,12,kvyat,2:05.252
2,13,gasly,2:04.663
2,14,leclerc,2:04.853
2,15,norris,2:04.681
2,16,grosjean,2:06.933
2,17,bottas,2:03.530
2,18,russell,2:09.862
2,19,latifi,2:12.459
2,20,ocon,2:17.982
3,1,stroll,1:54.247
3,2,perez,1:55.002
3,3,vettel,1:56.056
3,4,max_verstappen,1:55.266
3,5,albon,1:57.469
3,6,hamilton,1:56.659
3,7,ricciardo,1:57.046
3,8,raikkonen,1:58.478
3,9,sainz,1:57.336
3,10,kevin_magnussen,1:59.226
3,11,giovinazzi,2:01.884
3,12,kvyat,2:01.207
3,13,gasly,2:01.401
3,14,leclerc,2:01.375
3,15,norris,2:00.938
3,16,bottas,2:00.309
3,17,grosjean,2:04.367
3,18,russell,2:02.790
3,19,ocon,1:59.312
3,20,latifi,2:10.767
4,1,stroll,1:54.170
4,2,perez,1:54.339
4,3,vettel,1:55.377
4,4,max_verstappen,1:55.259
4,5,albon,1:54.568
4,6,hamilton,1:55.018
4,7,ricciardo,1:55.701
4,8,raikkonen,1:56.508
4,9,sainz,1:56.216
4,10,kevin_magnussen,1:57.789
4,11,giovinazzi,2:00.200
4,12,kvyat,1:59.909
4,13,gasly,2:00.133
4,14,leclerc,1:59.889
4,15,norris,1:59.566
4,16,bottas,1:57.473
4,17,grosjean,1:59.439
4,18,russell,2:00.833
4,19,ocon,1:54.844
4,20,latifi,2:06.716
5,1,stroll,1:53.516
5,2,perez,1:53.215
5,3,vettel,1:54.100
5,4,max_verstappen,1:54.134
5,5,albon,1:53.656
5,6,hamilton,1:54.724
5,7,ricciardo,1:54.539
5,8,sainz,1:55.227
5,9,raikkonen,1:58.955
5,10,kevin_magnussen,1:57.631
5,11,giovinazzi,1:57.415
5,12,kvyat,1:58.074
5,13,gasly,1:58.285
5,14,leclerc,1:58.425
5,15,norris,1:58.176
5,16,bottas,1:58.254
5,17,grosjean,1:58.713
5,18,russell,1:58.792
5,19,ocon,1:55.387
5,20,latifi,2:03.251
6,1,stroll,1:54.053
6,2,perez,1:53.030
6,3,vettel,1:53.284
6,4,max_verstappen,1:53.330
6,5,albon,1:53.544
6,6,hamilton,1:53.283
6,7,ricciardo,1:53.434
6,8,sainz,1:53.255
6,9,raikkonen,1:56.634
6,10,kevin_magnussen,1:55.193
6,11,giovinazzi,1:56.650
6,12,kvyat,1:57.199
6,13,gasly,1:56.787
6,14,leclerc,1:57.786
6,15,norris,1:57.099
6,16,bottas,1:58.218
6,17,grosjean,1:58.901
6,18,russell,1:56.634
6,19,ocon,1:56.832
6,20,latifi,2:06.551
7,1,stroll,1:53.335
7,2,perez,1:54.219
7,3,vettel,1:52.899
7,4,max_verstappen,1:52.893
7,5,albon,1:52.985
7,6,hamilton,1:52.562
7,7,ricciardo,1:53.289
7,8,sainz,1:53.171
7,9,raikkonen,1:55.279
7,10,kevin_magnussen,1:54.266
7,11,giovinazzi,1:57.201
7,12,kvyat,1:56.003
7,13,gasly,1:56.140
7,14,norris,1:55.263
7,15,bottas,1:56.556
7,16,grosjean,1:55.997
7,17,russell,1:55.621
7,18,ocon,1:55.294
7,19,leclerc,2:10.329
7,20,latifi,2:02.473
8,1,stroll,1:54.094
8,2,perez,1:52.989
8,3,vettel,1:53.094
8,4,max_verstappen,1:52.703
8,5,albon,1:52.239
8,6,hamilton,1:54.401
8,7,ricciardo,1:52.799
8,8,sainz,1:52.726
8,9,raikkonen,1:55.858
8,10,kevin_magnussen,1:55.785
8,11,giovinazzi,1:56.474
8,12,gasly,1:56.916
8,13,norris,1:56.555
8,14,kvyat,1:59.309
8,15,grosjean,1:57.507
8,16,russell,1:54.228
8,17,leclerc,1:53.315
8,18,ocon,1:55.056
8,19,bottas,2:09.177
8,20,latifi,2:07.212
9,1,stroll,1:53.336
9,2,perez,1:53.194
9,3,max_verstappen,1:51.091
9,4,albon,1:51.613
9,5,ricciardo,1:52.342
9,6,sainz,1:51.671
9,7,vettel,2:10.845
9,8,hamilton,2:08.857
9,9,gasly,1:52.755
9,10,norris,1:54.627
9,11,kevin_magnussen,2:13.342
9,12,raikkonen,2:19.440
9,13,leclerc,1:49.771
