Position,Driver,Constructor,Points,Wins
1,Jenson Button,McLaren,70,2
2,Fernando Alonso,Ferrari,67,1
3,Sebastian Vettel,Red Bull,60,1
4,Mark Webber,Red Bull,53,1
5,Nico Rosberg,Mercedes,50,0
6,Lewis Hamilton,McLaren,49,0
7,Felipe Massa,Ferrari,49,0
8,Robert Kubica,Renault,44,0
9,Michael Schumacher,Mercedes,22,0
10,Adrian Sutil,Force India,16,0
11,Vitantonio Liuzzi,Force India,8,0
12,Rubens Barrichello,Williams,7,0
13,Vitaly Petrov,Renault,6,0
14,Jaime Alguersuari,Toro Rosso,3,0
15,Nico Hülkenberg,Williams,1,0
16,Sébastien Buemi,Toro Rosso,0,0
17,Pedro de la Rosa,Sauber,0,0
18,Kamui Kobayashi,Sauber,0,0
19,Heikki Kovalainen,Lotus,0,0
20,Karun Chandhok,HRT,0,0
21,Lucas di Grassi,Virgin,0,0
22,Bruno Senna,HRT,0,0
23,Jarno Trulli,Lotus,0,0
24,Timo Glock,Virgin,0,0
