position,number,driver,constructor,laps,grid,status,points
1,8,Mika Häkkinen,McLaren,45,1,Finished,10
2,7,David Coulthard,McLaren,45,2,Finished,6
3,1,Jacques Villeneuve,Williams,45,3,Finished,4
4,9,Damon Hill,Jordan,45,5,Finished,3
5,3,Michael Schumacher,Ferrari,45,9,Finished,2
6,10,Ralf Schumacher,Jordan,45,4,Finished,1
7,5,Giancarlo Fisichella,Benetton,45,8,Finished,0
8,4,Eddie Irvine,Ferrari,45,6,Finished,0
9,2,Heinz-Harald Frentzen,Williams,45,10,Finished,0
10,14,Jean Alesi,Sauber,45,11,Finished,0
11,6,Alexander Wurz,Benetton,45,7,Finished,0
12,12,Jarno Trulli,Prost,44,14,+1 Lap,0
13,21,Toranosuke Takagi,Tyrrell,44,15,+1 Lap,0
14,17,Mika Salo,Arrows,44,17,+1 Lap,0
15,11,Olivier Panis,Prost,44,16,+1 Lap,0
16,23,Esteban Tuero,Minardi,43,21,+2 Laps,0
17,15,Johnny Herbert,Sauber,37,12,Gearbox,0
18,22,Shinji Nakano,Minardi,36,20,Gearbox,0
19,18,Rubens Barrichello,Stewart,27,13,Gearbox,0
20,19,Jos Verstappen,Stewart,24,19,Gearbox,0
21,16,Pedro Diniz,Arrows,2,18,Throttle,0
