lap,position,driver,time
1,1,max_verstappen,1:27.912
1,2,piastri,1:28.684
1,3,norris,1:29.901
1,4,hamilton,1:30.539
1,5,leclerc,1:31.328
1,6,sainz,1:31.784
1,7,alonso,1:32.571
1,8,perez,1:33.068
1,9,hulkenberg,1:33.589
1,10,stroll,1:34.105
1,11,tsunoda,1:34.830
1,12,bottas,1:35.238
1,13,kevin_magnussen,1:35.783
1,14,russell,1:36.022
1,15,albon,1:36.553
1,16,zhou,1:36.733
1,17,sargeant,1:37.428
1,18,ricciardo,1:38.117
1,19,ocon,1:46.965
1,20,gasly,2:04.981
2,1,max_verstappen,1:25.157
2,2,piastri,1:25.617
2,3,norris,1:25.820
2,4,hamilton,1:26.052
2,5,leclerc,1:26.336
2,6,sainz,1:26.230
2,7,alonso,1:26.881
2,8,perez,1:26.770
2,9,hulkenberg,1:26.902
2,10,stroll,1:27.002
2,11,tsunoda,1:27.017
2,12,bottas,1:27.091
2,13,russell,1:26.772
2,14,kevin_magnussen,1:27.771
2,15,albon,1:27.530
2,16,zhou,1:27.932
2,17,sargeant,1:27.874
2,18,ricciardo,1:27.898
2,19,ocon,1:41.181
3,1,max_verstappen,1:25.070
3,2,piastri,1:25.115
3,3,norris,1:25.205
3,4,hamilton,1:25.427
3,5,leclerc,1:25.649
3,6,sainz,1:26.062
3,7,alonso,1:25.912
3,8,perez,1:26.270
3,9,hulkenberg,1:26.309
3,10,stroll,1:26.258
3,11,tsunoda,1:26.373
3,12,bottas,1:26.525
3,13,russell,1:26.837
3,14,kevin_magnussen,1:26.757
3,15,albon,1:26.796
3,16,zhou,1:26.774
3,17,sargeant,1:26.826
3,18,ricciardo,1:26.878
4,1,max_verstappen,1:24.542
4,2,piastri,1:24.885
4,3,norris,1:24.794
4,4,hamilton,1:24.559
4,5,leclerc,1:25.239
4,6,sainz,1:25.316
4,7,alonso,1:25.902
4,8,perez,1:25.702
4,9,hulkenberg,1:25.889
4,10,stroll,1:25.921
4,11,tsunoda,1:25.806
4,12,bottas,1:25.966
4,13,russell,1:25.938
4,14,kevin_magnussen,1:26.099
4,15,albon,1:26.238
4,16,zhou,1:26.413
4,17,sargeant,1:26.514
4,18,ricciardo,1:26.633
5,1,max_verstappen,1:24.843
5,2,piastri,1:24.927
5,3,norris,1:24.893
5,4,hamilton,1:25.312
5,5,leclerc,1:25.212
5,6,sainz,1:25.339
5,7,alonso,1:25.949
5,8,perez,1:25.832
5,9,hulkenberg,1:25.822
