lap,position,driver,time
1,1,leclerc,1:43.351
1,2,max_verstappen,1:44.415
1,3,hamilton,1:45.421
1,4,perez,1:46.399
1,5,alonso,1:47.416
1,6,russell,1:47.996
1,7,norris,1:48.540
1,8,ricciardo,1:49.249
1,9,ocon,1:50.622
1,10,stroll,1:51.666
1,11,vettel,1:52.214
1,12,albon,1:52.802
1,13,kevin_magnussen,1:53.204
1,14,mick_schumacher,1:53.429
1,15,gasly,1:54.140
1,16,bottas,1:54.308
1,17,latifi,1:54.940
1,18,sainz,1:55.014
1,19,zhou,1:55.290
1,20,tsunoda,2:02.423
2,1,leclerc,1:38.127
2,2,max_verstappen,1:38.330
2,3,hamilton,1:39.316
2,4,perez,1:39.289
2,5,alonso,1:39.900
2,6,russell,1:39.807
2,7,norris,1:40.479
2,8,ricciardo,1:40.948
2,9,ocon,1:40.899
2,10,stroll,1:40.753
2,11,vettel,1:41.161
2,12,kevin_magnussen,1:41.110
2,13,albon,1:42.001
2,14,mick_schumacher,1:41.579
2,15,gasly,1:42.174
2,16,sainz,1:41.355
2,17,bottas,1:42.929
2,18,latifi,1:42.934
2,19,zhou,1:43.130
2,20,tsunoda,1:40.240
3,1,leclerc,1:38.699
3,2,max_verstappen,1:38.117
3,3,hamilton,1:39.620
3,4,perez,1:39.427
3,5,russell,1:39.389
3,6,alonso,1:40.530
3,7,norris,1:40.356
3,8,ricciardo,1:40.796
3,9,ocon,1:40.621
3,10,stroll,1:40.451
3,11,vettel,1:40.340
3,12,kevin_magnussen,1:40.010
3,13,albon,1:40.395
3,14,mick_schumacher,1:40.774
3,15,sainz,1:39.779
3,16,gasly,1:41.845
3,17,bottas,1:41.529
3,18,latifi,1:41.281
3,19,zhou,1:41.256
3,20,tsunoda,1:40.619
4,1,leclerc,1:38.088
4,2,max_verstappen,1:38.390
4,3,hamilton,1:39.066
4,4,perez,1:38.920
4,5,russell,1:38.837
4,6,alonso,1:39.156
4,7,norris,1:40.078
4,8,ricciardo,1:40.293
4,9,ocon,1:39.948
4,10,stroll,1:40.102
4,11,vettel,1:40.078
4,12,kevin_magnussen,1:40.145
4,13,albon,1:40.423
4,14,sainz,1:40.095
4,15,mick_schumacher,1:41.312
4,16,gasly,1:40.767
4,17,bottas,1:40.929
4,18,latifi,1:41.089
4,19,zhou,1:41.111
4,20,tsunoda,1:40.216
5,1,leclerc,1:39.097
5,2,max_verstappen,1:38.720
5,3,hamilton,1:39.608
5,4,perez,1:39.683
5,5,russell,1:39.600
5,6,alonso,1:40.243
5,7,norris,1:40.050
5,8,ricciardo,1:40.235
5,9,ocon,1:40.066
5,10,stroll,1:40.139
5,11,vettel,1:40.216
5,12,kevin_magnussen,1:40.336
5,13,sainz,1:40.063
5,14,albon,1:41.576
5,15,mick_schumacher,1:40.644
5,16,gasly,1:40.789
5,17,bottas,1:40.601
5,18,latifi,1:40.706
5,19,zhou,1:40.779
5,20,tsunoda,1:40.672
6,1,leclerc,1:38.610
6,2,max_verstappen,1:38.634
6,3,hamilton,1:39.779
6,4,perez,1:39.774
6,5,russell,1:39.927
6,6,alonso,1:40.069
6,7,norris,1:40.496
6,8,ricciardo,1:40.360
6,9,ocon,1:40.285
6,10,stroll,1:40.430
6,11,vettel,1:40.344
6,12,kevin_magnussen,1:40.326
6,13,sainz,1:39.942
6,14,albon,1:40.279
6,15,mick_schumacher,1:40.224
6,16,gasly,1:40.801
6,17,bottas,1:40.803
6,18,latifi,1:40.983
6,19,zhou,1:40.816
6,20,tsunoda,1:40.944
7,1,leclerc,1:39.288
7,2,max_verstappen,1:39.219
7,3,hamilton,1:39.135
7,4,perez,1:39.715
7,5,russell,1:39.790
7,6,alonso,1:40.261
7,7,norris,1:40.400
7,8,ocon,1:40.327
7,9,ricciardo,1:41.733
7,10,stroll,1:40.753
7,11,vettel,1:40.710
7,12,kevin_magnussen,1:40.799
7,13,sainz,1:40.380
7,14,albon,1:40.884
