lap,position,driver,time
1,1,vettel,1:35.269
1,2,rosberg,1:36.559
1,3,webber,1:37.199
1,4,alonso,1:37.580
1,5,button,1:38.351
1,6,hamilton,1:38.852
1,7,michael_schumacher,1:39.759
1,8,petrov,1:40.330
1,9,heidfeld,1:40.734
1,10,massa,1:40.887
1,11,barrichello,1:41.611
1,12,sutil,1:42.105
1,13,resta,1:42.477
1,14,maldonado,1:43.213
1,15,kovalainen,1:43.531
1,16,buemi,1:44.233
1,17,trulli,1:44.673
1,18,kobayashi,1:45.550
1,19,liuzzi,1:45.976
1,20,alguersuari,1:46.090
1,21,karthikeyan,1:46.690
1,22,ambrosio,1:46.951
1,23,perez,2:00.462
2,1,vettel,1:34.082
2,2,rosberg,1:34.608
2,3,webber,1:34.523
2,4,alonso,1:35.062
2,5,button,1:35.219
2,6,hamilton,1:35.201
2,7,massa,1:35.441
2,8,michael_schumacher,1:37.601
2,9,petrov,1:37.306
2,10,heidfeld,1:37.163
2,11,barrichello,1:36.361
2,12,sutil,1:36.565
2,13,resta,1:36.665
2,14,maldonado,1:36.768
2,15,buemi,1:36.263
2,16,kovalainen,1:37.370
2,17,trulli,1:37.045
2,18,kobayashi,1:36.807
2,19,alguersuari,1:36.903
2,20,liuzzi,1:39.047
2,21,karthikeyan,1:39.052
2,22,ambrosio,1:39.264
2,23,perez,1:59.982
3,1,vettel,1:33.768
3,2,rosberg,1:34.412
3,3,webber,1:34.472
3,4,alonso,1:34.667
3,5,button,1:35.133
3,6,hamilton,1:35.117
3,7,massa,1:34.398
3,8,petrov,1:35.448
3,9,barrichello,1:35.769
3,10,heidfeld,1:36.263
3,11,sutil,1:36.443
3,12,resta,1:36.266
3,13,buemi,1:35.936
3,14,maldonado,1:36.956
3,15,kovalainen,1:36.520
3,16,kobayashi,1:35.881
3,17,trulli,1:37.043
3,18,alguersuari,1:36.347
3,19,liuzzi,1:38.347
3,20,ambrosio,1:38.380
3,21,karthikeyan,1:39.232
3,22,michael_schumacher,1:59.115
3,23,perez,1:34.654
4,1,vettel,1:33.827
4,2,rosberg,1:34.348
4,3,webber,1:34.278
4,4,alonso,1:34.161
4,5,button,1:34.960
4,6,hamilton,1:34.858
4,7,massa,1:34.599
4,8,petrov,1:34.681
4,9,barrichello,1:35.221
4,10,heidfeld,1:35.227
4,11,sutil,1:35.604
4,12,resta,1:35.739
4,13,buemi,1:35.377
4,14,maldonado,1:36.086
4,15,kobayashi,1:35.772
4,16,kovalainen,1:36.825
4,17,alguersuari,1:36.097
4,18,trulli,1:37.006
4,19,liuzzi,1:37.868
4,20,ambrosio,1:37.518
4,21,karthikeyan,1:39.116
4,22,michael_schumacher,1:34.122
4,23,perez,1:34.803
5,1,vettel,1:33.762
5,2,webber,1:34.696
5,3,rosberg,1:35.428
5,4,alonso,1:34.313
5,5,button,1:34.443
5,6,hamilton,1:34.554
5,7,massa,1:34.539
5,8,petrov,1:34.877
5,9,barrichello,1:35.391
5,10,heidfeld,1:35.351
5,11,sutil,1:35.437
5,12,resta,1:35.457
5,13,buemi,1:35.746
5,14,maldonado,1:35.902
