position,number,driver,constructor,laps,grid,status,points
1,1,Michael Schumacher,Ferrari,70,3,Finished,10
2,4,Ralf Schumacher,Williams,70,1,Finished,8
3,3,Juan Pablo Montoya,Williams,70,2,Finished,6
4,8,Fernando Alonso,Renault,70,4,Finished,5
5,2,Rubens Barrichello,Ferrari,70,5,Finished,4
6,6,Kimi Räikkönen,McLaren,70,20,Finished,3
7,14,Mark Webber,Jaguar,69,6,+1 Lap,2
8,20,Olivier Panis,Toyota,69,7,+1 Lap,1
9,19,Jos Verstappen,Minardi,68,15,+2 Laps,0
10,15,Antônio Pizzonia,Jaguar,64,13,+4 Laps,0
11,21,Cristiano da Matta,Toyota,64,9,+6 Laps,0
12,18,Justin Wilson,Minardi,60,18,Gearbox,0
13,17,Jenson Button,BAR,51,17,Gearbox,0
14,5,David Coulthard,McLaren,47,11,Gearbox,0
15,9,Nick Heidfeld,Sauber,47,12,Engine,0
16,7,Jarno Trulli,Renault,22,8,Accident,0
17,11,Giancarlo Fisichella,Jordan,20,16,Gearbox,0
18,12,Ralph Firman,Jordan,20,19,Engine,0
19,16,Jacques Villeneuve,BAR,14,14,Brakes,0
20,10,Heinz-Harald Frentzen,Sauber,6,10,Electronics,0
