lap,position,driver,time
1,1,russell,1:28.575
1,2,hamilton,1:30.833
1,3,max_verstappen,1:32.564
1,4,perez,1:33.603
1,5,norris,1:36.436
1,6,leclerc,1:37.377
1,7,sainz,1:39.095
1,8,vettel,1:41.404
1,9,gasly,1:42.129
1,10,mick_schumacher,1:43.315
1,11,bottas,1:44.670
1,12,stroll,1:45.389
1,13,zhou,1:46.561
1,14,ocon,1:48.370
1,15,alonso,1:50.726
1,16,latifi,1:51.636
1,17,albon,1:52.761
1,18,tsunoda,1:54.921
2,1,russell,1:56.346
2,2,hamilton,1:54.748
2,3,max_verstappen,1:54.095
2,4,perez,1:54.096
2,5,norris,1:53.784
2,6,leclerc,1:53.672
2,7,sainz,1:52.707
2,8,vettel,1:51.802
2,9,gasly,1:52.007
2,10,mick_schumacher,1:51.772
2,11,bottas,1:51.493
2,12,stroll,1:51.889
2,13,zhou,1:51.893
2,14,ocon,1:51.720
2,15,alonso,1:52.539
2,16,latifi,1:52.587
2,17,albon,1:52.390
2,18,tsunoda,1:51.324
3,1,russell,1:59.966
3,2,hamilton,2:00.447
3,3,max_verstappen,1:59.616
3,4,perez,1:59.735
3,5,norris,1:58.193
3,6,leclerc,1:58.265
3,7,sainz,1:59.094
3,8,vettel,1:59.271
3,9,gasly,1:59.650
3,10,mick_schumacher,1:59.677
3,11,bottas,1:59.560
3,12,stroll,1:59.377
3,13,zhou,1:59.282
3,14,ocon,1:58.847
3,15,alonso,1:57.216
3,16,latifi,1:57.449
3,17,albon,1:57.968
3,18,tsunoda,1:57.616
4,1,russell,1:59.234
4,2,hamilton,1:59.697
4,3,max_verstappen,2:00.947
4,4,perez,2:01.807
4,5,norris,2:01.454
4,6,leclerc,2:02.323
4,7,sainz,2:02.359
4,8,vettel,2:01.932
4,9,gasly,2:01.578
4,10,mick_schumacher,2:01.453
4,11,bottas,2:01.619
4,12,stroll,2:01.509
4,13,zhou,2:02.146
4,14,ocon,2:02.185
4,15,alonso,2:01.527
4,16,latifi,2:02.448
4,17,tsunoda,2:01.059
4,18,albon,2:04.054
5,1,russell,1:54.429
5,2,hamilton,1:54.039
5,3,max_verstappen,1:53.381
5,4,perez,1:54.764
5,5,norris,1:56.369
5,6,leclerc,1:55.543
5,7,sainz,1:55.022
5,8,vettel,1:55.348
5,9,gasly,1:55.772
5,10,mick_schumacher,1:55.978
5,11,bottas,1:55.893
5,12,stroll,1:55.846
5,13,zhou,1:55.227
