lap,position,driver,time
1,1,max_verstappen,1:12.767
1,2,hamilton,1:13.718
1,3,norris,1:14.772
1,4,perez,1:15.588
1,5,bottas,1:16.145
1,6,stroll,1:17.559
1,7,alonso,1:18.154
1,8,russell,1:18.529
1,9,ricciardo,1:19.085
1,10,tsunoda,1:19.228
1,11,sainz,1:19.536
1,12,vettel,1:19.760
1,13,raikkonen,1:20.271
1,14,leclerc,1:20.376
1,15,ocon,1:20.716
1,16,mazepin,1:21.215
1,17,mick_schumacher,1:21.602
1,18,giovinazzi,1:23.170
1,19,latifi,1:55.792
1,20,gasly,2:03.661
2,1,max_verstappen,1:10.031
2,2,hamilton,1:10.511
2,3,norris,1:11.113
2,4,perez,1:11.136
2,5,bottas,1:11.634
2,6,stroll,1:11.745
2,7,alonso,1:12.211
2,8,russell,1:12.909
2,9,ricciardo,1:12.863
2,10,tsunoda,1:13.388
2,11,sainz,1:13.640
2,12,vettel,1:13.886
2,13,raikkonen,1:13.895
2,14,ocon,1:14.030
2,15,mazepin,1:14.069
2,16,mick_schumacher,1:14.258
2,17,giovinazzi,1:13.034
2,18,leclerc,1:34.842
2,19,latifi,1:33.471
3,1,max_verstappen,1:09.834
3,2,hamilton,1:10.045
3,3,norris,1:10.768
3,4,perez,1:10.891
3,5,bottas,1:11.394
3,6,stroll,1:11.486
3,7,alonso,1:12.052
3,8,russell,1:12.054
3,9,ricciardo,1:12.114
3,10,tsunoda,1:12.095
3,11,sainz,1:12.358
3,12,vettel,1:12.430
3,13,raikkonen,1:12.626
3,14,ocon,1:12.752
3,15,mazepin,1:13.473
3,16,giovinazzi,1:13.004
3,17,mick_schumacher,1:14.098
3,18,leclerc,1:10.361
3,19,latifi,1:10.589
4,1,max_verstappen,1:09.606
4,2,hamilton,1:09.945
4,3,norris,1:10.731
4,4,perez,1:10.517
4,5,bottas,1:10.555
4,6,stroll,1:11.308
4,7,alonso,1:11.424
4,8,russell,1:11.764
4,9,ricciardo,1:11.919
4,10,tsunoda,1:11.987
4,11,sainz,1:11.914
4,12,vettel,1:11.809
4,13,raikkonen,1:11.665
4,14,ocon,1:11.742
4,15,giovinazzi,1:11.342
4,16,mazepin,1:12.839
4,17,mick_schumacher,1:12.273
4,18,leclerc,1:10.686
4,19,latifi,1:10.789
5,1,max_verstappen,1:09.666
5,2,hamilton,1:09.865
5,3,norris,1:10.642
5,4,perez,1:10.836
5,5,bottas,1:10.541
5,6,stroll,1:11.206
5,7,alonso,1:11.403
5,8,russell,1:11.423
5,9,ricciardo,1:11.310
5,10,tsunoda,1:11.674
5,11,sainz,1:11.698
5,12,vettel,1:11.844
5,13,raikkonen,1:12.003
5,14,ocon,1:11.803
5,15,giovinazzi,1:11.994
5,16,mazepin,1:11.994
5,17,mick_schumacher,1:12.183
5,18,leclerc,1:10.429
5,19,latifi,1:15.037
6,1,max_verstappen,1:09.855
6,2,hamilton,1:10.428
6,3,norris,1:10.971
6,4,perez,1:10.817
6,5,bottas,1:10.935
6,6,stroll,1:11.251
6,7,alonso,1:11.379
6,8,russell,1:11.489
6,9,ricciardo,1:11.518
6,10,tsunoda,1:11.431
6,11,sainz,1:11.498
6,12,vettel,1:11.749
6,13,raikkonen,1:11.790
6,14,ocon,1:11.972
6,15,giovinazzi,1:11.709
6,16,mazepin,1:12.170
6,17,mick_schumacher,1:12.279
6,18,leclerc,1:10.576
6,19,latifi,1:11.681
7,1,max_verstappen,1:09.872
7,2,hamilton,1:09.846
7,3,norris,1:10.987
7,4,perez,1:10.913
7,5,bottas,1:11.229
7,6,stroll,1:11.650
7,7,alonso,1:11.555
7,8,russell,1:11.805
7,9,tsunoda,1:11.304
7,10,sainz,1:12.116
7,11,vettel,1:12.105
7,12,raikkonen,1:11.965
7,13,ricciardo,1:16.008
7,14,ocon,1:12.313
7,15,giovinazzi,1:11.600
7,16,mazepin,1:12.229
7,17,mick_schumacher,1:12.253
7,18,leclerc,1:10.567
7,19,latifi,1:11.794
8,1,max_verstappen,1:09.885
8,2,hamilton,1:09.921
8,3,norris,1:11.203
8,4,perez,1:11.295
8,5,bottas,1:10.883
8,6,stroll,1:11.553
8,7,alonso,1:11.643
8,8,russell,1:11.541
8,9,tsunoda,1:11.602
8,10,sainz,1:11.252
8,11,vettel,1:11.539
8,12,raikkonen,1:11.785
8,13,ricciardo,1:11.900
8,14,ocon,1:12.055
8,15,giovinazzi,1:12.059
8,16,mazepin,1:12.528
8,17,mick_schumacher,1:12.493
8,18,leclerc,1:10.496
8,19,latifi,1:11.802
9,1,max_verstappen,1:09.747
9,2,hamilton,1:09.923
9,3,norris,1:11.146
9,4,perez,1:11.141
9,5,bottas,1:10.981
9,6,stroll,1:11.460
9,7,alonso,1:11.645
9,8,russell,1:11.669
9,9,tsunoda,1:11.617
9,10,sainz,1:11.558
9,11,vettel,1:11.845
9,12,raikkonen,1:11.895
9,13,ricciardo,1:11.895
9,14,ocon,1:12.110
9,15,giovinazzi,1:12.268
9,16,mazepin,1:12.227
9,17,mick_schumacher,1:12.490
9,18,leclerc,1:10.584
9,19,latifi,1:11.483
10,1,max_verstappen,1:09.887
10,2,hamilton,1:09.752
10,3,perez,1:10.776
10,4,norris,1:12.782
10,5,bottas,1:11.425
10,6,stroll,1:11.384
10,7,alonso,1:11.736
10,8,russell,1:11.423
10,9,tsunoda,1:11.426
10,10,sainz,1:11.416
10,11,vettel,1:11.210
10,12,raikkonen,1:11.345
10,13,ricciardo,1:11.472
10,14,ocon,1:11.414
10,15,giovinazzi,1:11.804
10,16,mazepin,1:12.539
10,17,mick_schumacher,1:12.627
10,18,leclerc,1:10.676
10,19,latifi,1:13.742
11,1,max_verstappen,1:09.901
11,2,hamilton,1:10.079
11,3,perez,1:10.726
11,4,bottas,1:11.214
11,5,norris,1:12.985
11,6,stroll,1:11.903
11,7,alonso,1:11.727
11,8,russell,1:11.757
11,9,tsunoda,1:11.486
11,10,sainz,1:11.406
11,11,vettel,1:11.315
11,12,raikkonen,1:11.216
11,13,ricciardo,1:11.282
11,14,ocon,1:11.414
11,15,giovinazzi,1:11.377
11,16,mazepin,1:12.247
11,17,mick_schumacher,1:12.566
11,18,leclerc,1:10.626
11,19,latifi,1:15.167
12,1,max_verstappen,1:09.888
12,2,hamilton,1:09.795
12,3,perez,1:10.271
12,4,bottas,1:10.924
12,5,norris,1:11.654
12,6,stroll,1:12.322
12,7,alonso,1:11.981
12,8,russell,1:11.890
12,9,tsunoda,1:11.822
12,10,sainz,1:11.571
12,11,vettel,1:11.542
12,12,raikkonen,1:11.590
12,13,ricciardo,1:11.782
12,14,ocon,1:11.726
12,15,giovinazzi,1:11.495
12,16,mazepin,1:12.513
12,17,mick_schumacher,1:12.518
12,18,leclerc,1:11.821
12,19,latifi,1:11.946
13,1,max_verstappen,1:09.747
13,2,hamilton,1:09.695
13,3,perez,1:10.063
13,4,bottas,1:10.632
13,5,norris,1:11.209
13,6,stroll,1:11.908
13,7,alonso,1:11.730
13,8,russell,1:11.657
13,9,tsunoda,1:11.630
13,10,sainz,1:11.756
13,11,vettel,1:11.469
13,12,raikkonen,1:11.394
13,13,ricciardo,1:11.456
13,14,ocon,1:11.462
13,15,giovinazzi,1:11.689
13,16,mazepin,1:12.594
13,17,leclerc,1:11.135
13,18,mick_schumacher,1:13.210
13,19,latifi,1:11.941
14,1,max_verstappen,1:09.611
14,2,hamilton,1:09.693
14,3,perez,1:10.234
14,4,bottas,1:10.122
14,5,norris,1:11.127
14,6,stroll,1:11.806
14,7,alonso,1:11.865
14,8,russell,1:11.555
14,9,tsunoda,1:11.614
14,10,sainz,1:11.448
14,11,vettel,1:11.449
14,12,raikkonen,1:11.456
14,13,ricciardo,1:11.350
14,14,ocon,1:11.541
14,15,giovinazzi,1:11.900
14,16,leclerc,1:10.825
14,17,mazepin,1:13.407
14,18,mick_schumacher,1:12.524
14,19,latifi,1:11.864
15,1,max_verstappen,1:09.713
15,2,hamilton,1:10.079
15,3,perez,1:10.063
15,4,bottas,1:10.066
15,5,norris,1:11.010
15,6,stroll,1:11.643
15,7,alonso,1:11.808
15,8,russell,1:11.614
15,9,tsunoda,1:11.719
15,10,sainz,1:11.868
15,11,vettel,1:11.748
15,12,raikkonen,1:11.545
15,13,ricciardo,1:11.564
15,14,ocon,1:11.775
15,15,giovinazzi,1:11.700
15,16,leclerc,1:10.789
15,17,mazepin,1:12.691
15,18,mick_schumacher,1:12.412
15,19,latifi,1:11.565
16,1,max_verstappen,1:09.652
16,2,hamilton,1:09.938
16,3,perez,1:10.249
16,4,bottas,1:10.163
16,5,norris,1:11.046
16,6,stroll,1:11.567
16,7,alonso,1:11.620
16,8,russell,1:11.543
16,9,tsunoda,1:11.635
16,10,sainz,1:11.523
16,11,vettel,1:11.814
16,12,raikkonen,1:11.857
16,13,ricciardo,1:11.478
16,14,ocon,1:11.719
16,15,giovinazzi,1:11.577
16,16,leclerc,1:10.759
16,17,mazepin,1:12.308
16,18,mick_schumacher,1:12.431
16,19,latifi,1:11.499
17,1,max_verstappen,1:09.737
17,2,hamilton,1:09.892
17,3,perez,1:10.229
17,4,bottas,1:10.371
17,5,norris,1:10.832
17,6,stroll,1:11.614
17,7,alonso,1:11.550
17,8,russell,1:12.000
17,9,tsunoda,1:11.818
17,10,sainz,1:11.869
17,11,vettel,1:11.961
17,12,raikkonen,1:11.763
17,13,ricciardo,1:11.994
17,14,ocon,1:11.808
17,15,giovinazzi,1:11.371
17,16,leclerc,1:10.952
17,17,mazepin,1:12.459
17,18,mick_schumacher,1:12.513
17,19,latifi,1:11.690
18,1,max_verstappen,1:09.825
18,2,hamilton,1:10.212
18,3,perez,1:10.207
18,4,bottas,1:10.319
18,5,norris,1:10.917
18,6,stroll,1:11.649
18,7,alonso,1:11.549
18,8,russell,1:11.821
18,9,tsunoda,1:11.723
18,10,sainz,1:11.551
18,11,vettel,1:11.494
18,12,raikkonen,1:11.660
18,13,ricciardo,1:11.761
18,14,ocon,1:11.915
18,15,giovinazzi,1:12.070
18,16,leclerc,1:11.163
18,17,mazepin,1:12.659
18,18,mick_schumacher,1:12.272
18,19,latifi,1:11.705
19,1,max_verstappen,1:10.014
19,2,hamilton,1:10.267
19,3,perez,1:10.349
19,4,bottas,1:10.372
19,5,norris,1:10.733
19,6,stroll,1:11.636
19,7,alonso,1:11.550
19,8,russell,1:11.565
19,9,tsunoda,1:11.753
19,10,sainz,1:11.828
19,11,vettel,1:11.681
19,12,raikkonen,1:11.772
19,13,ricciardo,1:11.825
19,14,ocon,1:11.750
19,15,giovinazzi,1:11.711
19,16,leclerc,1:10.900
19,17,mazepin,1:13.208
19,18,mick_schumacher,1:13.229
19,19,latifi,1:11.525
20,1,max_verstappen,1:09.898
20,2,hamilton,1:09.866
20,3,perez,1:10.454
20,4,bottas,1:10.192
20,5,norris,1:10.914
20,6,stroll,1:11.450
20,7,alonso,1:11.308
20,8,russell,1:11.471
20,9,tsunoda,1:11.495
20,10,sainz,1:11.518
20,11,vettel,1:11.218
20,12,raikkonen,1:11.467
20,13,ricciardo,1:11.348
20,14,ocon,1:11.390
20,15,giovinazzi,1:11.669
20,16,leclerc,1:10.849
20,17,mazepin,1:12.431
20,18,mick_schumacher,1:12.366
20,19,latifi,1:11.304
21,1,max_verstappen,1:09.585
21,2,hamilton,1:09.613
21,3,perez,1:10.355
21,4,bottas,1:09.921
21,5,norris,1:10.858
21,6,stroll,1:11.568
21,7,alonso,1:11.566
21,8,russell,1:11.189
21,9,tsunoda,1:11.247
21,10,sainz,1:11.277
21,11,vettel,1:11.436
21,12,raikkonen,1:11.470
21,13,ricciardo,1:11.478
21,14,ocon,1:11.460
21,15,giovinazzi,1:11.644
21,16,leclerc,1:11.216
21,17,mick_schumacher,1:12.694
21,18,mazepin,1:16.100
21,19,latifi,1:11.363
22,1,max_verstappen,1:09.564
22,2,hamilton,1:09.877
22,3,perez,1:10.218
22,4,bottas,1:09.846
22,5,norris,1:10.724
22,6,stroll,1:11.401
22,7,alonso,1:11.387
22,8,russell,1:11.204
22,9,tsunoda,1:11.220
22,10,sainz,1:11.138
22,11,vettel,1:11.305
22,12,raikkonen,1:11.349
22,13,ricciardo,1:11.518
22,14,ocon,1:11.428
22,15,leclerc,1:10.777
22,16,giovinazzi,1:12.527
22,17,mick_schumacher,1:11.455
22,18,mazepin,1:31.879
22,19,latifi,1:11.616
23,1,max_verstappen,1:09.760
23,2,hamilton,1:09.767
23,3,perez,1:10.179
23,4,bottas,1:10.362
23,5,norris,1:10.789
23,6,stroll,1:11.322
23,7,alonso,1:11.274
23,8,russell,1:11.145
23,9,tsunoda,1:11.060
23,10,sainz,1:11.210
23,11,vettel,1:11.133
23,12,raikkonen,1:11.038
23,13,ricciardo,1:10.943
23,14,ocon,1:11.343
23,15,leclerc,1:10.880
23,16,giovinazzi,1:15.053
23,17,mick_schumacher,1:13.658
23,18,mazepin,1:12.879
23,19,latifi,1:11.808
24,1,max_verstappen,1:09.930
24,2,hamilton,1:09.904
24,3,perez,1:10.598
24,4,bottas,1:10.270
24,5,norris,1:10.826
24,6,stroll,1:11.247
24,7,alonso,1:10.998
24,8,russell,1:11.228
24,9,tsunoda,1:11.442
24,10,sainz,1:11.182
24,11,vettel,1:11.319
24,12,raikkonen,1:11.394
24,13,ricciardo,1:11.606
24,14,leclerc,1:10.899
24,15,ocon,1:12.535
24,16,mick_schumacher,1:11.861
24,17,giovinazzi,1:27.861
24,18,mazepin,1:12.036
24,19,latifi,1:11.773
25,1,max_verstappen,1:09.940
25,2,hamilton,1:10.594
25,3,perez,1:10.804
25,4,bottas,1:10.199
25,5,norris,1:10.907
25,6,stroll,1:11.355
25,7,alonso,1:11.441
25,8,tsunoda,1:11.554
25,9,sainz,1:11.581
25,10,vettel,1:11.542
25,11,russell,1:14.570
25,12,raikkonen,1:11.261
25,13,ricciardo,1:11.110
25,14,leclerc,1:11.015
