Position,Driver,Constructor,Points,Wins
1,Juan Fangio,Mercedes,33,3
2,Stirling Moss,Mercedes,22,1
3,Maurice Trintignant,Ferrari,11.33,1
4,Nino Farina,Ferrari,10.33,0
5,Bob Sweikert,Kurtis Kraft,8,1
6,Eugenio Castellotti,Lancia,8,0
7,Roberto Mieres,Maserati,7,0
8,Luigi Musso,Maserati,6,0
9,Karl Kling,Mercedes,5,0
10,Jimmy Davies,Kurtis Kraft,4,0
11,Tony Bettenhausen,Kurtis Kraft,3,0
12,Paul Russo,Kurtis Kraft,3,0
13,Jean Behra,Maserati,3,0
14,Piero Taruffi,Ferrari,3,0
15,Paul Frère,Ferrari,3,0
16,Johnny Thomson,Kuzma,3,0
17,José Froilán González,Ferrari,2,0
18,Cesare Perdisa,Maserati,2,0
19,Luigi Villoresi,Lancia,2,0
20,Umberto Maglioli,Ferrari,1.33,0
21,Hans Herrmann,Mercedes,1,0
22,Walt Faulkner,Kurtis Kraft,1,0
23,Bill Homeier,Kurtis Kraft,1,0
24,Bill Vukovich,Kurtis Kraft,1,0
25,Harry Schell,Maserati,0,0
26,Mike Hawthorn,Vanwall,0,0
27,Louis Chiron,Lancia,0,0
28,Andy Linden,Kurtis Kraft,0,0
29,Jacques Pollet,Gordini,0,0
30,Sergio Mantovani,Maserati,0,0
