lap,position,driver,time
1,1,raikkonen,1:22.124
1,2,michael_schumacher,1:22.996
1,3,massa,1:23.796
1,4,fisichella,1:25.712
1,5,button,1:26.570
1,6,alonso,1:27.718
1,7,rosa,1:28.511
1,8,webber,1:29.409
1,9,barrichello,1:29.961
1,10,klien,1:30.709
1,11,liuzzi,1:31.713
1,12,trulli,1:32.004
1,13,sato,1:32.707
1,14,coulthard,1:32.939
1,15,speed,1:33.765
1,16,monteiro,1:34.670
1,17,albers,1:35.180
1,18,villeneuve,1:43.510
1,19,ralf_schumacher,1:44.715
1,20,heidfeld,2:05.764
1,21,yamamoto,4:57.225
2,1,raikkonen,1:17.383
2,2,michael_schumacher,1:17.611
2,3,massa,1:17.575
2,4,button,1:18.565
2,5,fisichella,1:20.588
2,6,alonso,1:19.140
2,7,rosa,1:19.649
2,8,webber,1:19.544
2,9,barrichello,1:19.579
2,10,klien,1:19.839
2,11,liuzzi,1:20.413
2,12,trulli,1:20.561
2,13,coulthard,1:20.050
2,14,sato,1:21.791
2,15,speed,1:21.308
2,16,monteiro,1:21.149
2,17,albers,1:21.447
2,18,ralf_schumacher,1:40.730
2,19,villeneuve,1:45.627
2,20,heidfeld,1:42.517
3,1,raikkonen,1:16.780
3,2,michael_schumacher,1:17.354
3,3,massa,1:17.536
3,4,button,1:17.313
3,5,fisichella,1:18.289
3,6,alonso,1:18.820
3,7,webber,1:18.996
3,8,barrichello,1:19.145
3,9,klien,1:19.413
3,10,liuzzi,1:19.785
3,11,trulli,1:19.779
3,12,coulthard,1:19.776
3,13,sato,1:20.937
3,14,speed,1:20.898
3,15,monteiro,1:21.038
3,16,albers,1:20.888
3,17,ralf_schumacher,1:19.497
3,18,villeneuve,1:20.386
3,19,heidfeld,1:19.264
4,1,raikkonen,1:16.475
4,2,michael_schumacher,1:16.811
4,3,massa,1:16.961
4,4,button,1:17.674
4,5,fisichella,1:18.143
4,6,alonso,1:18.329
4,7,webber,1:18.700
4,8,barrichello,1:18.482
4,9,klien,1:18.686
4,10,liuzzi,1:19.669
4,11,trulli,1:19.830
4,12,coulthard,1:19.674
4,13,sato,1:20.968
4,14,speed,1:20.694
4,15,monteiro,1:20.580
4,16,albers,1:20.348
4,17,ralf_schumacher,1:19.540
4,18,villeneuve,1:19.356
4,19,heidfeld,1:19.711
5,1,raikkonen,1:16.653
5,2,michael_schumacher,1:17.047
5,3,massa,1:17.124
5,4,button,1:17.538
5,5,fisichella,1:17.769
5,6,alonso,1:17.934
5,7,webber,1:18.478
5,8,barrichello,1:18.544
5,9,klien,1:18.992
5,10,liuzzi,1:19.430
5,11,trulli,1:19.505
5,12,coulthard,1:19.702
5,13,sato,1:20.348
5,14,speed,1:20.426
5,15,monteiro,1:20.857
5,16,albers,1:20.842
5,17,ralf_schumacher,1:19.088
5,18,villeneuve,1:19.459
5,19,heidfeld,1:21.587
6,1,raikkonen,1:17.039
6,2,michael_schumacher,1:17.440
6,3,massa,1:17.468
6,4,button,1:17.712
6,5,fisichella,1:17.830
6,6,alonso,1:18.383
6,7,webber,1:18.675
6,8,barrichello,1:18.954
6,9,klien,1:19.233
6,10,liuzzi,1:21.214
6,11,coulthard,1:20.418
6,12,trulli,1:21.639
6,13,speed,1:20.220
6,14,sato,1:22.048
6,15,albers,1:21.708
6,16,monteiro,1:22.786
6,17,ralf_schumacher,1:19.693
6,18,villeneuve,1:19.280
6,19,heidfeld,1:22.053
7,1,raikkonen,1:16.593
7,2,michael_schumacher,1:16.801
7,3,massa,1:17.244
7,4,button,1:17.654
7,5,fisichella,1:18.076
7,6,alonso,1:18.332
7,7,webber,1:18.547
7,8,barrichello,1:18.596
7,9,klien,1:18.984
7,10,liuzzi,1:19.636
7,11,coulthard,1:19.656
7,12,trulli,1:19.698
7,13,speed,1:20.092
7,14,sato,1:20.998
7,15,albers,1:19.881
7,16,monteiro,1:20.224
7,17,ralf_schumacher,1:18.632
7,18,villeneuve,1:19.414
7,19,heidfeld,1:21.522
8,1,raikkonen,1:16.582
8,2,michael_schumacher,1:16.746
8,3,massa,1:16.837
8,4,button,1:17.938
8,5,fisichella,1:17.795
8,6,alonso,1:18.316
8,7,webber,1:18.554
8,8,barrichello,1:18.404
8,9,klien,1:18.848
8,10,liuzzi,1:19.591
8,11,trulli,1:19.273
8,12,coulthard,1:20.832
8,13,speed,1:19.726
8,14,sato,1:20.899
8,15,albers,1:20.721
8,16,monteiro,1:20.655
8,17,ralf_schumacher,1:18.747
8,18,villeneuve,1:19.696
8,19,heidfeld,1:22.636
9,1,raikkonen,1:16.656
9,2,michael_schumacher,1:16.455
9,3,massa,1:16.894
9,4,button,1:17.678
9,5,fisichella,1:18.316
9,6,alonso,1:19.170
9,7,webber,1:18.631
9,8,barrichello,1:18.382
9,9,klien,1:19.029
9,10,liuzzi,1:19.454
9,11,trulli,1:19.175
9,12,coulthard,1:19.373
9,13,speed,1:20.065
9,14,sato,1:20.761
9,15,albers,1:20.714
9,16,monteiro,1:20.549
9,17,ralf_schumacher,1:18.579
9,18,villeneuve,1:19.929
9,19,heidfeld,1:29.284
10,1,michael_schumacher,1:16.533
10,2,raikkonen,1:19.741
10,3,massa,1:16.637
10,4,button,1:17.415
10,5,fisichella,1:17.945
10,6,alonso,1:18.802
10,7,webber,1:18.555
10,8,barrichello,1:18.707
10,9,klien,1:18.860
10,10,liuzzi,1:19.395
10,11,trulli,1:19.345
10,12,coulthard,1:19.287
10,13,speed,1:21.131
10,14,albers,1:19.913
10,15,sato,1:21.677
10,16,monteiro,1:21.061
10,17,ralf_schumacher,1:18.588
10,18,villeneuve,1:19.660
11,1,michael_schumacher,1:17.160
11,2,massa,1:16.563
11,3,button,1:17.730
11,4,fisichella,1:17.831
11,5,alonso,1:18.654
11,6,webber,1:18.491
11,7,barrichello,1:18.447
11,8,raikkonen,1:42.533
11,9,klien,1:19.048
11,10,liuzzi,1:19.474
11,11,trulli,1:19.523
11,12,coulthard,1:19.965
11,13,speed,1:19.992
11,14,albers,1:19.410
11,15,sato,1:20.647
11,16,monteiro,1:20.629
11,17,ralf_schumacher,1:18.468
11,18,villeneuve,1:19.427
12,1,michael_schumacher,1:16.965
12,2,massa,1:16.609
12,3,button,1:17.544
12,4,fisichella,1:17.877
12,5,alonso,1:18.716
12,6,webber,1:18.338
12,7,barrichello,1:18.451
12,8,raikkonen,1:17.906
12,9,klien,1:18.709
12,10,liuzzi,1:19.191
12,11,trulli,1:19.009
12,12,coulthard,1:19.039
12,13,speed,1:19.625
12,14,albers,1:19.449
12,15,sato,1:20.470
12,16,monteiro,1:20.434
12,17,ralf_schumacher,1:18.166
12,18,villeneuve,1:19.040
13,1,michael_schumacher,1:16.988
13,2,massa,1:16.930
13,3,button,1:17.129
13,4,fisichella,1:17.938
13,5,alonso,1:18.630
13,6,webber,1:18.518
13,7,barrichello,1:18.229
13,8,raikkonen,1:18.057
13,9,klien,1:18.375
13,10,liuzzi,1:19.199
13,11,trulli,1:19.371
13,12,coulthard,1:18.815
13,13,speed,1:19.501
13,14,albers,1:19.020
13,15,sato,1:20.993
13,16,monteiro,1:20.979
13,17,ralf_schumacher,1:18.138
13,18,villeneuve,1:19.237
14,1,michael_schumacher,1:17.211
14,2,massa,1:16.852
14,3,button,1:16.818
14,4,fisichella,1:17.872
14,5,alonso,1:18.771
14,6,webber,1:18.176
14,7,barrichello,1:18.298
14,8,raikkonen,1:18.334
14,9,klien,1:18.216
14,10,liuzzi,1:19.026
14,11,trulli,1:19.272
14,12,coulthard,1:19.353
14,13,speed,1:19.228
14,14,albers,1:19.184
14,15,sato,1:20.196
14,16,monteiro,1:20.250
14,17,ralf_schumacher,1:18.250
14,18,villeneuve,1:21.700
15,1,michael_schumacher,1:16.659
15,2,massa,1:17.201
15,3,button,1:17.165
15,4,fisichella,1:17.678
15,5,alonso,1:18.877
15,6,webber,1:18.359
15,7,barrichello,1:18.334
15,8,raikkonen,1:19.258
15,9,klien,1:18.489
15,10,liuzzi,1:19.237
15,11,trulli,1:18.895
15,12,coulthard,1:19.324
15,13,speed,1:19.132
15,14,albers,1:19.211
15,15,sato,1:19.981
15,16,monteiro,1:20.118
15,17,ralf_schumacher,1:18.400
15,18,villeneuve,1:19.629
16,1,michael_schumacher,1:16.557
16,2,massa,1:16.846
16,3,button,1:19.686
16,4,fisichella,1:17.613
16,5,alonso,1:19.031
16,6,barrichello,1:18.029
16,7,webber,1:19.979
16,8,raikkonen,1:18.833
16,9,klien,1:18.733
16,10,liuzzi,1:19.367
16,11,trulli,1:19.348
16,12,coulthard,1:19.298
16,13,speed,1:19.468
16,14,albers,1:19.332
16,15,sato,1:19.837
16,16,monteiro,1:19.656
16,17,ralf_schumacher,1:18.507
16,18,villeneuve,1:19.814
17,1,michael_schumacher,1:16.357
17,2,massa,1:16.437
17,3,fisichella,1:17.677
17,4,alonso,1:18.672
17,5,barrichello,1:18.257
17,6,webber,1:18.249
17,7,raikkonen,1:17.934
17,8,button,1:37.857
17,9,klien,1:18.326
17,10,trulli,1:18.324
17,11,liuzzi,1:20.557
17,12,coulthard,1:19.599
17,13,speed,1:19.545
17,14,albers,1:19.053
17,15,sato,1:20.069
17,16,monteiro,1:20.012
17,17,ralf_schumacher,1:18.383
17,18,villeneuve,1:19.995
18,1,michael_schumacher,1:16.465
18,2,massa,1:16.392
18,3,fisichella,1:16.981
18,4,alonso,1:19.162
18,5,webber,1:18.630
18,6,button,1:18.302
18,7,barrichello,1:22.123
18,8,raikkonen,1:21.189
18,9,klien,1:18.714
18,10,trulli,1:18.004
18,11,liuzzi,1:19.400
18,12,coulthard,1:19.500
18,13,speed,1:19.621
18,14,albers,1:19.360
18,15,sato,1:19.890
18,16,ralf_schumacher,1:19.528
18,17,monteiro,1:21.661
18,18,villeneuve,1:20.163
19,1,michael_schumacher,1:17.049
19,2,massa,1:19.011
19,3,fisichella,1:20.055
19,4,alonso,1:18.691
19,5,webber,1:18.248
19,6,button,1:18.403
19,7,raikkonen,1:18.557
19,8,klien,1:18.953
19,9,trulli,1:17.603
19,10,liuzzi,1:19.007
19,11,coulthard,1:19.236
19,12,speed,1:19.717
19,13,albers,1:19.586
19,14,ralf_schumacher,1:18.501
19,15,sato,1:21.947
19,16,monteiro,1:20.343
19,17,villeneuve,1:20.048
20,1,michael_schumacher,1:20.322
20,2,massa,1:35.364
20,3,webber,1:18.507
20,4,button,1:18.801
20,5,alonso,1:21.803
20,6,raikkonen,1:19.354
20,7,klien,1:18.816
20,8,fisichella,1:38.106
20,9,trulli,1:17.777
20,10,liuzzi,1:19.272
20,11,coulthard,1:19.007
20,12,speed,1:20.054
20,13,albers,1:19.605
20,14,ralf_schumacher,1:17.887
20,15,sato,1:19.923
20,16,monteiro,1:19.885
20,17,villeneuve,1:22.656
21,1,michael_schumacher,1:35.903
21,2,massa,1:18.019
21,3,webber,1:18.156
21,4,button,1:18.205
21,5,raikkonen,1:18.404
21,6,klien,1:18.858
21,7,fisichella,1:18.306
21,8,trulli,1:17.832
21,9,alonso,1:36.315
21,10,liuzzi,1:19.560
21,11,coulthard,1:22.445
21,12,speed,1:19.705
21,13,albers,1:19.649
21,14,ralf_schumacher,1:17.203
21,15,sato,1:19.755
21,16,monteiro,1:19.660
21,17,villeneuve,1:19.877
22,1,michael_schumacher,1:16.686
22,2,massa,1:17.178
22,3,webber,1:18.025
22,4,button,1:18.349
22,5,raikkonen,1:18.367
22,6,klien,1:18.603
22,7,fisichella,1:18.679
22,8,trulli,1:17.817
22,9,alonso,1:17.856
22,10,liuzzi,1:18.818
22,11,speed,1:19.703
22,12,albers,1:19.809
22,13,ralf_schumacher,1:17.593
22,14,coulthard,1:35.800
22,15,sato,1:19.601
22,16,monteiro,1:19.608
22,17,villeneuve,1:19.657
23,1,michael_schumacher,1:17.198
23,2,massa,1:17.463
23,3,webber,1:17.837
23,4,button,1:18.194
23,5,raikkonen,1:18.787
23,6,klien,1:18.513
23,7,fisichella,1:18.730
23,8,trulli,1:17.790
23,9,alonso,1:17.927
23,10,liuzzi,1:18.874
23,11,speed,1:19.621
23,12,albers,1:19.818
23,13,ralf_schumacher,1:17.902
23,14,coulthard,1:17.873
23,15,sato,1:19.612
23,16,monteiro,1:19.754
23,17,villeneuve,1:19.851
24,1,michael_schumacher,1:17.331
24,2,massa,1:17.551
24,3,webber,1:17.797
24,4,button,1:18.212
24,5,raikkonen,1:18.113
24,6,klien,1:18.271
24,7,fisichella,1:19.108
24,8,trulli,1:17.670
24,9,alonso,1:18.263
24,10,liuzzi,1:18.779
24,11,speed,1:19.703
24,12,ralf_schumacher,1:18.616
24,13,albers,1:20.609
24,14,coulthard,1:17.811
24,15,sato,1:19.426
24,16,monteiro,1:22.419
24,17,villeneuve,1:19.150
25,1,michael_schumacher,1:17.696
25,2,massa,1:17.455
25,3,webber,1:17.758
25,4,button,1:18.157
25,5,raikkonen,1:18.326
25,6,fisichella,1:18.446
25,7,klien,1:21.033
25,8,trulli,1:17.391
25,9,alonso,1:17.951
25,10,liuzzi,1:18.761
25,11,ralf_schumacher,1:17.843
25,12,speed,1:20.511
25,13,albers,1:19.544
25,14,coulthard,1:17.933
25,15,sato,1:19.661
25,16,villeneuve,1:19.393
25,17,monteiro,1:37.891
26,1,michael_schumacher,1:17.344
26,2,massa,1:17.424
26,3,webber,1:17.563
26,4,button,1:18.092
26,5,raikkonen,1:18.117
26,6,fisichella,1:18.285
26,7,trulli,1:17.371
26,8,alonso,1:18.058
26,9,liuzzi,1:21.252
26,10,klien,1:37.451
26,11,ralf_schumacher,1:17.154
26,12,speed,1:19.692
26,13,albers,1:19.594
26,14,coulthard,1:18.306
26,15,sato,1:19.413
26,16,villeneuve,1:19.409
26,17,monteiro,1:19.003
27,1,michael_schumacher,1:17.309
27,2,massa,1:17.490
27,3,webber,1:17.429
27,4,button,1:18.077
27,5,raikkonen,1:18.020
27,6,fisichella,1:18.438
27,7,trulli,1:17.481
27,8,alonso,1:17.942
27,9,klien,1:18.151
27,10,ralf_schumacher,1:17.203
27,11,albers,1:19.390
27,12,coulthard,1:18.922
27,13,speed,1:22.344
27,14,liuzzi,1:37.497
27,15,sato,1:22.261
27,16,villeneuve,1:19.702
27,17,monteiro,1:20.011
28,1,michael_schumacher,1:17.841
28,2,massa,1:17.598
28,3,webber,1:20.761
28,4,button,1:18.168
28,5,raikkonen,1:21.400
28,6,fisichella,1:19.117
28,7,trulli,1:21.312
28,8,alonso,1:17.918
28,9,klien,1:18.181
28,10,ralf_schumacher,1:17.101
28,11,albers,1:18.932
28,12,coulthard,1:19.098
28,13,liuzzi,1:18.584
28,14,speed,1:37.447
28,15,villeneuve,1:19.577
28,16,sato,1:39.152
28,17,monteiro,1:20.585
29,1,michael_schumacher,1:17.351
29,2,massa,1:17.547
29,3,button,1:18.128
29,4,fisichella,1:17.979
29,5,webber,1:36.489
29,6,alonso,1:18.212
29,7,raikkonen,1:35.271
29,8,klien,1:18.664
