lap,position,driver,time
1,1,vettel,2:28.071
1,2,hamilton,2:29.923
1,3,bottas,2:31.366
1,4,ricciardo,2:32.391
1,5,max_verstappen,2:33.345
1,6,raikkonen,2:34.726
1,7,sainz,2:35.191
1,8,stroll,2:36.169
1,9,perez,2:36.904
1,10,hulkenberg,2:37.771
1,11,gasly,2:39.485
1,12,leclerc,2:40.388
1,13,vandoorne,2:41.149
1,14,grosjean,2:45.430
1,15,brendon_hartley,2:54.272
1,16,alonso,3:18.104
1,17,kevin_magnussen,3:31.147
1,18,ericsson,3:36.382
2,1,vettel,3:09.319
2,2,hamilton,3:08.609
2,3,bottas,3:08.426
2,4,ricciardo,3:09.041
2,5,max_verstappen,3:08.783
2,6,sainz,3:08.524
2,7,stroll,3:08.133
2,8,hulkenberg,3:07.393
2,9,perez,3:08.639
2,10,gasly,3:06.705
2,11,leclerc,3:07.364
2,12,vandoorne,3:07.320
2,13,raikkonen,3:14.676
2,14,brendon_hartley,2:56.908
2,15,grosjean,3:05.940
2,16,kevin_magnussen,2:38.024
2,17,alonso,2:55.936
2,18,ericsson,2:50.852
3,1,vettel,2:33.349
3,2,hamilton,2:33.366
3,3,bottas,2:33.939
3,4,ricciardo,2:33.886
3,5,max_verstappen,2:34.170
3,6,sainz,2:35.117
3,7,stroll,2:35.179
3,8,hulkenberg,2:36.503
3,9,gasly,2:36.381
3,10,leclerc,2:36.593
3,11,vandoorne,2:37.142
3,12,raikkonen,2:36.720
3,13,brendon_hartley,2:37.598
3,14,grosjean,2:38.286
3,15,perez,2:45.806
3,16,kevin_magnussen,2:23.300
3,17,alonso,2:19.843
3,18,ericsson,2:09.002
4,1,vettel,2:34.295
4,2,hamilton,2:34.668
4,3,bottas,2:33.943
4,4,ricciardo,2:33.271
4,5,max_verstappen,2:33.142
4,6,sainz,2:32.449
4,7,stroll,2:32.321
4,8,hulkenberg,2:32.034
4,9,gasly,2:32.283
4,10,leclerc,2:33.825
4,11,vandoorne,2:33.749
4,12,raikkonen,2:33.804
4,13,brendon_hartley,2:33.402
4,14,grosjean,2:33.847
4,15,perez,2:33.439
4,16,kevin_magnussen,2:34.545
4,17,alonso,2:34.204
4,18,ericsson,2:34.546
5,1,vettel,3:03.029
5,2,hamilton,3:01.941
5,3,bottas,3:01.014
5,4,ricciardo,3:00.573
5,5,max_verstappen,2:59.765
5,6,sainz,2:58.031
5,7,hulkenberg,2:56.437
5,8,stroll,2:58.350
5,9,gasly,2:55.384
5,10,leclerc,2:52.296
5,11,vandoorne,2:51.167
5,12,raikkonen,2:50.829
5,13,brendon_hartley,2:49.192
5,14,grosjean,2:48.090
5,15,perez,2:47.221
5,16,kevin_magnussen,2:45.026
5,17,alonso,2:44.075
5,18,ericsson,2:42.234
6,1,vettel,1:51.316
6,2,hamilton,1:53.461
6,3,bottas,1:54.555
6,4,sainz,1:56.553
6,5,max_verstappen,1:56.751
6,6,ricciardo,1:57.893
6,7,gasly,1:57.629
6,8,hulkenberg,1:57.744
6,9,stroll,1:59.204
6,10,leclerc,1:58.924
6,11,raikkonen,2:00.197
6,12,vandoorne,2:00.462
6,13,grosjean,2:00.579
6,14,brendon_hartley,2:00.876
6,15,perez,2:01.780
6,16,kevin_magnussen,2:01.793
6,17,alonso,2:01.811
6,18,ericsson,2:02.407
7,1,vettel,1:49.587
7,2,hamilton,1:49.862
7,3,bottas,1:51.139
7,4,max_verstappen,1:51.881
7,5,sainz,1:51.984
7,6,ricciardo,1:52.644
7,7,hulkenberg,1:52.856
7,8,gasly,1:53.074
7,9,leclerc,1:52.532
7,10,stroll,1:52.571
7,11,raikkonen,1:52.728
7,12,grosjean,1:53.070
7,13,vandoorne,1:54.305
7,14,perez,1:53.042
7,15,brendon_hartley,1:54.711
7,16,alonso,1:54.558
7,17,kevin_magnussen,1:54.742
7,18,ericsson,1:54.873
8,1,vettel,1:48.465
8,2,hamilton,1:48.376
8,3,bottas,1:48.805
8,4,max_verstappen,1:51.469
8,5,sainz,1:51.502
8,6,ricciardo,1:50.516
8,7,hulkenberg,1:49.523
8,8,stroll,1:51.020
8,9,leclerc,1:51.255
8,10,gasly,1:52.328
8,11,raikkonen,1:50.211
8,12,grosjean,1:51.149
8,13,vandoorne,1:53.192
8,14,perez,1:52.221
8,15,alonso,1:51.421
8,16,brendon_hartley,1:53.215
8,17,kevin_magnussen,1:53.417
8,18,ericsson,1:52.166
