position,number,driver,constructor,laps,grid,status,points
1,6,Nico Rosberg,Mercedes,57,2,Finished,25
2,7,Kimi Räikkönen,Ferrari,57,4,Finished,18
3,44,Lewis Hamilton,Mercedes,57,1,Finished,15
4,3,Daniel Ricciardo,Red Bull,57,5,Finished,12
5,8,Romain Grosjean,Haas F1 Team,57,9,Finished,10
6,33,Max Verstappen,Toro Rosso,57,10,Finished,8
7,26,Daniil Kvyat,Red Bull,56,15,+1 Lap,6
8,19,Felipe Massa,Williams,56,7,+1 Lap,4
9,77,Valtteri Bottas,Williams,56,6,+1 Lap,2
10,47,Stoffel Vandoorne,McLaren,56,12,+1 Lap,1
11,20,Kevin Magnussen,Renault,56,22,+1 Lap,0
12,9,Marcus Ericsson,Sauber,56,17,+1 Lap,0
13,94,Pascal Wehrlein,Manor Marussia,56,16,+1 Lap,0
14,12,Felipe Nasr,Sauber,56,21,+1 Lap,0
15,27,Nico Hülkenberg,Force India,56,8,+1 Lap,0
16,11,Sergio Pérez,Force India,56,18,+1 Lap,0
17,88,Rio Haryanto,Manor Marussia,56,20,+1 Lap,0
18,55,Carlos Sainz,Toro Rosso,29,11,Retired,0
19,21,Esteban Gutiérrez,Haas F1 Team,9,13,Retired,0
20,22,Jenson Button,McLaren,6,14,Power Unit,0
21,5,Sebastian Vettel,Ferrari,0,3,Engine,0
22,30,Jolyon Palmer,Renault,0,19,Hydraulics,0
