position,number,driver,constructor,laps,grid,status,points
1,1,Sebastian Vettel,Red Bull,56,1,Finished,25
2,8,Romain Grosjean,Lotus F1,56,3,Finished,18
3,2,Mark Webber,Red Bull,56,2,Finished,15
4,10,Lewis Hamilton,Mercedes,56,5,Finished,12
5,3,Fernando Alonso,Ferrari,56,6,Finished,10
6,11,Nico Hülkenberg,Sauber,56,4,Finished,8
7,6,Sergio Pérez,McLaren,56,7,Finished,6
8,17,Valtteri Bottas,Williams,56,9,Finished,4
9,9,Nico Rosberg,Mercedes,56,12,Finished,2
10,5,Jenson Button,McLaren,56,15,Finished,1
11,19,Daniel Ricciardo,Toro Rosso,56,10,Finished,0
12,18,Jean-Éric Vergne,Toro Rosso,56,14,Finished,0
13,4,Felipe Massa,Ferrari,56,13,Finished,0
14,12,Esteban Gutiérrez,Sauber,56,20,Finished,0
15,7,Heikki Kovalainen,Lotus F1,56,8,Finished,0
16,14,Paul di Resta,Force India,56,11,Finished,0
17,16,Pastor Maldonado,Williams,55,17,+1 Lap,0
18,22,Jules Bianchi,Marussia,55,19,+1 Lap,0
19,21,Giedo van der Garde,Caterham,55,18,+1 Lap,0
20,20,Charles Pic,Caterham,55,22,+1 Lap,0
21,23,Max Chilton,Marussia,54,21,+2 Laps,0
22,15,Adrian Sutil,Force India,0,16,Accident,0
