position,number,driver,constructor,laps,grid,status,points
1,18,Juan Fangio,Mercedes,22,1,Finished,8
2,1,José Froilán González,Ferrari,22,5,Finished,3
2,1,Mike Hawthorn,Ferrari,22,5,Finished,3
3,2,Maurice Trintignant,Ferrari,22,7,Finished,4
4,19,Karl Kling,Mercedes,22,23,Finished,4
5,7,Sergio Mantovani,Maserati,22,15,Finished,2
6,4,Piero Taruffi,Ferrari,21,13,+1 Lap,0
7,15,Harry Schell,Maserati,21,14,+1 Lap,0
8,25,Louis Rosier,Ferrari,21,11,+1 Lap,0
9,24,Robert Manzon,Ferrari,20,12,+2 Laps,0
10,9,Jean Behra,Gordini,20,9,+2 Laps,0
11,14,Prince Bira,Maserati,18,19,Steering,0
12,21,Hermann Lang,Mercedes,10,13,Spun off,0
13,11,Clemar Bucci,Gordini,8,16,Wheel,0
14,22,Theo Helfrich,Klenk,8,21,Engine,0
15,20,Hans Herrmann,Mercedes,7,4,Fuel leak,0
16,10,Paul Frère,Gordini,4,4,Wheel,0
17,3,Mike Hawthorn,Ferrari,3,3,Transmission,0
18,8,Roberto Mieres,Maserati,2,17,Fuel leak,0
19,16,Stirling Moss,Maserati,1,3,Wheel bearing,0
20,12,André Pilette,Gordini,0,20,Suspension,0
21,6,Onofre Marimón,Maserati,0,8,Accident,0
22,5,Luigi Villoresi,Maserati,0,10,Withdrew,0
23,17,Ken Wharton,Maserati,0,22,Withdrew,0
