Position,Driver,Constructor,Points,Wins
1,Juan Fangio,Maserati,36.14,4
2,José Froilán González,Ferrari,17.64,1
3,Maurice Trintignant,Ferrari,15,0
4,Mike Hawthorn,Ferrari,10.64,0
5,Karl Kling,Mercedes,10,0
6,Bill Vukovich,Kurtis Kraft,8,1
7,Nino Farina,Ferrari,6,0
8,Jimmy Bryan,Kuzma,6,0
9,Jack McGrath,Kurtis Kraft,5,0
10,Onofre Marimón,Maserati,4.14,0
11,Robert Manzon,Ferrari,4,0
12,Stirling Moss,Maserati,4,0
13,Prince Bira,Maserati,3,0
14,Sergio Mantovani,Maserati,2,0
15,André Pilette,Gordini,2,0
16,Luigi Villoresi,Maserati,2,0
17,Élie Bayol,Gordini,2,0
18,Mike Nazaruk,Kurtis Kraft,2,0
19,Duane Carter,Kurtis Kraft,1.5,0
20,Troy Ruttman,Kurtis Kraft,1.5,0
21,Hans Herrmann,Mercedes,1,0
22,Harry Schell,Maserati,0,0
23,Jean Behra,Gordini,0,0
24,Roberto Mieres,Maserati,0,0
25,Fred Agabashian,Kurtis Kraft,0,0
26,Piero Taruffi,Ferrari,0,0
27,Don Freeland,Phillips,0,0
28,Louis Rosier,Ferrari,0,0
29,Ken Wharton,Maserati,0,0
30,Jerry Hoyt,Kurtis Kraft,0,0
