position,number,driver,constructor,laps,grid,status,points
1,1,Sebastian Vettel,Red Bull,57,1,Finished,25
2,9,Kimi Räikkönen,Lotus F1,57,11,Finished,18
3,10,Romain Grosjean,Lotus F1,57,7,Finished,15
4,2,Mark Webber,Red Bull,57,3,Finished,12
5,8,Nico Rosberg,Mercedes,57,5,Finished,10
6,11,Paul di Resta,Force India,57,10,Finished,8
7,5,Fernando Alonso,Ferrari,57,9,Finished,6
8,4,Lewis Hamilton,McLaren,57,2,Finished,4
9,6,Felipe Massa,Ferrari,57,14,Finished,2
10,7,Michael Schumacher,Mercedes,57,22,Finished,1
11,15,Sergio Pérez,Sauber,57,8,Finished,0
12,12,Nico Hülkenberg,Force India,57,13,Finished,0
13,14,Kamui Kobayashi,Sauber,57,12,Finished,0
14,17,Jean-Éric Vergne,Toro Rosso,57,17,Finished,0
15,16,Daniel Ricciardo,Toro Rosso,56,6,+1 Lap,0
16,21,Vitaly Petrov,Caterham,56,18,+1 Lap,0
17,20,Heikki Kovalainen,Caterham,56,16,+1 Lap,0
18,3,Jenson Button,McLaren,55,4,Exhaust,0
19,24,Timo Glock,Marussia,55,23,+2 Laps,0
20,22,Pedro de la Rosa,HRT,55,20,+2 Laps,0
21,23,Narain Karthikeyan,HRT,55,24,+2 Laps,0
22,19,Bruno Senna,Williams,54,15,Vibrations,0
23,18,Pastor Maldonado,Williams,25,21,Puncture,0
24,25,Charles Pic,Marussia,24,19,Engine,0
