position,number,driver,constructor,laps,grid,status,points
1,3,Lewis Hamilton,McLaren,60,2,Finished,25
2,5,Fernando Alonso,Ferrari,60,4,Finished,18
3,2,Mark Webber,Red Bull,60,1,Finished,15
4,1,Sebastian Vettel,Red Bull,60,3,Finished,12
5,6,Felipe Massa,Ferrari,60,5,Finished,10
6,14,Adrian Sutil,Force India,60,8,Finished,8
7,8,Nico Rosberg,Mercedes,59,6,+1 Lap,6
8,7,Michael Schumacher,Mercedes,59,10,+1 Lap,4
9,16,Kamui Kobayashi,Sauber,59,17,+1 Lap,2
10,10,Vitaly Petrov,Renault,59,9,+1 Lap,1
11,17,Sergio Pérez,Sauber,59,15,+1 Lap,0
12,19,Jaime Alguersuari,Toro Rosso,59,16,+1 Lap,0
13,15,Paul di Resta,Force India,59,12,+1 Lap,0
14,12,Pastor Maldonado,Williams,59,13,+1 Lap,0
15,18,Sébastien Buemi,Toro Rosso,59,24,+1 Lap,0
16,20,Heikki Kovalainen,Lotus,58,18,+2 Laps,0
17,24,Timo Glock,Virgin,57,19,+3 Laps,0
18,25,Jérôme d'Ambrosio,Virgin,57,21,+3 Laps,0
19,22,Daniel Ricciardo,HRT,57,22,+3 Laps,0
20,21,Karun Chandhok,Lotus,56,20,+4 Laps,0
21,23,Vitantonio Liuzzi,HRT,37,23,Electrical,0
22,4,Jenson Button,McLaren,35,7,Hydraulics,0
23,11,Rubens Barrichello,Williams,16,14,Oil leak,0
24,9,Nick Heidfeld,Renault,9,11,Collision,0
