lap,position,driver,time
1,1,barrichello,1:37.479
1,2,michael_schumacher,1:38.803
1,3,alonso,1:40.030
1,4,sato,1:41.852
1,5,raikkonen,1:43.558
1,6,button,1:45.339
1,7,ralf_schumacher,1:46.206
1,8,panis,1:48.308
1,9,webber,1:49.405
1,10,coulthard,1:51.000
1,11,trulli,1:53.646
1,12,heidfeld,1:55.311
1,13,baumgartner,1:56.563
1,14,montoya,1:59.173
1,15,fisichella,2:00.135
1,16,matta,2:48.379
2,1,barrichello,2:10.245
2,2,michael_schumacher,2:10.155
2,3,alonso,2:10.178
2,4,sato,2:10.917
2,5,raikkonen,2:10.787
2,6,button,2:10.422
2,7,ralf_schumacher,2:13.085
2,8,panis,2:12.011
2,9,webber,2:12.081
2,10,coulthard,2:11.783
2,11,trulli,2:11.075
2,12,heidfeld,2:10.432
2,13,baumgartner,2:09.927
2,14,montoya,2:08.718
2,15,fisichella,2:09.483
2,16,matta,1:44.596
3,1,barrichello,2:05.493
3,2,michael_schumacher,2:05.270
3,3,alonso,2:05.336
3,4,sato,2:03.863
3,5,raikkonen,2:03.725
3,6,button,2:03.656
3,7,ralf_schumacher,2:00.813
3,8,panis,2:01.282
3,9,webber,2:01.304
3,10,coulthard,2:01.746
3,11,trulli,2:00.690
3,12,heidfeld,2:00.758
3,13,baumgartner,2:02.096
3,14,montoya,2:02.217
3,15,fisichella,2:01.685
3,16,matta,2:03.332
4,1,barrichello,2:01.608
4,2,michael_schumacher,2:02.138
4,3,alonso,2:01.699
4,4,sato,2:01.624
4,5,raikkonen,2:01.552
4,6,button,2:01.277
4,7,ralf_schumacher,2:02.162
4,8,panis,2:03.755
4,9,webber,2:03.182
4,10,coulthard,2:02.373
4,11,trulli,2:02.695
4,12,heidfeld,2:02.855
4,13,baumgartner,2:01.658
4,14,montoya,2:01.230
4,15,fisichella,2:02.626
4,16,matta,1:38.321
5,1,barrichello,1:56.260
5,2,michael_schumacher,1:54.732
5,3,alonso,1:54.287
5,4,sato,1:53.740
5,5,raikkonen,1:52.464
5,6,button,1:51.925
5,7,ralf_schumacher,1:50.632
5,8,panis,1:48.445
5,9,webber,1:48.187
5,10,coulthard,1:47.466
5,11,trulli,1:46.838
5,12,heidfeld,1:46.979
5,13,baumgartner,1:47.437
5,14,montoya,1:46.394
5,15,fisichella,1:43.900
5,16,matta,1:45.038
6,1,michael_schumacher,1:11.421
6,2,barrichello,1:12.256
6,3,alonso,1:12.780
6,4,sato,1:12.846
6,5,raikkonen,1:13.756
6,6,button,1:13.573
6,7,ralf_schumacher,1:13.614
6,8,panis,1:13.377
6,9,coulthard,1:13.602
6,10,webber,1:14.273
6,11,trulli,1:13.828
6,12,heidfeld,1:14.013
6,13,montoya,1:12.764
6,14,fisichella,1:14.272
6,15,baumgartner,1:16.090
6,16,matta,1:14.274
7,1,michael_schumacher,1:10.434
7,2,barrichello,1:10.399
7,3,alonso,1:11.551
7,4,sato,1:11.747
7,5,raikkonen,1:11.945
7,6,button,1:12.153
7,7,ralf_schumacher,1:12.371
7,8,panis,1:12.490
7,9,coulthard,1:12.807
7,10,webber,1:12.728
7,11,trulli,1:12.769
7,12,montoya,1:12.463
7,13,heidfeld,1:14.331
7,14,fisichella,1:12.990
7,15,baumgartner,1:14.938
7,16,matta,1:31.110
8,1,michael_schumacher,1:10.412
8,2,barrichello,1:10.575
8,3,alonso,1:11.236
8,4,sato,1:11.273
8,5,raikkonen,1:12.012
8,6,button,1:11.942
8,7,ralf_schumacher,1:11.982
8,8,panis,1:12.074
8,9,coulthard,1:12.501
8,10,webber,1:12.515
8,11,trulli,1:12.740
8,12,montoya,1:12.515
8,13,heidfeld,1:13.959
8,14,fisichella,1:13.759
8,15,baumgartner,1:14.224
8,16,matta,1:12.872
9,1,michael_schumacher,1:10.628
9,2,barrichello,1:11.026
9,3,sato,1:11.798
9,4,raikkonen,1:12.415
9,5,button,1:12.350
9,6,ralf_schumacher,1:12.413
9,7,panis,1:13.087
9,8,coulthard,1:13.131
9,9,webber,1:13.263
9,10,trulli,1:13.247
9,11,montoya,1:13.266
9,12,heidfeld,1:13.834
9,13,fisichella,1:14.030
9,14,baumgartner,1:14.649
9,15,matta,1:13.870
10,1,michael_schumacher,1:11.563
10,2,barrichello,1:11.208
10,3,sato,1:11.195
10,4,raikkonen,1:11.780
10,5,button,1:11.856
10,6,panis,1:14.966
10,7,webber,1:14.748
10,8,coulthard,1:15.464
10,9,trulli,1:14.360
10,10,montoya,1:15.766
10,11,heidfeld,1:14.040
10,12,fisichella,1:16.616
10,13,matta,1:21.130
10,14,baumgartner,1:40.800
11,1,michael_schumacher,1:30.709
11,2,sato,1:29.915
11,3,button,1:26.926
11,4,webber,1:24.154
11,5,montoya,1:21.921
11,6,barrichello,1:43.932
11,7,raikkonen,1:37.366
11,8,trulli,1:35.735
11,9,panis,1:38.327
11,10,heidfeld,1:35.929
11,11,fisichella,1:35.025
11,12,coulthard,1:48.166
11,13,matta,1:32.732
11,14,baumgartner,1:45.712
12,1,michael_schumacher,2:13.525
12,2,sato,2:10.063
12,3,button,2:12.398
12,4,webber,2:09.487
12,5,montoya,2:12.008
12,6,raikkonen,2:08.318
12,7,barrichello,2:11.334
12,8,trulli,2:06.402
12,9,panis,2:07.396
12,10,heidfeld,2:06.081
12,11,fisichella,2:05.773
12,12,coulthard,2:01.856
12,13,matta,1:48.483
12,14,baumgartner,1:32.362
13,1,michael_schumacher,2:37.398
13,2,sato,2:37.529
13,3,button,2:37.973
13,4,webber,2:38.249
13,5,montoya,2:36.873
13,6,raikkonen,2:35.886
13,7,barrichello,2:37.123
13,8,trulli,2:36.925
13,9,panis,2:37.077
13,10,heidfeld,2:35.827
13,11,fisichella,2:36.351
13,12,coulthard,2:37.168
13,13,matta,2:37.591
13,14,baumgartner,2:37.175
14,1,michael_schumacher,2:28.929
14,2,sato,2:28.921
14,3,button,2:28.566
14,4,webber,2:27.657
14,5,montoya,2:27.884
14,6,raikkonen,2:28.108
14,7,barrichello,2:26.243
14,8,trulli,2:26.617
14,9,panis,2:25.975
14,10,heidfeld,2:26.670
14,11,fisichella,2:26.662
14,12,coulthard,2:25.774
14,13,matta,2:26.896
14,14,baumgartner,2:26.236
15,1,michael_schumacher,2:29.031
15,2,sato,2:29.011
15,3,button,2:28.105
15,4,webber,2:28.224
15,5,montoya,2:28.633
15,6,raikkonen,2:29.378
15,7,barrichello,2:29.342
15,8,trulli,2:28.255
15,9,panis,2:28.456
15,10,heidfeld,2:26.986
15,11,fisichella,2:25.978
15,12,coulthard,2:27.176
15,13,matta,2:26.941
15,14,baumgartner,2:27.416
16,1,michael_schumacher,2:13.316
16,2,sato,2:12.917
16,3,button,2:13.146
16,4,webber,2:12.971
16,5,montoya,2:13.604
16,6,raikkonen,2:13.612
16,7,barrichello,2:13.888
16,8,trulli,2:14.424
16,9,panis,2:14.101
16,10,heidfeld,2:14.905
16,11,fisichella,2:15.189
16,12,coulthard,2:15.400
16,13,matta,2:12.859
16,14,baumgartner,2:12.445
17,1,michael_schumacher,2:12.547
17,2,sato,2:12.674
17,3,button,2:11.552
17,4,montoya,2:08.950
17,5,raikkonen,2:08.856
17,6,barrichello,2:08.418
17,7,trulli,2:07.985
17,8,panis,2:07.952
17,9,heidfeld,2:08.288
17,10,fisichella,2:07.321
17,11,coulthard,2:05.961
17,12,matta,2:06.595
17,13,baumgartner,2:06.140
17,14,webber,2:25.485
18,1,michael_schumacher,2:01.898
18,2,sato,2:01.479
18,3,button,2:01.339
18,4,montoya,2:00.925
18,5,raikkonen,2:01.109
18,6,barrichello,2:00.668
18,7,trulli,2:00.308
18,8,panis,2:00.166
18,9,heidfeld,1:59.921
18,10,fisichella,2:00.504
18,11,coulthard,2:00.611
18,12,baumgartner,1:59.300
18,13,webber,1:58.174
19,1,michael_schumacher,1:51.087
19,2,sato,1:51.330
19,3,button,1:50.556
19,4,montoya,1:50.174
19,5,raikkonen,1:49.202
19,6,barrichello,1:49.441
19,7,trulli,1:50.030
19,8,panis,1:51.310
19,9,heidfeld,1:49.966
19,10,fisichella,1:49.338
19,11,coulthard,1:47.996
19,12,baumgartner,1:49.683
19,13,webber,1:48.877
20,1,michael_schumacher,1:11.419
20,2,sato,1:11.516
20,3,button,1:11.553
20,4,montoya,1:12.635
20,5,raikkonen,1:12.986
20,6,barrichello,1:12.206
20,7,trulli,1:14.163
20,8,panis,1:12.833
20,9,heidfeld,1:13.550
20,10,fisichella,1:13.598
20,11,coulthard,1:13.720
20,12,webber,1:12.755
20,13,baumgartner,1:15.338
21,1,michael_schumacher,1:11.005
21,2,sato,1:11.061
21,3,button,1:11.235
21,4,montoya,1:11.674
21,5,raikkonen,1:12.329
21,6,barrichello,1:12.466
21,7,trulli,1:12.966
21,8,panis,1:12.783
21,9,heidfeld,1:13.611
21,10,fisichella,1:13.583
21,11,coulthard,1:13.716
21,12,webber,1:12.689
21,13,baumgartner,1:15.009
22,1,michael_schumacher,1:11.368
22,2,sato,1:11.096
22,3,button,1:11.025
22,4,montoya,1:11.983
22,5,raikkonen,1:12.217
22,6,barrichello,1:12.310
22,7,trulli,1:12.652
22,8,panis,1:12.883
22,9,heidfeld,1:13.250
22,10,fisichella,1:13.305
22,11,coulthard,1:13.607
22,12,webber,1:13.339
22,13,baumgartner,1:14.360
23,1,michael_schumacher,1:11.500
23,2,sato,1:11.381
23,3,button,1:11.348
23,4,montoya,1:12.292
23,5,raikkonen,1:12.603
23,6,barrichello,1:12.397
23,7,trulli,1:12.499
23,8,panis,1:12.860
23,9,heidfeld,1:13.862
23,10,fisichella,1:14.098
23,11,coulthard,1:13.686
23,12,webber,1:14.030
23,13,baumgartner,1:16.235
24,1,michael_schumacher,1:11.674
24,2,sato,1:11.668
24,3,montoya,1:12.056
24,4,raikkonen,1:12.508
24,5,barrichello,1:13.053
24,6,trulli,1:12.507
24,7,panis,1:12.716
24,8,heidfeld,1:14.150
24,9,fisichella,1:13.805
24,10,coulthard,1:13.789
24,11,webber,1:13.553
24,12,button,1:33.006
24,13,baumgartner,1:14.878
25,1,michael_schumacher,1:11.438
25,2,montoya,1:12.155
25,3,raikkonen,1:12.387
25,4,barrichello,1:12.471
25,5,trulli,1:12.423
25,6,panis,1:12.667
25,7,sato,1:31.752
25,8,heidfeld,1:14.415
25,9,fisichella,1:14.239
25,10,coulthard,1:13.980
25,11,webber,1:13.983
25,12,button,1:14.502
25,13,baumgartner,1:15.410
26,1,michael_schumacher,1:11.405
26,2,montoya,1:12.164
26,3,raikkonen,1:12.567
26,4,barrichello,1:12.406
26,5,trulli,1:12.600
26,6,panis,1:13.156
26,7,heidfeld,1:15.321
26,8,fisichella,1:15.348
26,9,coulthard,1:15.645
26,10,sato,1:17.032
26,11,webber,1:15.662
26,12,button,1:13.469
26,13,baumgartner,1:14.963
27,1,michael_schumacher,1:11.700
27,2,montoya,1:11.885
27,3,raikkonen,1:12.367
27,4,barrichello,1:12.312
27,5,trulli,1:12.537
27,6,panis,1:14.951
27,7,heidfeld,1:14.335
27,8,fisichella,1:14.364
27,9,sato,1:14.371
27,10,coulthard,1:14.905
27,11,webber,1:16.054
27,12,baumgartner,1:15.067
28,1,michael_schumacher,1:11.664
28,2,montoya,1:11.860
28,3,raikkonen,1:12.244
28,4,barrichello,1:12.303
28,5,trulli,1:12.303
28,6,panis,1:12.901
28,7,heidfeld,1:14.150
28,8,fisichella,1:14.203
28,9,sato,1:13.966
28,10,coulthard,1:14.245
28,11,webber,1:13.603
28,12,baumgartner,1:15.048
29,1,michael_schumacher,1:11.946
29,2,montoya,1:11.884
29,3,barrichello,1:12.319
29,4,trulli,1:12.648
29,5,panis,1:12.449
29,6,raikkonen,1:32.671
29,7,heidfeld,1:14.467
29,8,sato,1:13.735
29,9,fisichella,1:14.616
29,10,coulthard,1:14.413
29,11,webber,1:13.798
29,12,baumgartner,1:15.133
30,1,michael_schumacher,1:11.485
30,2,montoya,1:12.274
30,3,barrichello,1:12.016
30,4,trulli,1:12.255
30,5,panis,1:12.332
30,6,sato,1:11.095
30,7,heidfeld,1:14.609
30,8,fisichella,1:14.556
30,9,coulthard,1:14.107
30,10,webber,1:14.116
30,11,raikkonen,1:17.879
30,12,baumgartner,1:15.020
31,1,michael_schumacher,1:11.894
31,2,montoya,1:11.847
31,3,barrichello,1:12.004
31,4,trulli,1:12.309
31,5,panis,1:13.361
31,6,sato,1:11.203
31,7,heidfeld,1:14.207
31,8,fisichella,1:13.978
31,9,coulthard,1:14.452
31,10,raikkonen,1:13.731
31,11,webber,1:14.560
31,12,baumgartner,1:14.803
32,1,michael_schumacher,1:11.947
32,2,montoya,1:11.944
32,3,barrichello,1:11.875
32,4,trulli,1:12.134
32,5,panis,1:12.455
32,6,sato,1:11.202
32,7,heidfeld,1:13.696
32,8,fisichella,1:13.928
32,9,raikkonen,1:13.330
32,10,coulthard,1:14.289
32,11,webber,1:13.999
32,12,baumgartner,1:14.869
33,1,michael_schumacher,1:11.631
33,2,montoya,1:11.528
33,3,barrichello,1:11.626
33,4,trulli,1:12.247
33,5,panis,1:12.320
33,6,sato,1:11.304
33,7,heidfeld,1:13.819
33,8,fisichella,1:13.938
33,9,raikkonen,1:13.786
33,10,coulthard,1:13.667
33,11,webber,1:13.703
33,12,baumgartner,1:15.015
34,1,michael_schumacher,1:11.408
34,2,montoya,1:11.426
34,3,barrichello,1:11.583
34,4,trulli,1:12.198
34,5,panis,1:13.107
34,6,sato,1:11.269
34,7,heidfeld,1:13.409
34,8,fisichella,1:13.499
34,9,coulthard,1:13.714
34,10,webber,1:13.804
34,11,baumgartner,1:14.780
34,12,raikkonen,1:41.843
35,1,michael_schumacher,1:11.481
35,2,barrichello,1:11.948
35,3,trulli,1:12.075
35,4,panis,1:12.076
35,5,montoya,1:32.790
35,6,sato,1:11.282
35,7,heidfeld,1:13.104
35,8,fisichella,1:13.539
35,9,coulthard,1:13.141
35,10,webber,1:13.246
35,11,baumgartner,1:14.971
35,12,raikkonen,1:17.457
36,1,michael_schumacher,1:11.196
36,2,barrichello,1:11.391
36,3,trulli,1:11.993
36,4,panis,1:12.017
36,5,sato,1:11.224
36,6,montoya,1:15.512
36,7,heidfeld,1:13.176
36,8,fisichella,1:12.807
36,9,coulthard,1:12.912
36,10,webber,1:13.248
36,11,baumgartner,1:15.424
36,12,raikkonen,1:12.921
37,1,michael_schumacher,1:11.194
37,2,barrichello,1:11.471
37,3,trulli,1:11.786
37,4,panis,1:11.929
37,5,sato,1:11.084
37,6,montoya,1:11.255
37,7,heidfeld,1:13.095
37,8,fisichella,1:13.183
37,9,coulthard,1:12.925
37,10,webber,1:13.241
37,11,raikkonen,1:12.596
37,12,baumgartner,1:38.665
38,1,michael_schumacher,1:11.445
38,2,barrichello,1:11.849
38,3,trulli,1:11.572
38,4,panis,1:12.687
38,5,sato,1:11.649
38,6,montoya,1:11.375
38,7,fisichella,1:13.119
38,8,coulthard,1:13.264
38,9,webber,1:12.933
38,10,heidfeld,1:37.419
38,11,raikkonen,1:12.275
38,12,baumgartner,1:22.474
39,1,michael_schumacher,1:10.849
39,2,barrichello,1:11.384
39,3,trulli,1:11.450
39,4,panis,1:11.888
39,5,sato,1:11.847
39,6,montoya,1:12.045
39,7,fisichella,1:13.168
39,8,coulthard,1:13.091
39,9,webber,1:13.031
39,10,heidfeld,1:18.288
39,11,raikkonen,1:12.560
39,12,baumgartner,1:14.097
40,1,michael_schumacher,1:11.005
40,2,barrichello,1:11.424
40,3,trulli,1:11.399
40,4,sato,1:12.386
40,5,panis,1:13.317
40,6,montoya,1:12.749
40,7,fisichella,1:12.266
40,8,coulthard,1:12.584
40,9,webber,1:12.658
40,10,heidfeld,1:13.718
40,11,raikkonen,1:13.572
40,12,baumgartner,1:14.646
41,1,michael_schumacher,1:10.700
41,2,barrichello,1:11.189
41,3,trulli,1:11.499
41,4,sato,1:10.842
41,5,panis,1:11.924
41,6,montoya,1:12.107
41,7,fisichella,1:12.146
41,8,coulthard,1:12.279
41,9,webber,1:12.504
41,10,raikkonen,1:12.843
41,11,heidfeld,1:14.791
41,12,baumgartner,1:14.613
42,1,barrichello,1:11.015
42,2,michael_schumacher,1:32.950
42,3,trulli,1:13.024
42,4,sato,1:10.784
42,5,panis,1:11.685
42,6,montoya,1:12.035
42,7,fisichella,1:12.447
42,8,coulthard,1:12.242
42,9,webber,1:12.300
42,10,raikkonen,1:12.711
42,11,heidfeld,1:15.162
42,12,baumgartner,1:14.814
43,1,barrichello,1:10.747
43,2,trulli,1:11.380
43,3,michael_schumacher,1:17.873
43,4,sato,1:10.926
43,5,panis,1:11.936
43,6,montoya,1:12.339
43,7,fisichella,1:12.311
43,8,coulthard,1:12.214
43,9,webber,1:12.461
43,10,raikkonen,1:12.449
43,11,heidfeld,1:22.216
43,12,baumgartner,1:14.775
44,1,barrichello,1:10.727
44,2,trulli,1:11.453
44,3,michael_schumacher,1:12.482
44,4,sato,1:10.773
44,5,panis,1:11.588
44,6,montoya,1:12.432
44,7,fisichella,1:12.129
44,8,coulthard,1:12.155
44,9,webber,1:12.168
44,10,raikkonen,1:12.140
44,11,baumgartner,1:15.824
45,1,barrichello,1:10.683
45,2,trulli,1:11.187
45,3,michael_schumacher,1:12.406
45,4,panis,1:12.130
45,5,montoya,1:12.266
45,6,sato,1:32.801
45,7,fisichella,1:12.207
45,8,coulthard,1:12.291
45,9,webber,1:12.421
45,10,raikkonen,1:11.809
45,11,baumgartner,1:18.373
46,1,barrichello,1:10.451
46,2,michael_schumacher,1:12.469
46,3,panis,1:10.933
46,4,montoya,1:11.803
46,5,trulli,1:31.087
46,6,sato,1:15.069
46,7,fisichella,1:12.370
46,8,coulthard,1:12.290
46,9,webber,1:12.140
46,10,raikkonen,1:11.948
46,11,baumgartner,1:14.933
47,1,barrichello,1:10.574
47,2,michael_schumacher,1:11.908
47,3,montoya,1:11.999
47,4,trulli,1:15.840
47,5,sato,1:10.727
47,6,panis,1:32.191
47,7,fisichella,1:12.164
47,8,webber,1:12.140
47,9,coulthard,1:33.714
47,10,raikkonen,1:11.955
47,11,baumgartner,1:16.298
48,1,barrichello,1:10.496
48,2,michael_schumacher,1:12.098
48,3,montoya,1:12.075
48,4,trulli,1:11.605
48,5,sato,1:10.939
48,6,panis,1:15.510
48,7,webber,1:12.315
48,8,coulthard,1:17.586
48,9,raikkonen,1:12.319
48,10,fisichella,2:22.284
48,11,baumgartner,1:15.193
49,1,barrichello,1:11.307
49,2,michael_schumacher,1:12.009
49,3,montoya,1:12.004
49,4,trulli,1:11.619
49,5,sato,1:10.979
49,6,panis,1:11.795
49,7,webber,1:12.280
49,8,coulthard,1:13.596
49,9,raikkonen,1:11.899
49,10,fisichella,1:18.598
49,11,baumgartner,1:14.870
50,1,barrichello,1:31.004
50,2,michael_schumacher,1:11.840
50,3,montoya,1:11.761
50,4,trulli,1:11.579
50,5,sato,1:11.342
50,6,panis,1:11.946
50,7,webber,1:12.362
50,8,coulthard,1:14.055
50,9,raikkonen,1:11.815
50,10,fisichella,1:12.252
50,11,baumgartner,1:14.778
51,1,michael_schumacher,1:12.488
51,2,barrichello,1:16.194
51,3,montoya,1:11.910
