position,number,driver,constructor,laps,grid,status,points
1,33,Max Verstappen,Red Bull,53,1,Finished,26
2,44,Lewis Hamilton,Mercedes,53,2,Finished,18
3,11,Sergio Pérez,Red Bull,53,4,Finished,15
4,77,Valtteri Bottas,Mercedes,53,3,Finished,12
5,4,Lando Norris,McLaren,53,8,Finished,10
6,3,Daniel Ricciardo,McLaren,53,10,Finished,8
7,10,Pierre Gasly,AlphaTauri,53,6,Finished,6
8,14,Fernando Alonso,Alpine F1 Team,53,9,Finished,4
9,5,Sebastian Vettel,Aston Martin,53,12,Finished,2
10,18,Lance Stroll,Aston Martin,53,19,Finished,1
11,55,Carlos Sainz,Ferrari,53,5,Finished,0
12,63,George Russell,Williams,52,14,+1 Lap,0
13,22,Yuki Tsunoda,AlphaTauri,52,0,+1 Lap,0
14,31,Esteban Ocon,Alpine F1 Team,52,11,+1 Lap,0
15,99,Antonio Giovinazzi,Alfa Romeo,52,13,+1 Lap,0
16,16,Charles Leclerc,Ferrari,52,7,+1 Lap,0
17,7,Kimi Räikkönen,Alfa Romeo,52,17,+1 Lap,0
18,6,Nicholas Latifi,Williams,52,16,+1 Lap,0
19,47,Mick Schumacher,Haas F1 Team,52,15,+1 Lap,0
20,9,Nikita Mazepin,Haas F1 Team,52,18,+1 Lap,0
