Position,Driver,Constructor,Points,Wins
1,Eddie Irvine,Ferrari,10,1
2,Heinz-Harald Frentzen,Jordan,6,0
3,Ralf Schumacher,Williams,4,0
4,Giancarlo Fisichella,Benetton,3,0
5,Rubens Barrichello,Stewart,2,0
6,Pedro de la Rosa,Arrows,1,0
7,Toranosuke Takagi,Arrows,0,0
8,Michael Schumacher,Ferrari,0,0
