Position,Driver,Constructor,Points,Wins
1,Michael Schumacher,Benetton,92,8
2,Damon Hill,Williams,91,6
3,Gerhard Berger,Ferrari,35,1
4,Mika Häkkinen,McLaren,26,0
5,Jean Alesi,Ferrari,23,0
6,Rubens Barrichello,Jordan,16,0
7,David Coulthard,Williams,14,0
8,Martin Brundle,McLaren,12,0
9,Jos Verstappen,Benetton,10,0
10,Mark Blundell,Tyrrell,8,0
11,Olivier Panis,Ligier,7,0
12,Heinz-Harald Frentzen,Sauber,7,0
13,Nicola Larini,Ferrari,6,0
14,Christian Fittipaldi,Footwork,6,0
15,Eddie Irvine,Jordan,6,0
16,Ukyo Katayama,Tyrrell,5,0
17,Éric Bernard,Ligier,4,0
18,Karl Wendlinger,Sauber,4,0
19,Andrea de Cesaris,Jordan,4,0
20,Pierluigi Martini,Minardi,4,0
21,Nigel Mansell,Williams,3,0
22,Gianni Morbidelli,Footwork,3,0
23,Érik Comas,Larrousse,2,0
24,Michele Alboreto,Minardi,1,0
25,Jyrki Järvilehto,Benetton,1,0
26,Johnny Herbert,Team Lotus,0,0
27,Olivier Beretta,Larrousse,0,0
28,Pedro Lamy,Team Lotus,0,0
29,Jean-Marc Gounon,Simtek,0,0
30,Alessandro Zanardi,Team Lotus,0,0
