Position,Driver,Constructor,Points,Wins
1,Juan Fangio,Maserati,17,2
2,Jean Behra,Maserati,6,0
3,Tony Brooks,Vanwall,6,0
4,Carlos Menditeguy,Maserati,4,0
5,Masten Gregory,Maserati,4,0
6,Harry Schell,Maserati,3,0
7,Stuart Lewis-Evans,Connaught,3,0
8,Maurice Trintignant,Ferrari,2,0
9,Alfonso de Portago,Ferrari,1,0
10,José Froilán González,Ferrari,1,0
11,Stirling Moss,Maserati,1,0
12,Wolfgang von Trips,Ferrari,0,0
13,Peter Collins,Ferrari,0,0
14,Jack Brabham,Cooper,0,0
15,Cesare Perdisa,Ferrari,0,0
16,Jo Bonnier,Maserati,0,0
17,Alessandro de Tomaso,Ferrari,0,0
18,Luigi Piotti,Maserati,0,0
19,Mike Hawthorn,Ferrari,0,0
20,Giorgio Scarlatti,Maserati,0,0
21,Ron Flockhart,BRM,0,0
22,Ivor Bueb,Connaught,0,0
23,Eugenio Castellotti,Ferrari,0,0
24,Horace Gould,Maserati,0,0
25,Luigi Musso,Ferrari,0,0
26,Roy Salvadori,BRM,0,0
27,Hans Herrmann,Maserati,0,0
28,André Simon,Maserati,0,0
29,Les Leston,Cooper,0,0
