position,number,driver,constructor,laps,grid,status,points
1,33,Max Verstappen,Red Bull,66,4,Finished,25
2,7,Kimi Räikkönen,Ferrari,66,5,Finished,18
3,5,Sebastian Vettel,Ferrari,66,6,Finished,15
4,3,Daniel Ricciardo,Red Bull,66,3,Finished,12
5,77,Valtteri Bottas,Williams,66,7,Finished,10
6,55,Carlos Sainz,Toro Rosso,66,8,Finished,8
7,11,Sergio Pérez,Force India,66,9,Finished,6
8,19,Felipe Massa,Williams,66,18,Finished,4
9,22,Jenson Button,McLaren,65,12,+1 Lap,2
10,26,Daniil Kvyat,Toro Rosso,65,13,+1 Lap,1
11,21,Esteban Gutiérrez,Haas F1 Team,65,16,+1 Lap,0
12,9,Marcus Ericsson,Sauber,65,19,+1 Lap,0
13,30,Jolyon Palmer,Renault,65,17,+1 Lap,0
14,20,Kevin Magnussen,Renault,65,15,+1 Lap,0
15,12,Felipe Nasr,Sauber,65,20,+1 Lap,0
16,94,Pascal Wehrlein,Manor Marussia,65,21,+1 Lap,0
17,88,Rio Haryanto,Manor Marussia,65,22,+1 Lap,0
18,8,Romain Grosjean,Haas F1 Team,56,14,Engine,0
19,14,Fernando Alonso,McLaren,45,10,Engine,0
20,27,Nico Hülkenberg,Force India,20,11,Engine,0
21,44,Lewis Hamilton,Mercedes,0,1,Collision,0
22,6,Nico Rosberg,Mercedes,0,2,Collision,0
