position,number,driver,constructor,laps,grid,status,points
1,1,Fernando Alonso,McLaren,53,1,Finished,10
2,2,Lewis Hamilton,McLaren,53,2,Finished,8
3,6,Kimi Räikkönen,Ferrari,53,5,Finished,6
4,9,Nick Heidfeld,BMW Sauber,53,4,Finished,5
5,10,Robert Kubica,BMW Sauber,53,6,Finished,4
6,16,Nico Rosberg,Williams,53,8,Finished,3
7,4,Heikki Kovalainen,Renault,53,7,Finished,2
8,7,Jenson Button,Honda,53,10,Finished,1
9,15,Mark Webber,Red Bull,53,11,Finished,0
10,8,Rubens Barrichello,Honda,53,12,Finished,0
11,12,Jarno Trulli,Toyota,53,9,Finished,0
12,3,Giancarlo Fisichella,Renault,52,15,+1 Lap,0
13,17,Alexander Wurz,Williams,52,13,+1 Lap,0
14,23,Anthony Davidson,Super Aguri,52,14,+1 Lap,0
15,11,Ralf Schumacher,Toyota,52,18,+1 Lap,0
16,22,Takuma Sato,Super Aguri,52,17,+1 Lap,0
17,18,Vitantonio Liuzzi,Toro Rosso,52,19,+1 Lap,0
18,19,Sebastian Vettel,Toro Rosso,52,16,+1 Lap,0
19,20,Adrian Sutil,Spyker,52,21,+1 Lap,0
20,21,Sakon Yamamoto,Spyker,52,22,+1 Lap,0
21,5,Felipe Massa,Ferrari,10,3,Suspension,0
22,14,David Coulthard,Red Bull,1,20,Accident,0
