Position,Driver,Constructor,Points,Wins
1,Emerson Fittipaldi,Team Lotus,35,3
2,Jackie Stewart,Tyrrell,28,2
3,François Cevert,Tyrrell,18,0
4,Peter Revson,McLaren,9,0
5,Denny Hulme,McLaren,9,0
6,Arturo Merzario,Ferrari,6,0
7,George Follmer,Shadow,5,0
8,Jacky Ickx,Ferrari,5,0
9,Andrea de Adamich,Surtees,3,0
10,Niki Lauda,BRM,2,0
11,Jean-Pierre Beltoise,BRM,2,0
12,Clay Regazzoni,BRM,1,0
13,Wilson Fittipaldi,Brabham,1,0
14,Chris Amon,Tecno,1,0
15,Mike Beuttler,March,0,0
16,Howden Ganley,Iso Marlboro,0,0
17,Carlos Reutemann,Brabham,0,0
18,Carlos Pace,Surtees,0,0
19,Henri Pescarolo,March,0,0
20,Nanni Galli,Iso Marlboro,0,0
21,Graham Hill,Shadow,0,0
22,Jody Scheckter,McLaren,0,0
23,Ronnie Peterson,Team Lotus,0,0
24,Luiz Bueno,Surtees,0,0
25,Jean-Pierre Jarier,March,0,0
26,Eddie Keizan,Tyrrell,0,0
27,Mike Hailwood,Surtees,0,0
28,Jackie Pretorius,Iso Marlboro,0,0
29,Jackie Oliver,Shadow,0,0
30,Dave Charlton,Team Lotus,0,0
