Position,Driver,Constructor,Points,Wins
1,Alan Jones,Williams,41,3
2,Nelson Piquet,Brabham,34,1
3,Carlos Reutemann,Williams,26,1
4,Jacques Laffite,Ligier,25,1
5,René Arnoux,Renault,23,2
6,Didier Pironi,Ligier,23,1
7,Riccardo Patrese,Arrows,7,0
8,Elio de Angelis,Team Lotus,6,0
9,Derek Daly,Tyrrell,6,0
10,Emerson Fittipaldi,Fittipaldi,5,0
11,Keke Rosberg,Fittipaldi,4,0
12,Jochen Mass,Arrows,4,0
13,Jean-Pierre Jarier,Tyrrell,4,0
14,Bruno Giacomelli,Alfa Romeo,4,0
15,Gilles Villeneuve,Ferrari,4,0
16,Alain Prost,McLaren,4,0
17,John Watson,McLaren,3,0
18,Jody Scheckter,Ferrari,2,0
19,Mario Andretti,Team Lotus,0,0
20,Ricardo Zunino,Brabham,0,0
21,Marc Surer,ATS,0,0
22,Hector Rebaque,Brabham,0,0
23,Clay Regazzoni,Ensign,0,0
24,Jean-Pierre Jabouille,Renault,0,0
25,Rupert Keegan,Williams,0,0
26,Jan Lammers,ATS,0,0
27,Geoff Lees,Shadow,0,0
28,Patrick Depailler,Alfa Romeo,0,0
29,Eddie Cheever,Osella,0,0
30,Tiff Needell,Ensign,0,0
