Position,Driver,Constructor,Points,Wins
1,Nino Farina,Alfa Romeo,9,1
2,Luigi Fagioli,Alfa Romeo,6,0
3,Reg Parnell,Alfa Romeo,4,0
4,Yves Cabantous,Talbot-Lago,3,0
5,Louis Rosier,Talbot-Lago,2,0
6,Bob Gerard,ERA,0,0
7,Cuth Harrison,ERA,0,0
8,Philippe Étancelin,Talbot-Lago,0,0
9,David Hampshire,Maserati,0,0
10,Joe Fry,Maserati,0,0
11,Brian Shawe Taylor,Maserati,0,0
12,Johnny Claes,Talbot-Lago,0,0
13,Juan Fangio,Alfa Romeo,0,0
14,Joe Kelly,Alta,0,0
15,Prince Bira,Maserati,0,0
16,David Murray,Maserati,0,0
17,Geoff Crossley,Alta,0,0
18,Toulo de Graffenried,Maserati,0,0
19,Louis Chiron,Maserati,0,0
20,Eugène Martin,Talbot-Lago,0,0
21,Tony Rolt,ERA,0,0
22,Peter Walker,ERA,0,0
23,Leslie Johnson,ERA,0,0
