position,number,driver,constructor,laps,grid,status,points
1,44,Lewis Hamilton,Mercedes,52,1,Finished,25
2,6,Nico Rosberg,Mercedes,52,2,Finished,18
3,5,Sebastian Vettel,Ferrari,52,6,Finished,15
4,19,Felipe Massa,Williams,52,3,Finished,12
5,77,Valtteri Bottas,Williams,52,4,Finished,10
6,26,Daniil Kvyat,Red Bull,52,7,Finished,8
7,27,Nico Hülkenberg,Force India,52,9,Finished,6
8,7,Kimi Räikkönen,Ferrari,51,5,+1 Lap,4
9,11,Sergio Pérez,Force India,51,11,+1 Lap,2
10,14,Fernando Alonso,McLaren,51,17,+1 Lap,1
11,9,Marcus Ericsson,Sauber,51,15,+1 Lap,0
12,98,Roberto Merhi,Manor Marussia,49,20,+3 Laps,0
13,28,Will Stevens,Manor Marussia,49,19,+3 Laps,0
14,55,Carlos Sainz,Toro Rosso,31,8,Electrical,0
15,3,Daniel Ricciardo,Red Bull,21,10,Electrical,0
16,33,Max Verstappen,Toro Rosso,3,13,Spun off,0
17,8,Romain Grosjean,Lotus F1,0,12,Collision,0
18,13,Pastor Maldonado,Lotus F1,0,14,Collision,0
19,22,Jenson Button,McLaren,0,18,Collision,0
20,12,Felipe Nasr,Sauber,0,16,Gearbox,0
