position,number,driver,constructor,laps,grid,status,points
1,44,Lewis Hamilton,Mercedes,66,1,Finished,25
2,33,Max Verstappen,Red Bull,66,2,Finished,19
3,77,Valtteri Bottas,Mercedes,66,3,Finished,15
4,16,Charles Leclerc,Ferrari,66,4,Finished,12
5,11,Sergio Pérez,Red Bull,66,8,Finished,10
6,3,Daniel Ricciardo,McLaren,66,7,Finished,8
7,55,Carlos Sainz,Ferrari,66,6,Finished,6
8,4,Lando Norris,McLaren,65,9,+1 Lap,4
9,31,Esteban Ocon,Alpine F1 Team,65,5,+1 Lap,2
10,10,Pierre Gasly,AlphaTauri,65,12,+1 Lap,1
11,18,Lance Stroll,Aston Martin,65,11,+1 Lap,0
12,7,Kimi Räikkönen,Alfa Romeo,65,17,+1 Lap,0
13,5,Sebastian Vettel,Aston Martin,65,13,+1 Lap,0
14,63,George Russell,Williams,65,15,+1 Lap,0
15,99,Antonio Giovinazzi,Alfa Romeo,65,14,+1 Lap,0
16,6,Nicholas Latifi,Williams,65,19,+1 Lap,0
17,14,Fernando Alonso,Alpine F1 Team,65,10,+1 Lap,0
18,47,Mick Schumacher,Haas F1 Team,64,18,+2 Laps,0
19,9,Nikita Mazepin,Haas F1 Team,64,20,+2 Laps,0
20,22,Yuki Tsunoda,AlphaTauri,6,16,Electrical,0
