lap,position,driver,time
1,1,villeneuve,1:33.550
1,2,frentzen,1:36.017
1,3,panis,1:38.682
1,4,irvine,1:39.416
1,5,fisichella,1:39.492
1,6,damon_hill,1:40.436
1,7,herbert,1:40.768
1,8,ralf_schumacher,1:41.023
1,9,alesi,1:42.563
1,10,diniz,1:45.174
1,11,verstappen,1:46.110
1,12,katayama,1:48.977
1,13,hakkinen,1:49.094
1,14,trulli,1:49.890
1,15,salo,1:50.154
1,16,berger,1:51.852
1,17,larini,1:53.181
1,18,nakano,1:53.727
1,19,magnussen,1:54.031
1,20,barrichello,2:07.236
2,1,villeneuve,2:34.508
2,2,frentzen,2:32.498
2,3,panis,2:30.506
2,4,irvine,2:30.826
2,5,fisichella,2:31.474
2,6,damon_hill,2:32.041
2,7,magnussen,2:19.064
2,8,herbert,2:32.414
2,9,ralf_schumacher,2:32.782
2,10,alesi,2:32.910
2,11,diniz,2:30.895
2,12,verstappen,2:30.615
2,13,hakkinen,2:28.289
2,14,katayama,2:29.210
2,15,trulli,2:29.226
2,16,salo,2:29.588
2,17,berger,2:28.492
2,18,larini,2:28.042
2,19,nakano,2:28.182
2,20,barrichello,2:15.420
3,1,villeneuve,2:41.321
3,2,frentzen,2:41.239
3,3,panis,2:41.748
3,4,irvine,2:41.785
3,5,fisichella,2:41.809
3,6,damon_hill,2:41.998
3,7,herbert,2:42.226
3,8,ralf_schumacher,2:42.055
3,9,alesi,2:41.800
3,10,diniz,2:41.822
3,11,verstappen,2:41.616
3,12,hakkinen,2:42.174
3,13,katayama,2:42.242
3,14,trulli,2:42.324
3,15,salo,2:42.638
3,16,berger,2:42.882
3,17,larini,2:42.845
3,18,nakano,2:43.136
3,19,barrichello,2:43.298
3,20,magnussen,2:53.539
4,1,villeneuve,2:31.485
4,2,frentzen,2:31.971
4,3,panis,2:31.459
4,4,irvine,2:31.158
4,5,fisichella,2:30.884
4,6,damon_hill,2:30.106
4,7,herbert,2:29.623
4,8,ralf_schumacher,2:29.785
4,9,alesi,2:29.412
4,10,diniz,2:29.632
4,11,verstappen,2:29.820
4,12,hakkinen,2:29.071
4,13,katayama,2:29.708
4,14,trulli,2:29.013
4,15,salo,2:28.841
4,16,berger,2:28.217
4,17,larini,2:28.378
4,18,nakano,2:27.769
4,19,barrichello,2:27.098
4,20,magnussen,2:26.768
5,1,villeneuve,1:30.909
5,2,frentzen,1:31.832
5,3,panis,1:31.728
5,4,irvine,1:32.496
5,5,fisichella,1:32.906
5,6,damon_hill,1:34.035
5,7,herbert,1:34.113
5,8,ralf_schumacher,1:33.857
5,9,alesi,1:34.898
5,10,diniz,1:34.632
5,11,verstappen,1:34.655
5,12,hakkinen,1:34.805
5,13,katayama,1:34.573
5,14,trulli,1:34.722
5,15,berger,1:34.490
5,16,salo,1:36.443
5,17,barrichello,1:35.544
