Position,Driver,Constructor,Points,Wins
1,David Coulthard,McLaren,10,1
2,Juan Pablo Montoya,Williams,8,0
3,Kimi Räikkönen,McLaren,6,0
4,Michael Schumacher,Ferrari,5,0
5,Jarno Trulli,Renault,4,0
6,Heinz-Harald Frentzen,Sauber,3,0
7,Fernando Alonso,Renault,2,0
8,Ralf Schumacher,Williams,1,0
9,Jacques Villeneuve,BAR,0,0
10,Jenson Button,BAR,0,0
11,Jos Verstappen,Minardi,0,0
