Position,Driver,Constructor,Points,Wins
1,Michael Schumacher,Ferrari,53,3
2,Jacques Villeneuve,Williams,43,4
3,Jean Alesi,Benetton,22,0
4,Gerhard Berger,Benetton,20,1
5,Heinz-Harald Frentzen,Williams,19,1
6,Eddie Irvine,Ferrari,18,0
7,Olivier Panis,Prost,15,0
8,David Coulthard,McLaren,14,1
9,Mika Häkkinen,McLaren,14,0
10,Ralf Schumacher,Jordan,9,0
11,Giancarlo Fisichella,Jordan,8,0
12,Johnny Herbert,Sauber,7,0
13,Rubens Barrichello,Stewart,6,0
14,Alexander Wurz,Benetton,4,0
15,Jarno Trulli,Minardi,3,0
16,Mika Salo,Tyrrell,2,0
17,Shinji Nakano,Prost,1,0
18,Nicola Larini,Sauber,1,0
19,Damon Hill,Arrows,1,0
20,Jan Magnussen,Stewart,0,0
21,Jos Verstappen,Tyrrell,0,0
22,Pedro Diniz,Arrows,0,0
23,Norberto Fontana,Sauber,0,0
24,Ukyo Katayama,Minardi,0,0
25,Gianni Morbidelli,Sauber,0,0
26,Tarso Marques,Minardi,0,0
