position,number,driver,constructor,laps,grid,status,points
1,1,Fernando Alonso,McLaren,78,1,Finished,10
2,2,Lewis Hamilton,McLaren,78,2,Finished,8
3,5,Felipe Massa,Ferrari,78,3,Finished,6
4,3,Giancarlo Fisichella,Renault,77,4,+1 Lap,5
5,10,Robert Kubica,BMW Sauber,77,8,+1 Lap,4
6,9,Nick Heidfeld,BMW Sauber,77,7,+1 Lap,3
7,17,Alexander Wurz,Williams,77,11,+1 Lap,2
8,6,Kimi Räikkönen,Ferrari,77,16,+1 Lap,1
9,19,Scott Speed,Toro Rosso,77,18,+1 Lap,0
10,8,Rubens Barrichello,Honda,77,9,+1 Lap,0
11,7,Jenson Button,Honda,77,10,+1 Lap,0
12,16,Nico Rosberg,Williams,77,5,+1 Lap,0
13,4,Heikki Kovalainen,Renault,76,15,Engine,0
14,14,David Coulthard,Red Bull,76,13,+2 Laps,0
15,12,Jarno Trulli,Toyota,76,14,+2 Laps,0
16,11,Ralf Schumacher,Toyota,76,20,+2 Laps,0
17,22,Takuma Sato,Super Aguri,76,21,+2 Laps,0
18,23,Anthony Davidson,Super Aguri,76,17,+2 Laps,0
19,21,Christijan Albers,Spyker,70,22,Driveshaft,0
20,20,Adrian Sutil,Spyker,53,19,Accident,0
21,15,Mark Webber,Red Bull,17,6,Gearbox,0
22,18,Vitantonio Liuzzi,Toro Rosso,2,12,Accident,0
