lap,position,driver,time
1,1,hamilton,2:03.650
1,2,button,2:04.743
1,3,webber,2:05.725
1,4,vettel,2:06.725
1,5,alonso,2:07.439
1,6,rosberg,2:09.366
1,7,maldonado,2:09.760
1,8,raikkonen,2:10.720
1,9,kobayashi,2:11.587
1,10,massa,2:12.494
1,11,perez,2:13.327
1,12,resta,2:13.340
1,13,hulkenberg,2:13.710
1,14,vergne,2:14.402
1,15,kovalainen,2:14.525
1,16,michael_schumacher,2:15.867
1,17,ricciardo,2:15.995
1,18,petrov,2:16.726
1,19,glock,2:16.754
1,20,pic,2:18.491
1,21,grosjean,2:19.773
1,22,karthikeyan,2:20.953
1,23,rosa,2:25.229
1,24,bruno_senna,2:34.869
2,1,hamilton,2:05.093
2,2,button,2:05.677
2,3,webber,2:06.427
2,4,vettel,2:06.856
2,5,alonso,2:07.294
2,6,rosberg,2:06.754
2,7,maldonado,2:07.289
2,8,raikkonen,2:08.117
2,9,kobayashi,2:08.004
2,10,massa,2:08.738
2,11,hulkenberg,2:09.349
2,12,vergne,2:09.361
2,13,michael_schumacher,2:09.342
2,14,kovalainen,2:11.628
2,15,ricciardo,2:10.299
2,16,resta,2:13.366
2,17,petrov,2:10.744
2,18,grosjean,2:08.464
2,19,glock,2:12.536
2,20,pic,2:13.882
2,21,karthikeyan,2:13.354
2,22,rosa,2:13.395
2,23,perez,2:26.230
2,24,bruno_senna,2:34.817
3,1,hamilton,2:07.896
3,2,button,2:08.213
3,3,webber,2:09.052
3,4,vettel,2:10.650
3,5,alonso,2:10.363
3,6,rosberg,2:10.115
3,7,maldonado,2:10.571
3,8,raikkonen,2:11.713
3,9,kobayashi,2:11.984
3,10,hulkenberg,2:10.901
3,11,vergne,2:11.797
3,12,massa,2:15.860
3,13,michael_schumacher,2:12.049
3,14,kovalainen,2:13.602
3,15,ricciardo,2:13.782
3,16,petrov,2:13.669
3,17,grosjean,2:12.909
3,18,glock,2:18.432
3,19,perez,2:09.943
3,20,karthikeyan,2:16.057
3,21,pic,2:21.749
3,22,rosa,2:16.224
3,23,resta,2:29.457
3,24,bruno_senna,2:09.482
4,1,hamilton,2:11.167
4,2,webber,2:13.473
4,3,button,2:16.303
4,4,vettel,2:13.699
4,5,rosberg,2:14.564
4,6,maldonado,2:14.693
4,7,alonso,2:18.201
4,8,raikkonen,2:14.580
4,9,kobayashi,2:14.660
4,10,vergne,2:14.900
4,11,michael_schumacher,2:13.977
4,12,hulkenberg,2:17.633
4,13,perez,2:10.036
4,14,ricciardo,2:19.635
4,15,petrov,2:21.281
4,16,kovalainen,2:24.598
4,17,karthikeyan,2:15.986
4,18,massa,2:31.014
4,19,resta,2:13.148
4,20,rosa,2:19.227
4,21,glock,2:32.496
4,22,bruno_senna,2:13.115
4,23,pic,2:43.560
5,1,hamilton,2:18.582
5,2,webber,2:19.793
5,3,vettel,2:23.382
5,4,rosberg,2:24.736
5,5,maldonado,2:24.173
5,6,button,2:31.560
5,7,raikkonen,2:24.665
5,8,perez,2:12.859
5,9,kobayashi,2:26.926
5,10,michael_schumacher,2:22.835
5,11,vergne,2:24.186
5,12,alonso,2:32.702
5,13,karthikeyan,2:17.219
5,14,massa,2:16.527
5,15,resta,2:16.598
5,16,hulkenberg,2:35.023
5,17,rosa,2:20.220
5,18,ricciardo,2:34.823
5,19,petrov,2:35.296
5,20,glock,2:19.041
5,21,kovalainen,2:42.149
5,22,bruno_senna,2:16.925
5,23,pic,2:22.322
6,1,hamilton,2:32.162
6,2,button,2:14.920
6,3,perez,2:15.411
6,4,webber,2:35.456
