lap,position,driver,time
1,1,max_verstappen,1:18.399
1,2,perez,1:19.651
1,3,bottas,1:20.541
1,4,leclerc,1:21.519
1,5,sainz,1:22.506
1,6,hamilton,1:23.099
1,7,vettel,1:23.106
1,8,gasly,1:24.052
1,9,ricciardo,1:24.595
1,10,ocon,1:24.757
1,11,alonso,1:24.928
1,12,stroll,1:25.162
1,13,giovinazzi,1:25.903
1,14,tsunoda,1:26.465
1,15,mick_schumacher,1:26.538
1,16,mazepin,1:27.015
1,17,russell,1:27.260
1,18,latifi,1:28.273
1,19,raikkonen,1:33.654
1,20,norris,2:01.858
2,1,max_verstappen,1:14.680
2,2,perez,1:14.726
2,3,bottas,1:15.297
2,4,leclerc,1:15.906
2,5,sainz,1:16.140
2,6,hamilton,1:15.675
2,7,vettel,1:16.794
2,8,gasly,1:16.434
2,9,ocon,1:16.636
2,10,ricciardo,1:17.399
2,11,alonso,1:17.801
2,12,stroll,1:18.331
2,13,giovinazzi,1:18.237
2,14,tsunoda,1:17.739
2,15,mick_schumacher,1:18.977
2,16,mazepin,1:18.763
2,17,russell,1:19.497
2,18,latifi,1:18.529
2,19,raikkonen,1:15.334
2,20,norris,1:37.178
3,1,max_verstappen,1:14.471
3,2,perez,1:14.626
3,3,bottas,1:14.954
3,4,hamilton,1:14.254
3,5,leclerc,1:15.751
3,6,sainz,1:16.321
3,7,vettel,1:15.670
3,8,gasly,1:15.989
3,9,ocon,1:16.090
3,10,ricciardo,1:15.973
3,11,alonso,1:16.308
3,12,stroll,1:16.639
3,13,tsunoda,1:16.344
3,14,giovinazzi,1:17.833
3,15,mazepin,1:17.425
3,16,mick_schumacher,1:18.364
3,17,latifi,1:17.689
3,18,russell,1:18.502
3,19,raikkonen,1:16.810
3,20,norris,1:15.530
4,1,max_verstappen,1:14.713
4,2,perez,1:14.689
4,3,bottas,1:14.837
4,4,hamilton,1:14.307
4,5,leclerc,1:16.426
4,6,sainz,1:15.747
4,7,vettel,1:15.979
4,8,gasly,1:15.758
4,9,ocon,1:15.876
4,10,ricciardo,1:15.987
4,11,alonso,1:16.250
4,12,stroll,1:17.206
4,13,giovinazzi,1:17.165
4,14,mazepin,1:17.402
4,15,mick_schumacher,1:17.762
4,16,latifi,1:17.665
4,17,raikkonen,1:16.662
4,18,russell,1:18.293
4,19,tsunoda,1:33.623
4,20,norris,1:15.632
5,1,max_verstappen,1:14.660
5,2,perez,1:14.595
5,3,hamilton,1:14.172
5,4,bottas,1:17.488
5,5,leclerc,1:15.764
5,6,sainz,1:15.677
5,7,vettel,1:16.008
5,8,gasly,1:16.073
5,9,ocon,1:16.223
5,10,ricciardo,1:16.145
5,11,alonso,1:16.607
5,12,stroll,1:16.897
5,13,giovinazzi,1:16.468
5,14,mazepin,1:17.188
5,15,mick_schumacher,1:17.343
5,16,latifi,1:17.300
5,17,raikkonen,1:17.595
5,18,russell,1:17.306
5,19,tsunoda,1:50.411
5,20,norris,1:26.984
6,1,max_verstappen,1:27.488
6,2,perez,1:28.670
6,3,hamilton,1:27.601
6,4,bottas,1:28.275
6,5,leclerc,1:27.896
6,6,sainz,1:28.611
6,7,vettel,1:29.959
6,8,gasly,1:30.645
6,9,ocon,1:30.846
6,10,ricciardo,1:31.745
6,11,alonso,1:31.357
6,12,stroll,1:30.844
6,13,giovinazzi,1:32.522
6,14,mazepin,1:33.587
6,15,mick_schumacher,1:33.537
6,16,latifi,1:34.458
6,17,raikkonen,1:35.367
6,18,russell,1:39.416
6,19,tsunoda,1:44.239
6,20,norris,1:42.489
7,1,max_verstappen,1:59.850
7,2,perez,1:59.107
7,3,hamilton,1:59.617
7,4,bottas,1:58.619
7,5,leclerc,1:58.517
7,6,sainz,1:58.669
7,7,vettel,1:57.782
7,8,gasly,1:58.617
7,9,ocon,1:58.491
7,10,ricciardo,1:57.463
7,11,alonso,2:00.143
7,12,stroll,2:00.022
7,13,giovinazzi,1:58.559
7,14,mazepin,1:56.967
7,15,mick_schumacher,1:56.659
7,16,latifi,1:56.494
7,17,raikkonen,1:57.858
7,18,russell,1:53.753
7,19,tsunoda,1:36.065
7,20,norris,1:36.139
8,1,max_verstappen,2:13.610
8,2,perez,2:13.453
8,3,hamilton,2:11.737
8,4,bottas,2:12.300
8,5,leclerc,2:12.431
8,6,sainz,2:11.905
8,7,vettel,2:13.124
8,8,gasly,2:12.584
8,9,ocon,2:13.132
8,10,ricciardo,2:13.496
8,11,alonso,2:12.589
8,12,stroll,2:12.500
8,13,giovinazzi,2:12.340
8,14,mazepin,2:14.063
8,15,mick_schumacher,2:14.141
8,16,latifi,2:13.925
8,17,raikkonen,2:14.036
8,18,russell,2:14.709
8,19,tsunoda,1:45.295
8,20,norris,1:37.267
9,1,max_verstappen,2:29.633
9,2,perez,2:28.325
9,3,hamilton,2:27.627
9,4,bottas,2:25.925
9,5,leclerc,2:24.186
9,6,sainz,2:22.998
9,7,vettel,2:20.499
9,8,gasly,2:19.155
9,9,ocon,2:17.543
9,10,ricciardo,2:17.097
9,11,alonso,2:14.418
9,12,stroll,2:13.082
9,13,giovinazzi,2:11.787
9,14,mazepin,2:08.696
9,15,mick_schumacher,2:07.865
9,16,latifi,2:07.018
9,17,raikkonen,2:04.562
9,18,russell,2:03.246
9,19,tsunoda,2:01.876
9,20,norris,1:59.078
10,1,max_verstappen,1:14.805
10,2,perez,1:15.792
10,3,hamilton,1:15.980
10,4,bottas,1:16.919
10,5,leclerc,1:17.650
10,6,sainz,1:18.032
10,7,vettel,1:18.370
10,8,gasly,1:18.600
10,9,ricciardo,1:18.607
10,10,ocon,1:18.915
10,11,alonso,1:19.313
10,12,stroll,1:19.148
10,13,giovinazzi,1:19.865
10,14,mazepin,1:20.017
10,15,mick_schumacher,1:20.630
10,16,raikkonen,1:19.949
10,17,norris,1:20.256
10,18,tsunoda,1:20.836
10,19,latifi,1:22.102
10,20,russell,1:21.760
11,1,max_verstappen,1:14.577
11,2,perez,1:14.621
11,3,hamilton,1:14.607
11,4,bottas,1:15.000
11,5,leclerc,1:15.741
11,6,sainz,1:16.074
11,7,vettel,1:16.388
11,8,gasly,1:16.279
11,9,ricciardo,1:16.755
11,10,ocon,1:17.542
11,11,stroll,1:17.542
11,12,alonso,1:18.426
11,13,giovinazzi,1:18.214
11,14,mazepin,1:18.825
11,15,norris,1:17.957
11,16,raikkonen,1:18.551
11,17,tsunoda,1:18.422
11,18,latifi,1:18.857
11,19,russell,1:19.218
11,20,mick_schumacher,1:49.493
12,1,max_verstappen,1:33.704
12,2,perez,1:34.978
12,3,hamilton,1:34.983
12,4,bottas,1:34.450
12,5,leclerc,1:35.677
12,6,sainz,1:36.671
12,7,vettel,1:37.057
12,8,gasly,1:37.341
12,9,ricciardo,1:37.642
12,10,ocon,1:38.123
12,11,stroll,1:40.128
12,12,alonso,1:40.116
12,13,giovinazzi,1:40.651
12,14,mazepin,1:40.572
12,15,norris,1:41.743
12,16,raikkonen,1:42.408
12,17,tsunoda,1:42.217
12,18,latifi,1:41.761
12,19,russell,1:41.929
12,20,mick_schumacher,2:09.687
13,1,max_verstappen,1:40.040
13,2,perez,1:39.958
13,3,hamilton,1:39.738
13,4,bottas,1:40.026
13,5,leclerc,1:39.442
13,6,sainz,1:41.287
13,7,vettel,1:40.898
13,8,gasly,1:41.325
13,9,ricciardo,1:41.592
13,10,ocon,1:40.933
13,11,stroll,1:39.375
13,12,alonso,1:40.131
13,13,giovinazzi,1:39.830
13,14,mazepin,1:39.975
13,15,norris,1:39.314
13,16,raikkonen,1:40.113
13,17,tsunoda,1:40.862
13,18,russell,1:40.451
13,19,latifi,1:44.340
13,20,mick_schumacher,1:29.680
14,1,max_verstappen,1:24.966
14,2,perez,1:23.998
14,3,hamilton,1:24.357
14,4,bottas,1:24.224
14,5,leclerc,1:23.844
14,6,sainz,1:20.992
14,7,vettel,1:20.775
14,8,gasly,1:20.272
14,9,ricciardo,1:20.045
14,10,ocon,1:20.610
14,11,stroll,1:20.158
14,12,alonso,1:19.740
14,13,giovinazzi,1:19.962
14,14,mazepin,1:20.152
14,15,norris,1:19.583
14,16,raikkonen,1:18.994
14,17,russell,1:17.742
14,18,tsunoda,1:19.158
14,19,latifi,1:33.034
14,20,mick_schumacher,1:14.891
15,1,max_verstappen,1:14.364
15,2,perez,1:14.479
15,3,hamilton,1:14.337
15,4,bottas,1:14.489
15,5,leclerc,1:15.172
15,6,sainz,1:15.077
15,7,vettel,1:15.735
15,8,gasly,1:15.758
15,9,ricciardo,1:15.656
15,10,ocon,1:15.840
15,11,stroll,1:16.301
15,12,alonso,1:15.854
15,13,giovinazzi,1:16.116
15,14,mazepin,1:16.733
15,15,norris,1:16.392
15,16,raikkonen,1:16.469
15,17,russell,1:16.830
15,18,tsunoda,1:16.447
15,19,latifi,1:15.784
15,20,mick_schumacher,1:15.273
16,1,max_verstappen,1:14.314
16,2,perez,1:14.450
16,3,hamilton,1:14.534
16,4,bottas,1:14.322
16,5,leclerc,1:15.159
16,6,sainz,1:15.120
16,7,vettel,1:15.796
16,8,gasly,1:15.557
16,9,ricciardo,1:15.583
16,10,ocon,1:15.911
16,11,stroll,1:16.036
16,12,alonso,1:16.008
16,13,giovinazzi,1:16.111
16,14,norris,1:16.352
16,15,mazepin,1:18.129
16,16,raikkonen,1:17.538
16,17,tsunoda,1:16.061
16,18,russell,1:18.024
16,19,latifi,1:15.723
16,20,mick_schumacher,1:15.857
17,1,max_verstappen,1:14.324
17,2,perez,1:14.937
17,3,hamilton,1:14.747
17,4,bottas,1:15.097
17,5,leclerc,1:15.164
17,6,sainz,1:15.348
17,7,vettel,1:15.860
17,8,gasly,1:15.744
17,9,ricciardo,1:15.805
17,10,ocon,1:15.811
17,11,stroll,1:16.305
17,12,alonso,1:16.107
17,13,giovinazzi,1:15.831
17,14,norris,1:16.025
17,15,tsunoda,1:16.450
17,16,mazepin,1:17.027
17,17,raikkonen,1:17.741
17,18,russell,1:17.040
17,19,latifi,1:16.004
17,20,mick_schumacher,1:16.125
18,1,max_verstappen,1:14.516
18,2,perez,1:15.853
18,3,hamilton,1:15.716
18,4,bottas,1:15.231
18,5,leclerc,1:15.439
18,6,sainz,1:15.684
18,7,gasly,1:15.169
18,8,vettel,1:16.801
18,9,ricciardo,1:15.679
18,10,ocon,1:15.923
18,11,stroll,1:16.163
18,12,alonso,1:16.213
18,13,giovinazzi,1:16.133
18,14,norris,1:16.102
18,15,tsunoda,1:15.882
18,16,raikkonen,1:17.028
18,17,mazepin,1:18.208
18,18,russell,1:17.165
18,19,latifi,1:15.838
18,20,mick_schumacher,1:16.494
19,1,max_verstappen,1:14.468
19,2,hamilton,1:14.300
19,3,perez,1:16.024
19,4,bottas,1:15.404
19,5,leclerc,1:15.356
19,6,sainz,1:15.504
19,7,gasly,1:15.401
19,8,vettel,1:16.033
19,9,ricciardo,1:15.671
19,10,ocon,1:15.863
19,11,stroll,1:16.382
19,12,alonso,1:16.298
19,13,giovinazzi,1:16.170
19,14,norris,1:16.057
19,15,tsunoda,1:15.970
19,16,raikkonen,1:16.349
19,17,mazepin,1:18.218
19,18,russell,1:16.958
19,19,latifi,1:15.856
19,20,mick_schumacher,1:16.316
20,1,max_verstappen,1:14.383
20,2,hamilton,1:14.424
20,3,perez,1:15.248
20,4,bottas,1:15.670
20,5,leclerc,1:15.679
20,6,sainz,1:15.713
20,7,gasly,1:15.397
20,8,ricciardo,1:16.272
20,9,vettel,1:16.584
20,10,ocon,1:16.346
20,11,stroll,1:16.892
20,12,alonso,1:16.791
20,13,giovinazzi,1:16.667
20,14,norris,1:16.590
20,15,tsunoda,1:16.093
20,16,raikkonen,1:16.314
20,17,russell,1:16.595
20,18,mazepin,1:18.795
20,19,latifi,1:15.983
20,20,mick_schumacher,1:16.593
21,1,max_verstappen,1:14.744
21,2,hamilton,1:14.533
21,3,perez,1:14.972
21,4,bottas,1:15.067
21,5,leclerc,1:15.448
21,6,sainz,1:15.689
21,7,gasly,1:15.780
21,8,ricciardo,1:15.219
21,9,vettel,1:16.508
21,10,ocon,1:16.043
21,11,alonso,1:16.012
21,12,stroll,1:17.721
21,13,giovinazzi,1:16.831
21,14,norris,1:16.211
21,15,tsunoda,1:16.124
21,16,raikkonen,1:16.074
21,17,russell,1:16.158
21,18,mazepin,1:17.947
21,19,latifi,1:16.285
21,20,mick_schumacher,1:16.267
22,1,max_verstappen,1:14.580
22,2,hamilton,1:14.531
22,3,perez,1:14.896
22,4,bottas,1:15.409
22,5,leclerc,1:15.447
22,6,sainz,1:15.652
22,7,gasly,1:15.824
22,8,ricciardo,1:15.511
22,9,vettel,1:16.146
22,10,ocon,1:16.144
22,11,alonso,1:15.768
22,12,giovinazzi,1:16.874
22,13,norris,1:16.214
22,14,tsunoda,1:16.129
22,15,stroll,1:19.904
22,16,raikkonen,1:16.483
22,17,russell,1:16.452
22,18,mazepin,1:17.620
22,19,latifi,1:16.229
22,20,mick_schumacher,1:16.468
23,1,max_verstappen,1:14.774
23,2,hamilton,1:14.775
23,3,perez,1:14.794
23,4,bottas,1:15.139
23,5,leclerc,1:15.289
23,6,sainz,1:15.423
23,7,gasly,1:15.659
23,8,ricciardo,1:15.625
23,9,vettel,1:16.134
23,10,ocon,1:16.104
23,11,alonso,1:15.465
23,12,giovinazzi,1:15.957
23,13,norris,1:16.318
23,14,tsunoda,1:15.832
23,15,raikkonen,1:16.281
23,16,russell,1:16.133
23,17,mazepin,1:17.466
23,18,latifi,1:16.231
23,19,stroll,1:34.622
23,20,mick_schumacher,1:18.361
24,1,max_verstappen,1:14.842
24,2,hamilton,1:15.124
24,3,perez,1:15.036
24,4,bottas,1:15.021
24,5,leclerc,1:15.592
24,6,sainz,1:15.850
24,7,gasly,1:16.066
24,8,ricciardo,1:15.468
24,9,vettel,1:16.409
24,10,ocon,1:16.167
24,11,alonso,1:15.756
24,12,giovinazzi,1:16.290
24,13,norris,1:16.237
24,14,tsunoda,1:16.076
24,15,raikkonen,1:16.135
24,16,russell,1:16.399
24,17,mazepin,1:17.613
24,18,latifi,1:15.998
24,19,stroll,1:15.382
24,20,mick_schumacher,1:18.747
25,1,max_verstappen,1:15.061
25,2,hamilton,1:14.976
25,3,perez,1:15.297
25,4,bottas,1:15.019
25,5,leclerc,1:15.695
25,6,sainz,1:15.561
25,7,ricciardo,1:15.607
25,8,gasly,1:19.470
25,9,vettel,1:16.251
25,10,ocon,1:16.170
25,11,alonso,1:15.683
25,12,giovinazzi,1:16.384
25,13,norris,1:16.231
25,14,tsunoda,1:16.259
25,15,raikkonen,1:16.194
25,16,russell,1:16.380
25,17,mazepin,1:17.612
25,18,latifi,1:16.150
25,19,stroll,1:15.344
25,20,mick_schumacher,1:20.681
26,1,max_verstappen,1:14.911
26,2,perez,1:15.135
26,3,hamilton,1:18.676
26,4,bottas,1:15.146
26,5,leclerc,1:15.465
26,6,sainz,1:19.586
26,7,ricciardo,1:15.300
26,8,vettel,1:16.446
26,9,ocon,1:16.140
26,10,alonso,1:15.769
26,11,giovinazzi,1:16.382
26,12,norris,1:15.793
26,13,tsunoda,1:16.190
26,14,gasly,1:31.872
26,15,raikkonen,1:16.340
26,16,russell,1:16.732
26,17,mazepin,1:17.714
26,18,latifi,1:16.665
26,19,stroll,1:16.581
26,20,mick_schumacher,1:17.051
27,1,max_verstappen,1:18.696
27,2,perez,1:15.272
27,3,bottas,1:15.242
27,4,leclerc,1:19.370
27,5,ricciardo,1:15.831
27,6,hamilton,1:29.802
27,7,vettel,1:16.543
27,8,ocon,1:16.497
27,9,alonso,1:16.102
27,10,giovinazzi,1:16.473
27,11,norris,1:16.279
27,12,tsunoda,1:16.335
27,13,sainz,1:31.824
27,14,gasly,1:14.297
27,15,raikkonen,1:17.513
27,16,russell,1:16.986
27,17,mazepin,1:17.664
27,18,latifi,1:18.177
27,19,stroll,1:17.717
27,20,mick_schumacher,1:16.488
28,1,bottas,1:15.334
28,2,perez,1:19.188
28,3,max_verstappen,1:30.413
28,4,hamilton,1:13.364
28,5,ricciardo,1:16.651
28,6,ocon,1:16.381
28,7,alonso,1:16.305
28,8,vettel,1:20.262
28,9,leclerc,1:31.496
28,10,norris,1:16.883
28,11,sainz,1:15.285
28,12,gasly,1:15.349
28,13,giovinazzi,1:18.919
28,14,tsunoda,1:18.607
28,15,russell,1:16.921
28,16,raikkonen,1:21.185
28,17,stroll,1:16.295
28,18,mazepin,1:17.329
28,19,latifi,1:17.845
28,20,mick_schumacher,1:16.488
29,1,bottas,1:14.672
29,2,max_verstappen,1:13.501
29,3,hamilton,1:13.162
29,4,ricciardo,1:15.818
29,5,perez,1:31.989
29,6,ocon,1:16.284
29,7,alonso,1:16.298
29,8,leclerc,1:14.688
29,9,sainz,1:15.594
29,10,norris,1:17.131
29,11,gasly,1:15.605
29,12,tsunoda,1:16.724
29,13,giovinazzi,1:21.778
29,14,russell,1:16.398
29,15,vettel,1:33.946
29,16,stroll,1:15.537
