position,number,driver,constructor,laps,grid,status,points
1,23,Jim Clark,Lotus-Climax,32,6,Finished,9
2,20,Bruce McLaren,Cooper-Climax,32,7,Finished,6
3,14,Jack Brabham,Brabham-Climax,32,3,Finished,4
4,2,Richie Ginther,BRM,32,8,Finished,3
5,1,Graham Hill,BRM,31,2,Fuel pump,2
6,15,Dan Gurney,Brabham-Climax,31,1,Out of fuel,1
7,4,Trevor Taylor,BRP,31,12,+1 Lap,0
8,6,Giancarlo Baghetti,BRM,31,17,+1 Lap,0
9,24,Peter Arundell,Lotus-Climax,28,4,Overheating,0
10,3,Innes Ireland,BRP,28,16,+4 Laps,0
11,29,Peter Revson,Lotus-Climax,28,10,Disqualified,0
12,17,Jo Siffert,Brabham-Climax,14,13,Engine,0
13,21,Phil Hill,Cooper-Climax,13,15,Engine,0
14,11,Lorenzo Bandini,Ferrari,12,9,Engine,0
15,28,André Pilette,Scirocco,11,20,Engine,0
16,16,Jo Bonnier,Brabham-Climax,8,14,Driver unwell,0
17,10,John Surtees,Ferrari,4,5,Engine,0
18,27,Chris Amon,Lotus-BRM,3,11,Engine,0
