position,number,driver,constructor,laps,grid,status,points
1,20,Jackie Stewart,Matra-Ford,68,3,Finished,9
2,4,Jochen Rindt,Lotus-Ford,68,1,Finished,6
3,22,Jean-Pierre Beltoise,Matra-Ford,68,6,Finished,4
4,18,Bruce McLaren,McLaren-Ford,68,5,Finished,3
5,32,Piers Courage,Brabham-Ford,68,4,Finished,2
6,10,Pedro Rodríguez,Ferrari,66,12,+2 Laps,1
7,16,Denny Hulme,McLaren-Ford,66,2,+2 Laps,0
8,30,Jo Siffert,Lotus-Ford,64,8,Engine,0
9,1,Graham Hill,Lotus-Ford,63,9,Halfshaft,0
10,26,Jacky Ickx,Brabham-Ford,61,15,Out of fuel,0
11,14,John Surtees,BRM,60,10,Not classified,0
12,12,Jackie Oliver,BRM,48,11,Oil pressure,0
13,36,Silvio Moser,Brabham-Ford,9,13,Fuel leak,0
14,28,Jack Brabham,Brabham-Ford,6,7,Oil leak,0
15,6,John Miles,Lotus-Ford,3,14,Engine,0
