position,number,driver,constructor,laps,grid,status,points
1,1,Michael Schumacher,Ferrari,72,2,Finished,10
2,5,Ralf Schumacher,Williams,72,1,Finished,6
3,2,Rubens Barrichello,Ferrari,72,8,Finished,4
4,4,David Coulthard,McLaren,72,3,Finished,3
5,12,Jarno Trulli,Jordan,72,5,Finished,2
6,16,Nick Heidfeld,Sauber,71,9,+1 Lap,1
7,17,Kimi Räikkönen,Sauber,71,13,+1 Lap,0
8,11,Heinz-Harald Frentzen,Jordan,71,7,+1 Lap,0
9,9,Olivier Panis,BAR,71,11,+1 Lap,0
10,23,Luciano Burti,Prost,71,15,+1 Lap,0
11,7,Giancarlo Fisichella,Benetton,71,16,+1 Lap,0
12,22,Jean Alesi,Prost,70,19,+2 Laps,0
13,14,Jos Verstappen,Arrows,70,18,+2 Laps,0
14,19,Pedro de la Rosa,Jaguar,70,14,+2 Laps,0
15,20,Tarso Marques,Minardi,69,22,+3 Laps,0
16,8,Jenson Button,Benetton,68,17,Fuel pressure,0
17,21,Fernando Alonso,Minardi,65,21,Engine,0
18,18,Eddie Irvine,Jaguar,54,12,Engine,0
19,6,Juan Pablo Montoya,Williams,52,6,Engine,0
20,15,Enrique Bernoldi,Arrows,17,20,Engine,0
21,10,Jacques Villeneuve,BAR,5,10,Engine,0
22,3,Mika Häkkinen,McLaren,0,4,Gearbox,0
