position,number,driver,constructor,laps,grid,status,points
1,23,Rubens Barrichello,Brawn,53,5,Finished,10
2,22,Jenson Button,Brawn,53,6,Finished,8
3,4,Kimi Räikkönen,Ferrari,53,3,Finished,6
4,20,Adrian Sutil,Force India,53,2,Finished,5
5,7,Fernando Alonso,Renault,53,8,Finished,4
6,2,Heikki Kovalainen,McLaren,53,4,Finished,3
7,6,Nick Heidfeld,BMW Sauber,53,15,Finished,2
8,15,Sebastian Vettel,Red Bull,53,9,Finished,1
9,3,Giancarlo Fisichella,Ferrari,53,14,Finished,0
10,17,Kazuki Nakajima,Williams,53,17,Finished,0
11,10,Timo Glock,Toyota,53,16,Finished,0
12,1,Lewis Hamilton,McLaren,52,1,Accident,0
13,12,Sébastien Buemi,Toro Rosso,52,19,+1 Lap,0
14,9,Jarno Trulli,Toyota,52,11,+1 Lap,0
15,8,Romain Grosjean,Renault,52,12,+1 Lap,0
16,16,Nico Rosberg,Williams,51,18,+2 Laps,0
17,21,Vitantonio Liuzzi,Force India,22,7,Transmission,0
18,11,Jaime Alguersuari,Toro Rosso,19,20,Retired,0
19,5,Robert Kubica,BMW Sauber,15,13,Oil leak,0
20,14,Mark Webber,Red Bull,0,10,Collision,0
