lap,position,driver,time
1,1,berger,1:52.853
1,2,alesi,1:54.037
1,3,damon_hill,1:55.214
1,4,michael_schumacher,1:55.884
1,5,coulthard,1:56.820
1,6,villeneuve,1:57.479
1,7,irvine,1:57.939
1,8,hakkinen,1:58.304
1,9,barrichello,1:59.868
1,10,brundle,2:00.404
1,11,frentzen,2:00.954
1,12,panis,2:01.465
1,13,diniz,2:01.946
1,14,herbert,2:02.800
1,15,salo,2:03.262
1,16,lamy,2:03.900
1,17,rosset,2:04.294
1,18,katayama,2:04.895
2,1,berger,1:47.743
2,2,alesi,1:47.898
2,3,damon_hill,1:47.893
2,4,michael_schumacher,1:49.535
2,5,coulthard,1:49.301
2,6,villeneuve,1:49.778
2,7,irvine,1:50.028
2,8,hakkinen,1:49.982
2,9,barrichello,1:50.398
2,10,brundle,1:50.724
2,11,frentzen,1:51.077
2,12,panis,1:51.029
2,13,diniz,1:51.683
2,14,herbert,1:52.225
2,15,salo,1:52.363
2,16,lamy,1:52.341
2,17,rosset,1:52.697
2,18,katayama,1:52.936
3,1,berger,1:47.890
3,2,alesi,1:47.643
3,3,damon_hill,1:47.816
3,4,michael_schumacher,1:48.618
3,5,coulthard,1:48.770
3,6,villeneuve,1:49.095
3,7,irvine,1:48.931
3,8,hakkinen,1:49.039
3,9,barrichello,1:50.315
3,10,brundle,1:50.131
3,11,frentzen,1:49.799
3,12,panis,1:49.778
3,13,diniz,1:50.777
3,14,herbert,1:51.670
3,15,salo,1:51.674
3,16,lamy,1:51.901
3,17,rosset,1:52.256
3,18,katayama,1:52.270
4,1,berger,1:48.207
4,2,alesi,1:48.047
4,3,damon_hill,1:47.554
4,4,michael_schumacher,1:48.811
4,5,coulthard,1:48.854
4,6,villeneuve,1:48.813
4,7,irvine,1:48.906
4,8,hakkinen,1:48.842
4,9,barrichello,1:50.202
4,10,brundle,1:50.284
4,11,frentzen,1:50.471
4,12,diniz,1:50.286
4,13,panis,1:55.330
4,14,herbert,1:51.744
4,15,salo,1:51.771
4,16,lamy,1:52.033
4,17,rosset,1:52.391
4,18,katayama,1:52.307
5,1,berger,1:48.354
5,2,alesi,1:48.356
5,3,damon_hill,1:48.395
5,4,michael_schumacher,1:48.866
5,5,coulthard,1:48.592
5,6,villeneuve,1:48.545
5,7,irvine,1:49.373
5,8,hakkinen,1:49.365
5,9,barrichello,1:50.009
5,10,brundle,1:50.147
5,11,frentzen,1:50.291
5,12,diniz,1:49.799
5,13,herbert,1:51.380
5,14,salo,1:51.503
5,15,lamy,1:51.881
5,16,rosset,1:51.702
5,17,katayama,1:51.700
5,18,panis,2:06.655
6,1,berger,1:48.079
6,2,alesi,1:48.468
6,3,damon_hill,1:48.278
6,4,michael_schumacher,1:48.688
6,5,coulthard,1:48.701
6,6,villeneuve,1:48.811
6,7,irvine,1:48.859
6,8,hakkinen,1:48.976
6,9,barrichello,1:49.599
6,10,brundle,1:49.707
6,11,frentzen,1:49.787
6,12,diniz,1:49.625
6,13,herbert,1:51.316
6,14,salo,1:51.320
6,15,lamy,1:51.654
6,16,rosset,1:51.939
6,17,katayama,1:52.447
6,18,panis,1:48.288
7,1,berger,1:48.160
7,2,alesi,1:48.224
7,3,damon_hill,1:48.384
7,4,michael_schumacher,1:49.077
7,5,coulthard,1:49.051
7,6,villeneuve,1:48.693
7,7,irvine,1:48.702
7,8,hakkinen,1:48.864
7,9,barrichello,1:49.672
7,10,brundle,1:49.887
7,11,frentzen,1:50.066
7,12,diniz,1:50.260
7,13,herbert,1:51.230
7,14,salo,1:51.332
7,15,lamy,1:52.165
7,16,rosset,1:51.898
7,17,katayama,1:51.781
7,18,panis,1:48.669
8,1,berger,1:48.123
8,2,alesi,1:48.364
8,3,damon_hill,1:48.351
8,4,michael_schumacher,1:49.091
8,5,coulthard,1:49.137
8,6,villeneuve,1:48.838
8,7,irvine,1:48.336
8,8,hakkinen,1:48.490
8,9,barrichello,1:49.838
8,10,brundle,1:49.795
8,11,frentzen,1:50.162
8,12,diniz,1:49.761
8,13,herbert,1:51.182
8,14,salo,1:51.361
8,15,lamy,1:52.122
8,16,rosset,1:52.269
8,17,katayama,1:51.561
8,18,panis,1:49.094
9,1,berger,1:48.124
9,2,alesi,1:48.471
9,3,damon_hill,1:48.235
9,4,michael_schumacher,1:49.809
9,5,coulthard,1:49.740
9,6,villeneuve,1:49.217
9,7,irvine,1:48.788
9,8,hakkinen,1:48.689
9,9,barrichello,1:49.811
9,10,brundle,1:49.910
9,11,frentzen,1:49.787
9,12,diniz,1:50.158
9,13,herbert,1:51.479
9,14,salo,1:51.324
9,15,lamy,1:52.385
9,16,panis,1:50.468
9,17,rosset,1:52.732
9,18,katayama,1:52.791
10,1,berger,1:48.135
10,2,alesi,1:48.085
10,3,damon_hill,1:48.216
10,4,michael_schumacher,1:48.665
10,5,coulthard,1:48.776
10,6,villeneuve,1:49.270
10,7,irvine,1:49.907
10,8,hakkinen,1:49.672
10,9,barrichello,1:49.956
10,10,brundle,1:50.009
10,11,frentzen,1:50.240
10,12,diniz,1:50.055
10,13,herbert,1:51.234
10,14,salo,1:51.183
10,15,panis,1:49.410
10,16,lamy,1:52.309
10,17,rosset,1:52.252
10,18,katayama,1:52.258
11,1,berger,1:47.887
11,2,alesi,1:47.910
11,3,damon_hill,1:48.087
11,4,michael_schumacher,1:48.612
11,5,coulthard,1:48.617
11,6,villeneuve,1:48.802
11,7,irvine,1:48.528
11,8,hakkinen,1:48.657
11,9,barrichello,1:49.748
11,10,brundle,1:49.837
11,11,frentzen,1:50.570
11,12,diniz,1:49.740
11,13,herbert,1:51.359
11,14,salo,1:51.267
11,15,panis,1:48.991
11,16,lamy,1:52.375
11,17,katayama,1:52.175
11,18,rosset,1:53.586
12,1,berger,1:48.263
12,2,alesi,1:47.885
12,3,damon_hill,1:47.874
12,4,michael_schumacher,1:48.704
12,5,coulthard,1:48.731
12,6,villeneuve,1:48.626
12,7,irvine,1:48.564
12,8,hakkinen,1:48.811
12,9,barrichello,1:49.903
12,10,brundle,1:49.717
12,11,frentzen,1:50.128
12,12,diniz,1:50.078
12,13,herbert,1:51.397
12,14,salo,1:51.268
12,15,panis,1:50.826
12,16,lamy,1:51.895
12,17,katayama,1:51.394
12,18,rosset,1:52.258
13,1,berger,1:48.393
13,2,alesi,1:48.045
13,3,damon_hill,1:48.069
13,4,michael_schumacher,1:48.779
13,5,coulthard,1:48.806
13,6,villeneuve,1:48.989
13,7,irvine,1:48.687
13,8,hakkinen,1:52.205
13,9,barrichello,1:49.763
13,10,brundle,1:49.836
13,11,frentzen,1:50.453
13,12,diniz,1:50.533
13,13,herbert,1:51.897
13,14,panis,1:51.273
13,15,salo,1:52.173
13,16,katayama,1:51.803
13,17,rosset,1:52.085
13,18,lamy,1:56.103
14,1,berger,1:47.910
14,2,alesi,1:48.213
14,3,damon_hill,1:47.979
14,4,michael_schumacher,1:49.405
14,5,coulthard,1:49.343
14,6,villeneuve,1:49.004
14,7,irvine,1:52.788
14,8,barrichello,1:49.803
14,9,brundle,1:50.101
14,10,frentzen,1:50.284
14,11,diniz,1:50.377
14,12,herbert,1:51.561
14,13,panis,1:51.477
14,14,salo,1:51.666
14,15,katayama,1:51.670
14,16,rosset,1:52.663
14,17,lamy,2:13.558
15,1,berger,1:48.236
15,2,alesi,1:48.337
15,3,damon_hill,1:48.354
15,4,michael_schumacher,1:49.332
15,5,coulthard,1:49.252
15,6,villeneuve,1:49.077
15,7,barrichello,1:50.005
15,8,brundle,1:50.002
15,9,frentzen,1:50.289
15,10,diniz,1:50.728
15,11,irvine,2:08.450
15,12,panis,1:50.281
15,13,herbert,1:52.290
15,14,salo,1:51.757
15,15,katayama,1:50.857
15,16,rosset,1:52.397
15,17,lamy,1:52.404
16,1,berger,1:48.156
16,2,alesi,1:48.417
16,3,damon_hill,1:48.547
16,4,michael_schumacher,1:49.230
16,5,villeneuve,1:49.369
16,6,coulthard,1:53.020
16,7,barrichello,1:50.088
16,8,brundle,1:49.945
16,9,irvine,1:48.950
16,10,diniz,1:51.574
16,11,frentzen,1:54.147
16,12,panis,1:49.431
16,13,salo,1:51.209
16,14,katayama,1:51.335
16,15,rosset,1:52.941
16,16,herbert,2:17.347
16,17,lamy,1:52.741
17,1,berger,1:48.370
17,2,alesi,1:48.352
17,3,damon_hill,1:48.493
17,4,michael_schumacher,1:49.223
17,5,villeneuve,1:48.579
17,6,barrichello,1:50.319
17,7,brundle,1:50.067
17,8,coulthard,2:05.234
17,9,irvine,1:48.753
17,10,diniz,1:50.655
17,11,panis,1:49.163
17,12,frentzen,2:07.360
17,13,salo,1:51.243
17,14,katayama,1:51.031
17,15,rosset,1:52.326
17,16,lamy,1:52.672
17,17,herbert,4:18.683
18,1,berger,1:48.633
18,2,alesi,1:48.186
18,3,damon_hill,1:48.146
18,4,michael_schumacher,1:49.298
18,5,villeneuve,1:49.096
18,6,barrichello,1:50.990
18,7,coulthard,1:49.836
