lap,position,driver,time
1,1,michael_schumacher,1:29.140
1,2,irvine,1:29.391
1,3,hakkinen,1:29.649
1,4,coulthard,1:30.258
1,5,fisichella,1:30.724
1,6,wurz,1:31.753
1,7,frentzen,1:32.419
1,8,ralf_schumacher,1:32.966
1,9,villeneuve,1:33.709
1,10,damon_hill,1:34.536
1,11,barrichello,1:35.429
1,12,alesi,1:36.066
1,13,herbert,1:36.427
1,14,trulli,1:37.049
1,15,diniz,1:37.677
1,16,panis,1:38.007
1,17,verstappen,1:38.476
1,18,salo,1:38.843
1,19,takagi,1:39.189
1,20,nakano,1:39.750
1,21,rosset,1:40.542
1,22,tuero,2:04.487
2,1,michael_schumacher,1:22.150
2,2,irvine,1:23.208
2,3,hakkinen,1:23.682
2,4,coulthard,1:23.761
2,5,fisichella,1:24.228
2,6,wurz,1:24.105
2,7,frentzen,1:24.450
2,8,ralf_schumacher,1:24.293
2,9,villeneuve,1:24.410
2,10,damon_hill,1:24.249
2,11,barrichello,1:25.947
2,12,alesi,1:25.648
2,13,herbert,1:25.710
2,14,trulli,1:25.772
2,15,diniz,1:25.667
2,16,panis,1:25.752
2,17,verstappen,1:25.945
2,18,salo,1:26.231
2,19,takagi,1:26.558
2,20,nakano,1:26.831
2,21,rosset,1:27.036
2,22,tuero,13:14.653
3,1,michael_schumacher,1:22.184
3,2,irvine,1:22.898
3,3,hakkinen,1:23.042
3,4,coulthard,1:23.324
3,5,fisichella,1:23.618
3,6,wurz,1:23.671
3,7,frentzen,1:24.026
3,8,ralf_schumacher,1:24.247
3,9,villeneuve,1:24.522
3,10,damon_hill,1:24.402
3,11,barrichello,1:25.300
3,12,alesi,1:25.281
3,13,herbert,1:25.457
3,14,trulli,1:25.424
3,15,diniz,1:25.698
3,16,panis,1:25.599
3,17,verstappen,1:25.435
3,18,salo,1:25.410
3,19,takagi,1:25.552
3,20,nakano,1:26.347
3,21,rosset,1:26.008
3,22,tuero,1:28.449
4,1,michael_schumacher,1:22.104
4,2,irvine,1:22.766
4,3,hakkinen,1:23.149
4,4,coulthard,1:23.070
4,5,fisichella,1:23.148
4,6,wurz,1:24.176
4,7,frentzen,1:23.969
4,8,ralf_schumacher,1:24.100
4,9,villeneuve,1:24.309
4,10,damon_hill,1:24.324
4,11,barrichello,1:24.996
4,12,alesi,1:25.042
4,13,herbert,1:25.050
4,14,trulli,1:25.328
4,15,diniz,1:25.516
4,16,panis,1:25.649
4,17,verstappen,1:26.040
4,18,salo,1:25.945
4,19,takagi,1:25.816
4,20,nakano,1:25.902
4,21,rosset,1:26.733
4,22,tuero,1:30.098
5,1,michael_schumacher,1:22.106
5,2,irvine,1:22.331
5,3,hakkinen,1:22.715
5,4,coulthard,1:23.137
5,5,fisichella,1:23.028
5,6,wurz,1:23.629
5,7,frentzen,1:24.026
5,8,ralf_schumacher,1:23.926
5,9,villeneuve,1:24.018
5,10,damon_hill,1:24.171
5,11,alesi,1:25.283
5,12,herbert,1:25.532
5,13,barrichello,1:26.872
5,14,trulli,1:25.364
5,15,diniz,1:25.285
5,16,panis,1:26.014
5,17,verstappen,1:25.649
5,18,salo,1:25.589
5,19,takagi,1:25.829
5,20,nakano,1:26.097
5,21,rosset,1:25.527
5,22,tuero,1:26.326
6,1,michael_schumacher,1:22.145
6,2,irvine,1:22.442
6,3,hakkinen,1:22.432
6,4,coulthard,1:23.052
6,5,fisichella,1:22.986
6,6,wurz,1:23.194
6,7,frentzen,1:23.591
6,8,ralf_schumacher,1:23.547
6,9,villeneuve,1:24.009
6,10,damon_hill,1:24.144
6,11,alesi,1:23.837
6,12,herbert,1:24.146
6,13,barrichello,1:25.734
6,14,trulli,1:26.018
6,15,diniz,1:25.577
6,16,panis,1:25.263
6,17,verstappen,1:25.445
6,18,salo,1:25.822
6,19,takagi,1:25.488
6,20,nakano,1:25.869
6,21,rosset,1:25.840
6,22,tuero,1:27.458
7,1,michael_schumacher,1:22.163
7,2,irvine,1:22.281
7,3,hakkinen,1:22.473
7,4,coulthard,1:22.947
7,5,fisichella,1:22.842
7,6,wurz,1:23.128
7,7,frentzen,1:23.385
7,8,ralf_schumacher,1:23.475
7,9,villeneuve,1:23.926
7,10,damon_hill,1:24.172
7,11,alesi,1:23.361
7,12,herbert,1:23.836
7,13,barrichello,1:25.161
7,14,panis,1:25.114
7,15,verstappen,1:25.158
7,16,salo,1:25.163
7,17,takagi,1:25.467
7,18,nakano,1:25.976
7,19,rosset,1:25.780
7,20,tuero,1:29.342
8,1,michael_schumacher,1:22.105
8,2,irvine,1:22.494
8,3,hakkinen,1:22.365
8,4,coulthard,1:22.867
8,5,fisichella,1:22.818
8,6,wurz,1:23.158
8,7,frentzen,1:23.246
8,8,ralf_schumacher,1:23.487
8,9,villeneuve,1:23.972
