lap,position,driver,time
1,1,trulli,1:22.573
1,2,michael_schumacher,1:23.171
1,3,sato,1:24.460
1,4,montoya,1:25.194
1,5,barrichello,1:26.194
1,6,alonso,1:26.486
1,7,panis,1:27.155
1,8,coulthard,1:28.123
1,9,ralf_schumacher,1:28.442
1,10,raikkonen,1:29.046
1,11,fisichella,1:29.813
1,12,webber,1:30.120
1,13,matta,1:30.781
1,14,button,1:31.143
1,15,massa,1:31.936
1,16,pantano,1:32.579
1,17,klien,1:32.953
1,18,heidfeld,1:33.539
1,19,bruni,1:34.103
1,20,baumgartner,1:35.931
2,1,trulli,1:18.849
2,2,michael_schumacher,1:18.817
2,3,sato,1:18.803
2,4,montoya,1:19.161
2,5,barrichello,1:19.398
2,6,alonso,1:19.606
2,7,panis,1:20.183
2,8,coulthard,1:20.485
2,9,ralf_schumacher,1:20.710
2,10,raikkonen,1:21.135
2,11,fisichella,1:21.064
2,12,webber,1:21.091
2,13,matta,1:21.158
2,14,button,1:21.021
2,15,massa,1:21.293
2,16,pantano,1:21.415
2,17,klien,1:21.968
2,18,heidfeld,1:22.872
2,19,bruni,1:23.231
2,20,baumgartner,1:23.890
3,1,trulli,1:18.550
3,2,michael_schumacher,1:18.545
3,3,sato,1:19.152
3,4,montoya,1:18.900
3,5,barrichello,1:18.998
3,6,alonso,1:18.981
3,7,panis,1:19.885
3,8,coulthard,1:20.642
3,9,ralf_schumacher,1:20.475
3,10,raikkonen,1:20.607
3,11,fisichella,1:20.423
3,12,webber,1:20.811
3,13,button,1:20.230
3,14,matta,1:21.297
3,15,massa,1:21.299
3,16,pantano,1:22.094
3,17,klien,1:21.632
3,18,heidfeld,1:21.028
3,19,bruni,1:22.323
3,20,baumgartner,1:24.322
4,1,trulli,1:18.422
4,2,michael_schumacher,1:18.613
4,3,sato,1:19.225
4,4,montoya,1:19.243
4,5,barrichello,1:19.054
4,6,alonso,1:19.058
4,7,panis,1:19.968
4,8,coulthard,1:19.951
4,9,ralf_schumacher,1:20.351
4,10,raikkonen,1:20.344
4,11,fisichella,1:20.551
4,12,webber,1:20.280
4,13,button,1:20.389
4,14,matta,1:20.947
4,15,massa,1:20.791
4,16,pantano,1:21.135
4,17,klien,1:21.214
4,18,heidfeld,1:21.509
4,19,bruni,1:26.993
4,20,baumgartner,1:23.569
5,1,trulli,1:18.646
5,2,michael_schumacher,1:18.690
5,3,sato,1:19.039
5,4,montoya,1:19.314
5,5,barrichello,1:19.349
5,6,alonso,1:19.251
5,7,panis,1:20.557
5,8,coulthard,1:20.045
5,9,ralf_schumacher,1:20.053
5,10,raikkonen,1:20.342
5,11,fisichella,1:20.431
5,12,webber,1:20.604
5,13,button,1:20.505
5,14,matta,1:20.296
5,15,massa,1:20.713
5,16,pantano,1:21.398
5,17,klien,1:21.499
5,18,heidfeld,1:21.192
5,19,baumgartner,1:24.507
5,20,bruni,1:45.096
6,1,trulli,1:18.661
6,2,michael_schumacher,1:18.489
6,3,sato,1:19.022
6,4,montoya,1:19.331
6,5,barrichello,1:19.250
6,6,alonso,1:19.317
6,7,panis,1:20.079
6,8,coulthard,1:20.128
6,9,ralf_schumacher,1:20.932
6,10,raikkonen,1:20.206
6,11,fisichella,1:20.325
6,12,webber,1:20.112
6,13,button,1:20.441
6,14,matta,1:20.511
6,15,massa,1:20.703
6,16,pantano,1:21.184
6,17,klien,1:21.054
6,18,heidfeld,1:21.392
6,19,baumgartner,1:23.552
6,20,bruni,1:22.594
