lap,position,driver,time
1,1,bottas,1:35.953
1,2,sainz,1:37.026
1,3,hamilton,1:38.260
1,4,norris,1:38.586
1,5,max_verstappen,1:38.693
1,6,leclerc,1:38.712
1,7,raikkonen,1:38.918
1,8,ricciardo,1:39.757
1,9,albon,1:40.073
1,10,gasly,1:40.283
1,11,stroll,1:41.139
1,12,ocon,1:41.385
1,13,russell,1:41.407
1,14,giovinazzi,1:41.422
1,15,vettel,1:42.017
1,16,grosjean,1:42.259
1,17,kevin_magnussen,1:42.744
1,18,latifi,1:42.799
1,19,kvyat,1:43.591
1,20,perez,1:47.446
2,1,sainz,1:25.117
2,2,bottas,1:27.419
2,3,hamilton,1:25.744
2,4,norris,1:26.656
2,5,max_verstappen,1:27.259
2,6,raikkonen,1:27.931
2,7,ricciardo,1:28.322
2,8,leclerc,1:30.265
2,9,gasly,1:29.264
2,10,stroll,1:29.459
2,11,ocon,1:29.961
2,12,albon,1:31.533
2,13,russell,1:30.752
2,14,giovinazzi,1:31.390
2,15,grosjean,1:30.640
2,16,vettel,1:31.476
2,17,latifi,1:30.786
2,18,kevin_magnussen,1:31.474
2,19,kvyat,1:31.246
2,20,perez,1:45.889
3,1,sainz,1:23.466
3,2,bottas,1:23.705
3,3,hamilton,1:23.816
3,4,norris,1:24.028
3,5,max_verstappen,1:23.972
3,6,raikkonen,1:24.229
3,7,ricciardo,1:24.561
3,8,leclerc,1:24.677
3,9,gasly,1:25.417
3,10,stroll,1:25.267
3,11,albon,1:26.173
3,12,ocon,1:26.981
3,13,russell,1:26.337
3,14,giovinazzi,1:26.635
3,15,grosjean,1:27.253
3,16,vettel,1:27.082
3,17,latifi,1:27.829
3,18,kevin_magnussen,1:27.604
3,19,kvyat,1:27.981
3,20,perez,1:23.995
4,1,sainz,1:23.676
4,2,bottas,1:23.195
4,3,hamilton,1:23.226
4,4,norris,1:23.867
4,5,max_verstappen,1:23.675
4,6,raikkonen,1:23.523
4,7,ricciardo,1:23.973
4,8,leclerc,1:23.600
4,9,gasly,1:24.341
4,10,stroll,1:24.440
4,11,albon,1:24.409
4,12,ocon,1:24.696
4,13,russell,1:25.251
4,14,giovinazzi,1:25.466
4,15,grosjean,1:25.324
4,16,vettel,1:25.314
4,17,latifi,1:25.193
4,18,kevin_magnussen,1:25.867
4,19,kvyat,1:24.951
4,20,perez,1:23.058
5,1,sainz,1:23.757
