lap,position,driver,time
1,1,damon_hill,1:30.560
1,2,alesi,1:31.708
1,3,michael_schumacher,1:32.530
1,4,villeneuve,1:33.116
1,5,berger,1:34.336
1,6,irvine,1:35.470
1,7,coulthard,1:36.150
1,8,hakkinen,1:36.630
1,9,barrichello,1:37.492
1,10,brundle,1:38.010
1,11,herbert,1:38.495
1,12,salo,1:38.949
1,13,panis,1:39.488
1,14,verstappen,1:40.009
1,15,frentzen,1:41.145
1,16,diniz,1:41.647
1,17,rosset,1:42.382
1,18,katayama,1:43.073
1,19,lavaggi,1:43.617
1,20,lamy,4:26.095
2,1,damon_hill,1:24.068
2,2,alesi,1:24.804
2,3,michael_schumacher,1:24.659
2,4,villeneuve,1:24.443
2,5,berger,1:25.571
2,6,irvine,1:25.673
2,7,coulthard,1:25.544
2,8,hakkinen,1:25.954
2,9,barrichello,1:25.801
2,10,brundle,1:26.372
2,11,herbert,1:26.519
2,12,salo,1:26.795
2,13,panis,1:26.741
2,14,verstappen,1:26.952
2,15,frentzen,1:26.579
2,16,diniz,1:27.263
2,17,rosset,1:27.677
2,18,katayama,1:28.072
2,19,lavaggi,1:28.911
2,20,lamy,1:33.109
3,1,damon_hill,1:24.525
3,2,alesi,1:25.222
3,3,michael_schumacher,1:25.102
3,4,villeneuve,1:25.083
3,5,berger,1:26.153
3,6,irvine,1:25.694
3,7,coulthard,1:25.902
3,8,hakkinen,1:25.391
3,9,barrichello,1:25.847
3,10,brundle,1:25.975
3,11,herbert,1:26.116
3,12,salo,1:26.353
3,13,panis,1:26.517
3,14,verstappen,1:26.430
3,15,frentzen,1:26.238
3,16,diniz,1:26.317
3,17,rosset,1:26.863
3,18,katayama,1:26.998
3,19,lavaggi,1:29.073
3,20,lamy,1:27.944
4,1,damon_hill,1:23.867
4,2,alesi,1:24.690
4,3,michael_schumacher,1:24.946
4,4,villeneuve,1:25.178
4,5,berger,1:25.437
4,6,irvine,1:26.012
4,7,coulthard,1:26.068
4,8,hakkinen,1:26.871
4,9,barrichello,1:26.704
4,10,brundle,1:26.724
4,11,herbert,1:26.518
4,12,salo,1:27.552
4,13,panis,1:28.361
4,14,verstappen,1:28.285
4,15,frentzen,1:28.465
4,16,diniz,1:27.797
4,17,rosset,1:27.464
4,18,katayama,1:27.240
4,19,lavaggi,1:29.072
4,20,lamy,1:31.296
5,1,damon_hill,1:24.186
5,2,alesi,1:24.331
5,3,michael_schumacher,1:24.833
5,4,villeneuve,1:24.639
5,5,berger,1:25.258
5,6,irvine,1:25.520
5,7,coulthard,1:26.254
5,8,hakkinen,1:25.787
5,9,barrichello,1:26.204
5,10,brundle,1:26.234
5,11,herbert,1:26.408
5,12,salo,1:27.698
5,13,panis,1:27.226
5,14,verstappen,1:27.073
5,15,frentzen,1:26.956
5,16,diniz,1:27.848
5,17,rosset,1:27.596
5,18,katayama,1:27.811
5,19,lavaggi,1:29.008
5,20,lamy,1:28.054
6,1,damon_hill,1:24.152
6,2,alesi,1:24.583
6,3,michael_schumacher,1:24.958
6,4,villeneuve,1:24.875
6,5,berger,1:25.309
6,6,irvine,1:25.327
6,7,coulthard,1:25.506
6,8,hakkinen,1:25.823
6,9,barrichello,1:26.177
6,10,brundle,1:26.145
6,11,herbert,1:26.171
6,12,salo,1:26.199
6,13,panis,1:26.901
6,14,verstappen,1:27.679
6,15,frentzen,1:27.410
6,16,diniz,1:29.371
6,17,rosset,1:28.747
6,18,katayama,1:27.932
6,19,lavaggi,1:29.582
6,20,lamy,1:28.216
7,1,damon_hill,1:24.353
7,2,alesi,1:24.820
7,3,michael_schumacher,1:24.913
7,4,villeneuve,1:24.946
7,5,berger,1:25.669
7,6,irvine,1:25.703
7,7,coulthard,1:25.463
7,8,hakkinen,1:25.635
7,9,barrichello,1:26.266
7,10,brundle,1:26.536
7,11,herbert,1:26.456
7,12,salo,1:26.270
7,13,panis,1:25.985
7,14,verstappen,1:26.303
7,15,frentzen,1:26.992
7,16,diniz,1:27.772
7,17,rosset,1:28.153
7,18,katayama,1:28.576
7,19,lavaggi,1:29.803
7,20,lamy,1:27.922
8,1,damon_hill,1:24.641
8,2,alesi,1:25.497
8,3,michael_schumacher,1:24.979
8,4,villeneuve,1:24.891
8,5,berger,1:25.475
8,6,irvine,1:26.317
8,7,coulthard,1:25.753
8,8,hakkinen,1:25.824
8,9,barrichello,1:26.090
8,10,brundle,1:26.434
8,11,herbert,1:26.536
8,12,salo,1:26.687
8,13,panis,1:26.423
8,14,verstappen,1:26.547
8,15,frentzen,1:26.528
8,16,diniz,1:27.863
8,17,rosset,1:27.772
8,18,katayama,1:27.833
8,19,lavaggi,1:30.968
8,20,lamy,1:28.437
9,1,damon_hill,1:24.431
9,2,alesi,1:25.745
9,3,michael_schumacher,1:25.286
9,4,villeneuve,1:25.383
9,5,berger,1:25.290
9,6,irvine,1:25.714
9,7,coulthard,1:26.057
9,8,hakkinen,1:25.775
9,9,barrichello,1:25.819
9,10,brundle,1:26.143
9,11,herbert,1:26.262
9,12,salo,1:26.903
9,13,panis,1:26.515
9,14,verstappen,1:26.737
9,15,frentzen,1:26.653
9,16,diniz,1:28.655
9,17,rosset,1:28.175
9,18,katayama,1:28.097
9,19,lavaggi,1:32.338
9,20,lamy,1:29.053
10,1,damon_hill,1:24.570
10,2,alesi,1:24.967
