lap,position,driver,time
1,1,michael_schumacher,1:26.551
1,2,coulthard,1:27.571
1,3,villeneuve,1:29.336
1,4,barrichello,1:30.002
1,5,hakkinen,1:30.493
1,6,frentzen,1:31.259
1,7,rosa,1:31.478
1,8,zonta,1:32.123
1,9,trulli,1:33.109
1,10,fisichella,1:33.677
1,11,verstappen,1:34.331
1,12,herbert,1:34.485
1,13,ralf_schumacher,1:35.299
1,14,wurz,1:36.133
1,15,alesi,1:36.609
1,16,salo,1:36.914
1,17,diniz,1:37.943
1,18,heidfeld,1:38.164
1,19,button,1:38.448
1,20,gene,1:39.303
1,21,mazzacane,1:39.686
1,22,irvine,4:21.594
2,1,michael_schumacher,1:21.358
2,2,coulthard,1:21.335
2,3,villeneuve,1:22.840
2,4,barrichello,1:23.145
2,5,hakkinen,1:22.932
2,6,rosa,1:23.087
2,7,frentzen,1:24.196
2,8,zonta,1:23.967
2,9,trulli,1:23.459
2,10,fisichella,1:23.435
2,11,verstappen,1:23.300
2,12,herbert,1:24.168
2,13,ralf_schumacher,1:23.997
2,14,wurz,1:24.219
2,15,alesi,1:24.300
2,16,salo,1:24.346
2,17,diniz,1:24.403
2,18,heidfeld,1:24.852
2,19,button,1:24.996
2,20,gene,1:25.059
2,21,mazzacane,1:25.569
2,22,irvine,1:30.319
3,1,michael_schumacher,1:21.414
3,2,coulthard,1:21.162
3,3,villeneuve,1:22.513
3,4,barrichello,1:22.487
3,5,hakkinen,1:22.726
3,6,rosa,1:22.068
3,7,frentzen,1:22.512
3,8,zonta,1:23.010
3,9,trulli,1:23.147
3,10,fisichella,1:23.519
3,11,verstappen,1:23.332
3,12,herbert,1:23.117
3,13,ralf_schumacher,1:23.374
3,14,wurz,1:23.405
3,15,alesi,1:23.502
3,16,salo,1:23.568
3,17,diniz,1:23.386
3,18,heidfeld,1:23.874
3,19,button,1:23.902
3,20,gene,1:24.231
3,21,mazzacane,1:26.108
3,22,irvine,1:23.506
4,1,michael_schumacher,1:20.904
4,2,coulthard,1:20.991
4,3,villeneuve,1:22.220
4,4,barrichello,1:22.002
