lap,position,driver,time
1,1,michael_schumacher,1:37.034
1,2,hakkinen,1:40.077
1,3,villeneuve,1:41.496
1,4,ralf_schumacher,1:42.231
1,5,fisichella,1:42.943
1,6,button,1:43.666
1,7,wurz,1:44.651
1,8,verstappen,1:46.028
1,9,gene,1:47.057
1,10,heidfeld,1:48.123
1,11,mazzacane,1:48.537
1,12,diniz,2:01.051
1,13,zonta,2:12.716
1,14,salo,3:07.234
1,15,herbert,4:18.026
1,16,alesi,5:37.100
2,1,michael_schumacher,2:33.280
2,2,hakkinen,2:31.500
2,3,villeneuve,2:31.099
2,4,ralf_schumacher,2:31.002
2,5,fisichella,2:31.069
2,6,button,2:31.154
2,7,wurz,2:31.552
2,8,verstappen,2:30.718
2,9,gene,2:30.756
2,10,heidfeld,2:30.881
2,11,mazzacane,2:31.510
2,12,diniz,2:19.579
2,13,zonta,2:08.691
2,14,salo,2:21.936
2,15,alesi,1:32.244
3,1,michael_schumacher,2:29.489
3,2,hakkinen,2:29.409
3,3,villeneuve,2:29.335
3,4,ralf_schumacher,2:29.284
3,5,fisichella,2:29.495
3,6,button,2:29.216
3,7,wurz,2:28.660
3,8,verstappen,2:28.760
3,9,gene,2:29.238
3,10,heidfeld,2:28.615
3,11,mazzacane,2:29.554
3,12,diniz,2:29.357
3,13,zonta,2:29.483
3,14,salo,1:31.498
3,15,alesi,2:12.258
4,1,michael_schumacher,2:28.507
4,2,hakkinen,2:28.370
4,3,villeneuve,2:28.066
4,4,ralf_schumacher,2:28.035
4,5,fisichella,2:27.421
4,6,button,2:27.471
4,7,wurz,2:27.261
4,8,verstappen,2:27.373
4,9,gene,2:27.760
4,10,heidfeld,2:28.122
4,11,mazzacane,2:26.766
4,12,diniz,2:26.685
4,13,zonta,2:26.626
4,14,salo,2:17.885
4,15,alesi,2:30.202
5,1,michael_schumacher,2:29.794
5,2,hakkinen,2:29.913
5,3,villeneuve,2:29.858
5,4,ralf_schumacher,2:29.808
5,5,fisichella,2:30.101
5,6,button,2:30.362
5,7,wurz,2:30.722
5,8,verstappen,2:30.388
5,9,gene,2:30.120
5,10,heidfeld,2:29.833
5,11,mazzacane,2:30.362
5,12,diniz,2:30.683
5,13,zonta,2:30.728
5,14,salo,2:30.471
5,15,alesi,2:28.894
6,1,michael_schumacher,2:30.571
6,2,hakkinen,2:30.645
6,3,villeneuve,2:30.788
