position,number,driver,constructor,laps,grid,status,points
1,6,Nico Rosberg,Mercedes,78,1,Finished,25
2,44,Lewis Hamilton,Mercedes,78,2,Finished,18
3,3,Daniel Ricciardo,Red Bull,78,3,Finished,15
4,14,Fernando Alonso,Ferrari,78,5,Finished,12
5,27,Nico Hülkenberg,Force India,77,11,+1 Lap,10
6,22,Jenson Button,McLaren,77,12,+1 Lap,8
7,19,Felipe Massa,Williams,77,16,+1 Lap,6
8,8,Romain Grosjean,Lotus F1,77,14,+1 Lap,4
9,17,Jules Bianchi,Marussia,77,21,+1 Lap,2
10,20,Kevin Magnussen,McLaren,77,8,+1 Lap,1
11,9,Marcus Ericsson,Caterham,77,22,+1 Lap,0
12,7,Kimi Räikkönen,Ferrari,77,6,+1 Lap,0
13,10,Kamui Kobayashi,Caterham,75,20,+2 Laps,0
14,4,Max Chilton,Marussia,75,19,+3 Laps,0
15,21,Esteban Gutiérrez,Sauber,59,17,Accident,0
16,77,Valtteri Bottas,Williams,55,13,Engine,0
17,25,Jean-Éric Vergne,Toro Rosso,50,7,Engine,0
18,99,Adrian Sutil,Sauber,23,18,Accident,0
19,26,Daniil Kvyat,Toro Rosso,10,9,Mechanical,0
20,1,Sebastian Vettel,Red Bull,5,4,Turbo,0
21,11,Sergio Pérez,Force India,0,10,Collision,0
22,13,Pastor Maldonado,Lotus F1,0,15,Withdrew,0
