Position,Driver,Constructor,Points,Wins
1,Graham Hill,BRM,9,1
2,Richie Ginther,BRM,6,0
3,Peter Arundell,Lotus-Climax,4,0
4,Jim Clark,Lotus-Climax,3,0
5,Jo Bonnier,Cooper-Climax,2,0
6,Mike Hailwood,Lotus-BRM,1,0
7,Bob Anderson,Brabham-Climax,0,0
8,Jo Siffert,Lotus-BRM,0,0
9,Phil Hill,Cooper-Climax,0,0
10,Lorenzo Bandini,Ferrari,0,0
11,Dan Gurney,Brabham-Climax,0,0
12,Maurice Trintignant,BRM,0,0
13,Jack Brabham,Brabham-Climax,0,0
14,Bruce McLaren,Cooper-Climax,0,0
15,John Surtees,Ferrari,0,0
16,Trevor Taylor,BRP,0,0
17,Chris Amon,Lotus-BRM,0,0
18,Peter Revson,Lotus-BRM,0,0
19,Bernard Collomb,Lotus-BRM,0,0
20,Innes Ireland,Lotus-BRM,0,0
21,André Pilette,Scirocco,0,0
22,Giancarlo Baghetti,BRM,0,0
23,Tony Maggs,BRM,0,0
