position,number,driver,constructor,laps,grid,status,points
1,2,Johnny Herbert,Benetton,61,5,Finished,10
2,27,Jean Alesi,Ferrari,61,6,Finished,6
3,6,David Coulthard,Williams,61,3,Finished,4
4,26,Olivier Panis,Ligier,61,13,Finished,3
5,7,Mark Blundell,McLaren,61,10,Finished,2
6,30,Heinz-Harald Frentzen,Sauber,60,12,+1 Lap,1
7,23,Pierluigi Martini,Minardi,60,15,+1 Lap,0
8,4,Mika Salo,Tyrrell,60,23,+1 Lap,0
9,29,Jean-Christophe Boullion,Sauber,60,16,+1 Lap,0
10,24,Luca Badoer,Minardi,60,18,+1 Lap,0
11,14,Rubens Barrichello,Jordan,59,9,Collision,0
12,16,Bertrand Gachot,Pacific,58,21,+3 Laps,0
13,22,Roberto Moreno,Forti,48,22,Engine,0
14,1,Michael Schumacher,Benetton,45,2,Collision,0
15,5,Damon Hill,Williams,45,1,Collision,0
16,9,Massimiliano Papis,Footwork,28,17,Spun off,0
17,3,Ukyo Katayama,Tyrrell,22,14,Out of fuel,0
18,17,Andrea Montermini,Pacific,21,24,Spun off,0
19,8,Mika Häkkinen,McLaren,20,8,Electrical,0
20,28,Gerhard Berger,Ferrari,20,4,Wheel,0
21,25,Martin Brundle,Ligier,16,11,Spun off,0
22,10,Taki Inoue,Footwork,16,19,Spun off,0
23,21,Pedro Diniz,Forti,13,20,Gearbox,0
24,15,Eddie Irvine,Jordan,2,7,Electrical,0
