lap,position,driver,time
1,1,leclerc,1:36.677
1,2,max_verstappen,1:37.528
1,3,sainz,1:38.365
1,4,perez,1:39.040
1,5,bottas,1:39.966
1,6,gasly,1:40.671
1,7,alonso,1:41.480
1,8,hamilton,1:41.774
1,9,norris,1:42.873
1,10,tsunoda,1:43.367
1,11,ricciardo,1:44.136
1,12,mick_schumacher,1:44.379
1,13,kevin_magnussen,1:44.954
1,14,zhou,1:45.500
1,15,russell,1:46.166
1,16,albon,1:46.365
1,17,latifi,1:47.320
1,18,ocon,1:47.446
1,19,stroll,1:53.387
1,20,vettel,1:54.106
2,1,leclerc,1:34.389
2,2,max_verstappen,1:34.542
2,3,sainz,1:34.875
2,4,perez,1:35.274
2,5,bottas,1:35.793
2,6,gasly,1:36.070
2,7,alonso,1:36.176
2,8,hamilton,1:36.564
2,9,norris,1:36.949
2,10,tsunoda,1:37.169
2,11,mick_schumacher,1:37.074
2,12,ricciardo,1:38.124
2,13,kevin_magnussen,1:37.576
2,14,zhou,1:37.487
2,15,russell,1:37.623
2,16,albon,1:37.782
2,17,ocon,1:37.396
2,18,latifi,1:39.050
2,19,stroll,1:37.539
2,20,vettel,1:37.864
3,1,leclerc,1:34.465
3,2,max_verstappen,1:34.550
3,3,sainz,1:34.781
3,4,perez,1:34.940
3,5,bottas,1:35.502
3,6,gasly,1:35.683
3,7,hamilton,1:35.730
3,8,alonso,1:36.848
3,9,norris,1:36.290
3,10,tsunoda,1:36.339
3,11,mick_schumacher,1:36.210
3,12,kevin_magnussen,1:35.762
3,13,ricciardo,1:36.950
3,14,zhou,1:36.727
3,15,russell,1:36.490
3,16,albon,1:36.666
3,17,ocon,1:37.198
3,18,latifi,1:37.750
3,19,stroll,1:37.042
3,20,vettel,1:37.242
4,1,leclerc,1:34.323
4,2,max_verstappen,1:34.287
4,3,sainz,1:35.061
4,4,perez,1:34.831
4,5,bottas,1:35.617
4,6,gasly,1:35.591
4,7,hamilton,1:35.170
4,8,alonso,1:35.647
4,9,norris,1:35.955
4,10,tsunoda,1:35.962
4,11,mick_schumacher,1:35.880
4,12,kevin_magnussen,1:35.642
4,13,ricciardo,1:35.499
4,14,zhou,1:35.731
4,15,russell,1:35.936
4,16,albon,1:35.885
4,17,ocon,1:36.820
4,18,latifi,1:36.966
4,19,stroll,1:36.912
4,20,vettel,1:36.781
5,1,leclerc,1:33.963
5,2,max_verstappen,1:34.320
5,3,sainz,1:34.708
5,4,perez,1:34.710
5,5,bottas,1:35.348
5,6,gasly,1:36.268
5,7,hamilton,1:35.248
5,8,alonso,1:35.730
5,9,norris,1:35.836
5,10,tsunoda,1:36.836
5,11,mick_schumacher,1:36.270
5,12,kevin_magnussen,1:36.136
5,13,ricciardo,1:36.385
5,14,zhou,1:35.883
5,15,russell,1:35.785
5,16,albon,1:35.962
5,17,ocon,1:36.315
5,18,latifi,1:36.857
5,19,stroll,1:36.621
5,20,vettel,1:37.541
6,1,leclerc,1:34.467
6,2,max_verstappen,1:34.227
6,3,sainz,1:34.735
6,4,perez,1:34.711
6,5,bottas,1:35.566
6,6,hamilton,1:36.181
6,7,gasly,1:36.911
6,8,alonso,1:35.713
6,9,norris,1:35.894
6,10,mick_schumacher,1:36.721
6,11,kevin_magnussen,1:38.323
6,12,tsunoda,1:39.018
6,13,ricciardo,1:38.289
6,14,russell,1:38.548
6,15,albon,1:38.191
6,16,ocon,1:36.713
6,17,latifi,1:36.941
6,18,stroll,1:36.828
6,19,vettel,1:36.504
6,20,zhou,2:01.705
7,1,leclerc,1:34.546
7,2,max_verstappen,1:34.267
7,3,sainz,1:34.785
7,4,perez,1:34.826
7,5,bottas,1:35.563
7,6,hamilton,1:36.301
7,7,gasly,1:36.583
7,8,alonso,1:36.824
7,9,norris,1:36.412
7,10,mick_schumacher,1:35.923
7,11,kevin_magnussen,1:36.445
7,12,tsunoda,1:36.688
7,13,ricciardo,1:36.703
7,14,albon,1:36.651
7,15,russell,1:37.011
7,16,ocon,1:36.587
7,17,latifi,1:37.385
7,18,stroll,1:36.659
7,19,vettel,1:36.301
8,1,leclerc,1:35.109
8,2,max_verstappen,1:34.318
8,3,sainz,1:34.576
8,4,perez,1:35.136
8,5,bottas,1:35.328
8,6,hamilton,1:35.574
8,7,gasly,1:36.358
8,8,alonso,1:36.222
8,9,norris,1:36.466
8,10,mick_schumacher,1:36.487
8,11,kevin_magnussen,1:36.182
8,12,tsunoda,1:36.383
8,13,ricciardo,1:36.448
8,14,russell,1:36.686
8,15,albon,1:37.001
8,16,ocon,1:37.060
8,17,latifi,1:37.112
8,18,stroll,1:38.121
8,19,vettel,1:37.097
9,1,max_verstappen,1:35.415
9,2,leclerc,1:36.091
9,3,sainz,1:35.005
9,4,perez,1:34.914
9,5,bottas,1:35.547
9,6,hamilton,1:35.618
9,7,gasly,1:35.856
9,8,alonso,1:35.859
9,9,norris,1:36.442
9,10,mick_schumacher,1:36.348
9,11,kevin_magnussen,1:35.652
