position,number,driver,constructor,laps,grid,status,points
1,1,Sebastian Vettel,Red Bull,53,2,Finished,25
2,2,Mark Webber,Red Bull,53,1,Finished,18
3,8,Romain Grosjean,Lotus F1,53,4,Finished,15
4,3,Fernando Alonso,Ferrari,53,8,Finished,12
5,7,Kimi Räikkönen,Lotus F1,53,9,Finished,10
6,11,Nico Hülkenberg,Sauber,53,7,Finished,8
7,12,Esteban Gutiérrez,Sauber,53,14,Finished,6
8,9,Nico Rosberg,Mercedes,53,6,Finished,4
9,5,Jenson Button,McLaren,53,10,Finished,2
10,4,Felipe Massa,Ferrari,53,5,Finished,1
11,14,Paul di Resta,Force India,53,12,Finished,0
12,18,Jean-Éric Vergne,Toro Rosso,52,17,+1 Lap,0
13,19,Daniel Ricciardo,Toro Rosso,52,16,+1 Lap,0
14,15,Adrian Sutil,Force India,52,22,+1 Lap,0
15,6,Sergio Pérez,McLaren,52,11,+1 Lap,0
16,16,Pastor Maldonado,Williams,52,15,+1 Lap,0
17,17,Valtteri Bottas,Williams,52,13,+1 Lap,0
18,20,Charles Pic,Caterham,52,20,+1 Lap,0
19,23,Max Chilton,Marussia,52,18,+1 Lap,0
20,10,Lewis Hamilton,Mercedes,7,3,Puncture,0
21,21,Giedo van der Garde,Caterham,0,19,Accident,0
22,22,Jules Bianchi,Marussia,0,21,Accident,0
