lap,position,driver,time
1,1,montoya,1:40.489
1,2,barrichello,1:41.851
1,3,alonso,1:42.011
1,4,matta,1:42.555
1,5,coulthard,1:42.764
1,6,raikkonen,1:43.921
1,7,panis,1:44.295
1,8,button,1:45.203
1,9,webber,1:45.360
1,10,wilson,1:45.742
1,11,sato,1:46.330
1,12,michael_schumacher,1:46.673
1,13,trulli,1:47.142
1,14,ralf_schumacher,1:47.785
1,15,heidfeld,1:49.065
1,16,frentzen,1:49.607
1,17,fisichella,1:50.203
1,18,firman,1:51.872
1,19,kiesa,1:52.669
1,20,verstappen,2:08.811
2,1,montoya,1:33.830
2,2,barrichello,1:35.933
2,3,alonso,1:36.309
2,4,matta,1:36.725
2,5,coulthard,1:36.914
2,6,raikkonen,1:36.432
2,7,panis,1:37.182
2,8,button,1:37.430
2,9,webber,1:37.713
2,10,sato,1:37.529
2,11,wilson,1:38.378
2,12,michael_schumacher,1:37.785
2,13,trulli,1:38.111
2,14,heidfeld,1:37.501
2,15,frentzen,1:37.690
2,16,fisichella,1:38.346
2,17,firman,1:38.337
2,18,kiesa,1:40.183
2,19,ralf_schumacher,1:49.443
2,20,verstappen,1:38.964
3,1,montoya,1:33.885
3,2,barrichello,1:34.821
3,3,alonso,1:35.281
3,4,matta,1:36.447
3,5,raikkonen,1:36.189
3,6,coulthard,1:37.560
3,7,panis,1:36.891
3,8,button,1:36.594
3,9,webber,1:36.836
3,10,sato,1:36.661
3,11,wilson,1:37.618
3,12,michael_schumacher,1:37.484
3,13,trulli,1:37.244
3,14,heidfeld,1:37.054
3,15,frentzen,1:37.235
3,16,fisichella,1:38.047
3,17,firman,1:37.907
3,18,kiesa,1:39.711
3,19,ralf_schumacher,1:37.570
3,20,verstappen,1:38.983
4,1,montoya,1:34.178
4,2,barrichello,1:34.222
4,3,alonso,1:34.977
4,4,matta,1:36.634
4,5,raikkonen,1:36.029
4,6,coulthard,1:36.239
4,7,panis,1:36.446
4,8,button,1:36.613
4,9,webber,1:36.773
4,10,sato,1:36.710
4,11,michael_schumacher,1:35.649
4,12,wilson,1:37.895
4,13,trulli,1:37.193
4,14,heidfeld,1:37.314
4,15,frentzen,1:37.138
4,16,fisichella,1:37.422
4,17,firman,1:37.252
4,18,ralf_schumacher,1:35.574
4,19,kiesa,1:40.289
4,20,verstappen,1:39.321
5,1,montoya,1:34.779
5,2,barrichello,1:34.271
5,3,alonso,1:34.625
5,4,matta,1:36.624
5,5,raikkonen,1:36.694
5,6,coulthard,1:36.709
5,7,panis,1:36.608
5,8,button,1:36.286
5,9,sato,1:36.861
5,10,webber,1:37.489
5,11,michael_schumacher,1:36.661
5,12,trulli,1:35.581
5,13,wilson,1:38.013
5,14,heidfeld,1:37.351
5,15,frentzen,1:37.212
5,16,fisichella,1:37.259
5,17,firman,1:37.341
5,18,ralf_schumacher,1:34.102
5,19,kiesa,1:39.143
5,20,verstappen,1:39.232
6,1,montoya,1:34.590
6,2,barrichello,1:34.197
6,3,alonso,1:34.427
6,4,matta,1:36.423
6,5,raikkonen,1:36.522
6,6,coulthard,1:36.585
6,7,panis,1:36.668
6,8,button,1:36.859
6,9,sato,1:36.290
6,10,trulli,1:37.751
6,11,webber,1:39.156
6,12,wilson,1:37.043
6,13,heidfeld,1:37.074
6,14,frentzen,1:37.117
6,15,fisichella,1:37.337
6,16,michael_schumacher,1:44.632
6,17,ralf_schumacher,1:35.083
6,18,firman,1:38.134
6,19,kiesa,1:38.754
6,20,verstappen,1:39.092
7,1,montoya,1:34.385
7,2,barrichello,1:34.488
7,3,alonso,1:34.264
7,4,matta,1:36.284
7,5,raikkonen,1:36.229
7,6,coulthard,1:36.191
7,7,panis,1:36.160
7,8,button,1:36.187
7,9,sato,1:36.238
7,10,trulli,1:34.798
7,11,webber,1:36.575
7,12,wilson,1:36.546
7,13,heidfeld,1:36.664
7,14,frentzen,1:36.601
7,15,ralf_schumacher,1:35.377
7,16,fisichella,1:38.085
7,17,firman,1:37.335
7,18,kiesa,1:39.043
7,19,verstappen,1:39.578
7,20,michael_schumacher,2:07.068
8,1,montoya,1:34.377
8,2,barrichello,1:34.056
8,3,alonso,1:34.255
8,4,matta,1:36.185
8,5,raikkonen,1:36.349
8,6,coulthard,1:36.019
8,7,panis,1:36.236
8,8,button,1:36.252
8,9,sato,1:35.935
8,10,trulli,1:35.355
8,11,webber,1:35.744
8,12,wilson,1:36.154
8,13,heidfeld,1:36.524
8,14,frentzen,1:38.341
8,15,ralf_schumacher,1:38.184
8,16,fisichella,1:36.984
8,17,firman,1:37.165
8,18,kiesa,1:38.787
8,19,michael_schumacher,1:34.749
8,20,verstappen,1:40.294
9,1,barrichello,1:34.989
9,2,alonso,1:34.427
9,3,matta,1:35.995
9,4,raikkonen,1:36.072
9,5,coulthard,1:35.989
9,6,panis,1:37.080
9,7,button,1:36.647
