position,number,driver,constructor,laps,grid,status,points
1,5,Michael Schumacher,Ferrari,70,1,Finished,10
2,1,Fernando Alonso,Renault,70,3,Finished,8
3,6,Felipe Massa,Ferrari,70,2,Finished,6
4,7,Ralf Schumacher,Toyota,70,5,Finished,5
5,3,Kimi Räikkönen,McLaren,70,6,Finished,4
6,2,Giancarlo Fisichella,Renault,70,7,Finished,3
7,4,Pedro de la Rosa,McLaren,70,8,Finished,2
8,16,Nick Heidfeld,BMW Sauber,69,11,+1 Lap,1
9,14,David Coulthard,Red Bull,69,9,+1 Lap,0
10,21,Scott Speed,Toro Rosso,69,14,+1 Lap,0
11,17,Jacques Villeneuve,BMW Sauber,69,16,+1 Lap,0
12,15,Christian Klien,Red Bull,69,12,+1 Lap,0
13,20,Vitantonio Liuzzi,Toro Rosso,69,22,+1 Lap,0
14,10,Nico Rosberg,Williams,68,18,+2 Laps,0
15,19,Christijan Albers,MF1,68,15,+2 Laps,0
16,23,Franck Montagny,Super Aguri,67,20,+3 Laps,0
17,12,Jenson Button,Honda,61,17,Technical,0
18,9,Mark Webber,Williams,55,10,Wheel rim,0
19,8,Jarno Trulli,Toyota,39,4,Brakes,0
20,11,Rubens Barrichello,Honda,28,13,Engine,0
21,18,Tiago Monteiro,MF1,11,19,Mechanical,0
22,22,Takuma Sato,Super Aguri,0,21,Transmission,0
