position,number,driver,constructor,laps,grid,status,points
1,2,Alain Prost,Williams,45,1,Finished,10
2,5,Michael Schumacher,Benetton,45,3,Finished,6
3,26,Mark Blundell,Ligier,45,5,Finished,4
4,8,Ayrton Senna,McLaren,45,4,Finished,3
5,6,Riccardo Patrese,Benetton,45,7,Finished,2
6,28,Gerhard Berger,Ferrari,45,9,Finished,1
7,27,Jean Alesi,Ferrari,45,10,Finished,0
8,25,Martin Brundle,Ligier,44,6,+1 Lap,0
9,29,Karl Wendlinger,Sauber,44,14,+1 Lap,0
10,12,Johnny Herbert,Team Lotus,44,13,+1 Lap,0
11,23,Christian Fittipaldi,Minardi,44,20,+1 Lap,0
12,19,Philippe Alliot,Larrousse,44,23,+1 Lap,0
13,15,Thierry Boutsen,Jordan,44,24,+1 Lap,0
14,24,Pierluigi Martini,Minardi,44,22,+1 Lap,0
15,0,Damon Hill,Williams,43,2,Tyre,0
16,21,Michele Alboreto,Lola,43,26,+2 Laps,0
17,9,Derek Warwick,Footwork,42,11,+3 Laps,0
18,14,Rubens Barrichello,Jordan,34,17,Wheel bearing,0
19,3,Ukyo Katayama,Tyrrell,28,21,Halfshaft,0
20,30,Jyrki Järvilehto,Sauber,22,18,Spun off,0
21,11,Alessandro Zanardi,Team Lotus,19,15,Spun off,0
22,10,Aguri Suzuki,Footwork,9,8,Collision,0
23,7,Michael Andretti,McLaren,4,12,Collision,0
24,22,Luca Badoer,Lola,4,25,Suspension,0
25,4,Andrea de Cesaris,Tyrrell,1,19,Gearbox,0
26,20,Érik Comas,Larrousse,0,16,Gearbox,0
