lap,position,driver,time
1,1,raikkonen,1:22.877
1,2,barrichello,1:26.416
1,3,button,1:26.983
1,4,michael_schumacher,1:27.465
1,5,trulli,1:28.728
1,6,coulthard,1:29.183
1,7,sato,1:30.022
1,8,montoya,1:30.588
1,9,webber,1:31.262
1,10,massa,1:31.752
1,11,gene,1:32.519
1,12,matta,1:33.451
1,13,pantano,1:34.468
1,14,alonso,1:34.804
1,15,klien,1:35.370
1,16,heidfeld,1:36.349
1,17,fisichella,1:36.614
1,18,panis,1:37.125
1,19,bruni,1:38.466
1,20,baumgartner,1:40.203
2,1,raikkonen,1:20.024
2,2,barrichello,1:20.785
2,3,button,1:21.169
2,4,michael_schumacher,1:21.119
2,5,trulli,1:21.630
2,6,coulthard,1:21.940
2,7,sato,1:22.108
2,8,montoya,1:21.951
2,9,webber,1:22.135
2,10,massa,1:22.369
2,11,gene,1:22.948
2,12,matta,1:23.574
2,13,alonso,1:22.516
2,14,pantano,1:24.066
2,15,klien,1:23.665
2,16,fisichella,1:23.581
2,17,heidfeld,1:25.520
2,18,panis,1:25.295
2,19,bruni,1:27.270
2,20,baumgartner,1:27.180
3,1,raikkonen,1:19.880
3,2,barrichello,1:19.825
3,3,button,1:20.403
3,4,michael_schumacher,1:20.474
3,5,trulli,1:21.209
3,6,coulthard,1:21.173
3,7,montoya,1:21.131
3,8,sato,1:22.820
3,9,webber,1:22.151
3,10,massa,1:22.054
3,11,gene,1:22.077
3,12,matta,1:21.950
3,13,alonso,1:22.032
3,14,pantano,1:23.116
3,15,klien,1:23.021
3,16,fisichella,1:22.578
3,17,heidfeld,1:23.775
3,18,panis,1:23.926
3,19,bruni,1:25.780
3,20,baumgartner,1:25.654
4,1,raikkonen,1:19.714
4,2,barrichello,1:19.606
4,3,button,1:20.171
4,4,michael_schumacher,1:20.235
4,5,trulli,1:20.999
4,6,coulthard,1:20.932
4,7,montoya,1:20.617
4,8,sato,1:21.701
4,9,webber,1:21.868
4,10,massa,1:21.965
4,11,gene,1:21.591
4,12,alonso,1:20.990
4,13,matta,1:23.137
4,14,pantano,1:22.944
4,15,klien,1:23.179
4,16,fisichella,1:22.901
4,17,heidfeld,1:22.916
4,18,panis,1:23.131
4,19,bruni,1:25.377
4,20,baumgartner,1:25.164
5,1,raikkonen,1:20.080
5,2,barrichello,1:20.199
5,3,button,1:20.179
5,4,michael_schumacher,1:20.230
5,5,trulli,1:21.197
5,6,coulthard,1:21.152
5,7,montoya,1:20.803
5,8,sato,1:21.720
5,9,webber,1:21.706
5,10,massa,1:21.614
5,11,gene,1:21.709
5,12,alonso,1:20.860
5,13,matta,1:22.210
5,14,klien,1:21.904
5,15,pantano,1:23.902
5,16,fisichella,1:23.168
5,17,heidfeld,1:22.937
5,18,panis,1:23.271
5,19,bruni,1:25.619
5,20,baumgartner,1:25.458
6,1,raikkonen,1:19.715
6,2,barrichello,1:19.558
6,3,button,1:19.803
6,4,michael_schumacher,1:20.049
6,5,trulli,1:20.907
6,6,coulthard,1:20.945
6,7,montoya,1:20.891
6,8,sato,1:21.032
6,9,webber,1:21.273
6,10,massa,1:21.421
6,11,gene,1:21.181
6,12,alonso,1:21.377
6,13,matta,1:21.811
6,14,klien,1:21.965
6,15,fisichella,1:22.372
