lap,position,driver,time
1,1,michael_schumacher,1:35.339
1,2,montoya,1:36.632
1,3,coulthard,1:37.534
1,4,trulli,1:38.716
1,5,ralf_schumacher,1:39.681
1,6,frentzen,1:40.286
1,7,barrichello,1:41.286
1,8,villeneuve,1:42.892
1,9,heidfeld,1:43.737
1,10,raikkonen,1:44.570
1,11,irvine,1:45.969
1,12,alesi,1:46.642
1,13,panis,1:47.471
1,14,verstappen,1:47.907
1,15,burti,1:48.666
1,16,fisichella,1:49.202
1,17,button,1:50.068
1,18,bernoldi,1:50.819
1,19,mazzacane,1:51.537
1,20,marques,1:52.126
1,21,alonso,1:52.774
2,1,michael_schumacher,2:02.030
2,2,montoya,2:01.001
2,3,coulthard,2:00.569
2,4,trulli,1:59.707
2,5,ralf_schumacher,1:59.058
2,6,frentzen,1:59.414
2,7,barrichello,1:58.705
2,8,villeneuve,1:57.642
2,9,heidfeld,1:57.851
2,10,raikkonen,1:57.490
2,11,irvine,1:56.787
2,12,alesi,1:56.780
2,13,panis,1:56.244
2,14,verstappen,1:56.208
2,15,burti,1:56.588
2,16,fisichella,1:56.434
2,17,button,1:55.818
2,18,bernoldi,1:55.526
2,19,mazzacane,1:55.777
2,20,marques,1:56.106
2,21,alonso,1:55.796
3,1,montoya,1:19.025
3,2,michael_schumacher,1:19.786
3,3,coulthard,1:19.975
3,4,trulli,1:20.831
3,5,frentzen,1:21.213
3,6,villeneuve,1:20.837
3,7,heidfeld,1:20.618
3,8,raikkonen,1:20.498
3,9,irvine,1:20.726
3,10,alesi,1:20.411
3,11,panis,1:20.645
3,12,verstappen,1:21.870
3,13,burti,1:21.807
3,14,fisichella,1:22.294
3,15,button,1:22.642
3,16,bernoldi,1:22.280
3,17,mazzacane,1:22.333
3,18,marques,1:22.731
3,19,alonso,1:22.584
3,20,ralf_schumacher,1:49.721
4,1,montoya,1:18.315
4,2,michael_schumacher,1:18.195
4,3,coulthard,1:18.488
4,4,trulli,1:19.227
4,5,frentzen,1:19.688
4,6,villeneuve,1:20.054
4,7,heidfeld,1:20.010
4,8,raikkonen,1:20.010
4,9,irvine,1:19.693
4,10,alesi,1:19.952
4,11,panis,1:19.593
4,12,verstappen,1:19.498
4,13,burti,1:19.960
4,14,fisichella,1:20.014
4,15,bernoldi,1:20.300
4,16,button,1:21.711
4,17,mazzacane,1:20.607
4,18,marques,1:20.666
4,19,alonso,1:20.909
4,20,ralf_schumacher,6:19.267
5,1,montoya,1:17.906
5,2,michael_schumacher,1:17.992
5,3,coulthard,1:18.063
5,4,trulli,1:18.902
5,5,frentzen,1:19.263
5,6,villeneuve,1:18.894
5,7,heidfeld,1:19.330
5,8,raikkonen,1:19.460
5,9,irvine,1:19.650
5,10,alesi,1:19.403
5,11,panis,1:19.315
5,12,verstappen,1:19.414
5,13,burti,1:19.114
5,14,fisichella,1:19.725
5,15,bernoldi,1:19.758
5,16,button,1:20.828
5,17,mazzacane,1:20.858
5,18,marques,1:20.567
5,19,alonso,1:20.591
5,20,ralf_schumacher,1:17.274
6,1,montoya,1:18.521
6,2,michael_schumacher,1:18.579
6,3,coulthard,1:18.202
6,4,trulli,1:18.779
6,5,frentzen,1:19.081
6,6,villeneuve,1:18.788
6,7,heidfeld,1:18.996
6,8,raikkonen,1:19.426
6,9,panis,1:19.123
6,10,alesi,1:20.166
6,11,verstappen,1:19.447
6,12,burti,1:19.276
6,13,fisichella,1:19.398
6,14,irvine,1:24.280
6,15,bernoldi,1:19.837
6,16,mazzacane,1:19.621
6,17,button,1:21.431
6,18,marques,1:20.755
6,19,alonso,1:20.606
6,20,ralf_schumacher,1:17.618
7,1,montoya,1:17.756
7,2,michael_schumacher,1:17.839
7,3,coulthard,1:17.871
7,4,trulli,1:18.812
7,5,frentzen,1:19.747
7,6,villeneuve,1:19.905
7,7,heidfeld,1:19.580
7,8,raikkonen,1:19.478
7,9,panis,1:18.611
7,10,alesi,1:18.709
7,11,verstappen,1:19.229
7,12,burti,1:19.111
7,13,fisichella,1:19.272
7,14,bernoldi,1:19.646
7,15,mazzacane,1:19.072
7,16,marques,1:20.382
7,17,alonso,1:20.819
7,18,button,1:22.669
