lap,position,driver,time
1,1,alonso,1:48.445
1,2,fisichella,1:51.138
1,3,raikkonen,1:51.972
1,4,button,1:52.988
1,5,barrichello,1:54.149
1,6,michael_schumacher,1:54.851
1,7,rosa,1:55.852
1,8,speed,1:57.172
1,9,heidfeld,1:57.927
1,10,liuzzi,1:58.516
1,11,coulthard,1:58.965
1,12,webber,1:59.762
1,13,rosberg,2:01.522
1,14,trulli,2:02.480
1,15,ralf_schumacher,2:03.053
1,16,massa,2:03.685
1,17,kubica,2:04.082
1,18,yamamoto,2:04.830
1,19,sato,2:05.303
1,20,doornbos,2:05.378
1,21,monteiro,2:06.722
1,22,albers,2:06.961
2,1,alonso,1:45.236
2,2,fisichella,1:46.490
2,3,raikkonen,1:46.346
2,4,button,1:47.867
2,5,barrichello,1:47.980
2,6,michael_schumacher,1:48.023
2,7,rosa,1:48.200
2,8,speed,1:49.227
2,9,heidfeld,1:49.599
2,10,liuzzi,1:50.139
2,11,coulthard,1:50.662
2,12,webber,1:50.562
2,13,rosberg,1:50.252
2,14,trulli,1:50.676
2,15,kubica,1:49.645
2,16,ralf_schumacher,1:51.155
2,17,massa,1:51.185
2,18,yamamoto,1:52.921
2,19,sato,1:53.882
2,20,monteiro,1:53.704
2,21,albers,1:54.293
2,22,doornbos,2:14.478
3,1,alonso,1:44.824
3,2,fisichella,1:46.177
3,3,raikkonen,1:46.448
3,4,button,1:46.246
3,5,barrichello,1:47.173
3,6,michael_schumacher,1:47.186
3,7,rosa,1:47.183
3,8,speed,1:48.684
3,9,heidfeld,1:48.263
3,10,liuzzi,1:49.243
3,11,coulthard,1:49.484
3,12,webber,1:49.570
3,13,rosberg,1:49.486
3,14,kubica,1:48.740
3,15,trulli,1:50.013
3,16,ralf_schumacher,1:50.278
3,17,massa,1:50.293
3,18,yamamoto,1:51.536
3,19,sato,1:51.929
3,20,monteiro,1:51.982
3,21,albers,1:51.860
3,22,doornbos,1:47.250
4,1,alonso,1:44.873
4,2,fisichella,1:45.688
4,3,raikkonen,1:45.912
4,4,button,1:46.118
4,5,barrichello,1:47.181
4,6,michael_schumacher,1:46.921
4,7,rosa,1:46.833
4,8,speed,1:48.380
4,9,heidfeld,1:48.199
4,10,liuzzi,1:48.912
4,11,coulthard,1:48.932
4,12,webber,1:48.804
4,13,kubica,1:47.936
4,14,rosberg,1:49.654
4,15,trulli,1:48.869
4,16,ralf_schumacher,1:48.503
4,17,massa,1:48.492
4,18,yamamoto,1:50.630
4,19,sato,1:50.449
4,20,monteiro,1:51.147
4,21,albers,1:51.234
4,22,doornbos,1:47.120
5,1,alonso,1:44.747
5,2,fisichella,1:45.380
5,3,raikkonen,1:45.787
5,4,button,1:46.275
5,5,barrichello,1:47.448
5,6,michael_schumacher,1:47.482
5,7,rosa,1:47.280
5,8,speed,1:48.384
5,9,heidfeld,1:48.535
5,10,liuzzi,1:48.881
5,11,coulthard,1:49.131
5,12,webber,1:49.085
5,13,kubica,1:48.102
5,14,rosberg,1:49.080
5,15,trulli,1:48.804
5,16,ralf_schumacher,1:48.603
5,17,massa,1:48.694
5,18,yamamoto,1:50.652
5,19,sato,1:50.403
5,20,monteiro,1:50.527
5,21,albers,1:50.852
5,22,doornbos,1:47.337
6,1,alonso,1:45.194
6,2,fisichella,1:45.307
6,3,raikkonen,1:45.426
6,4,button,1:46.100
6,5,barrichello,1:46.914
6,6,michael_schumacher,1:46.942
6,7,rosa,1:47.021
6,8,speed,1:48.365
6,9,heidfeld,1:48.203
6,10,liuzzi,1:49.182
6,11,coulthard,1:49.205
6,12,webber,1:49.055
6,13,kubica,1:48.979
6,14,rosberg,1:48.599
6,15,trulli,1:48.617
6,16,ralf_schumacher,1:48.463
6,17,massa,1:48.393
6,18,yamamoto,1:50.245
6,19,sato,1:49.948
6,20,monteiro,1:50.036
6,21,albers,1:50.610
6,22,doornbos,1:47.673
7,1,alonso,1:44.936
7,2,fisichella,1:45.949
7,3,raikkonen,1:45.716
7,4,button,1:46.120
7,5,barrichello,1:46.872
