position,number,driver,constructor,laps,grid,status,points
1,1,Ronnie Peterson,Team Lotus,80,2,Finished,9
2,12,Niki Lauda,Ferrari,80,1,Finished,6
3,11,Clay Regazzoni,Ferrari,80,4,Finished,4
4,3,Jody Scheckter,Tyrrell,80,7,Finished,3
5,2,Jacky Ickx,Team Lotus,80,13,Finished,2
6,6,Denny Hulme,McLaren,80,11,Finished,1
7,33,Mike Hailwood,McLaren,79,6,+1 Lap,0
8,4,Patrick Depailler,Tyrrell,79,9,+1 Lap,0
9,20,Arturo Merzario,Iso Marlboro,79,15,+1 Lap,0
10,14,Jean-Pierre Beltoise,BRM,79,17,+1 Lap,0
11,10,Vittorio Brambilla,March,79,16,+1 Lap,0
12,17,Jean-Pierre Jarier,Shadow,79,12,+1 Lap,0
13,26,Graham Hill,Lola,78,21,+2 Laps,0
14,37,François Migault,BRM,78,22,+2 Laps,0
15,27,Guy Edwards,Lola,77,20,+3 Laps,0
16,28,John Watson,Brabham,76,14,+4 Laps,0
17,5,Emerson Fittipaldi,McLaren,27,5,Engine,0
18,7,Carlos Reutemann,Brabham,24,8,Handling,0
19,19,Jochen Mass,Surtees,4,18,Clutch,0
20,16,Tom Pryce,Shadow,1,3,Collision,0
21,15,Henri Pescarolo,BRM,1,19,Clutch,0
22,24,James Hunt,Hesketh,0,10,Collision,0
23,22,Vern Schuppan,Ensign,0,0,Did not qualify,0
24,8,Rikky von Opel,Brabham,0,0,Did not qualify,0
25,34,Carlos Pace,Brabham,0,0,Did not qualify,0
26,21,Jean-Pierre Jabouille,Iso Marlboro,0,0,Did not qualify,0
27,9,Hans-Joachim Stuck,March,0,0,Did not qualify,0
28,18,José Dolhem,Surtees,0,0,Did not qualify,0
29,23,Leo Kinnunen,Surtees,0,0,Did not qualify,0
30,43,Gérard Larrousse,Brabham,0,0,Did not qualify,0
