Position,Driver,Constructor,Points,Wins
1,Maurice Trintignant,Ferrari,11.33,1
2,Juan Fangio,Mercedes,10,1
3,Nino Farina,Ferrari,6.33,0
4,Eugenio Castellotti,Lancia,6,0
5,José Froilán González,Ferrari,2,0
6,Jean Behra,Maserati,2,0
7,Cesare Perdisa,Maserati,2,0
8,Luigi Villoresi,Lancia,2,0
9,Roberto Mieres,Maserati,2,0
10,Umberto Maglioli,Ferrari,1.33,0
11,Stirling Moss,Mercedes,1,0
12,Karl Kling,Mercedes,1,0
13,Hans Herrmann,Mercedes,1,0
14,Harry Schell,Maserati,0,0
15,Louis Chiron,Lancia,0,0
16,Luigi Musso,Maserati,0,0
17,Sergio Mantovani,Maserati,0,0
18,Jacques Pollet,Gordini,0,0
19,Paul Frère,Ferrari,0,0
20,Piero Taruffi,Ferrari,0,0
21,Carlos Menditeguy,Maserati,0,0
22,Clemar Bucci,Maserati,0,0
23,Jesús Iglesias,Gordini,0,0
24,Alberto Ascari,Lancia,0,0
25,Élie Bayol,Gordini,0,0
26,Alberto Uria,Maserati,0,0
27,Robert Manzon,Gordini,0,0
28,André Simon,Mercedes,0,0
29,Mike Hawthorn,Vanwall,0,0
30,Louis Rosier,Maserati,0,0
