lap,position,driver,time
1,1,vettel,2:29.572
1,2,hamilton,2:31.397
1,3,perez,2:32.527
1,4,ocon,2:33.245
1,5,max_verstappen,2:34.928
1,6,grosjean,2:36.224
1,7,kevin_magnussen,2:37.550
1,8,gasly,2:39.935
1,9,ericsson,2:41.049
1,10,sirotkin,2:42.542
1,11,stroll,2:43.592
1,12,ricciardo,2:44.752
1,13,brendon_hartley,2:47.144
1,14,sainz,2:48.471
1,15,bottas,2:51.105
1,16,vandoorne,2:52.517
1,17,raikkonen,3:27.671
2,1,vettel,3:00.051
2,2,hamilton,3:00.018
2,3,perez,2:59.990
2,4,ocon,3:00.424
2,5,max_verstappen,3:00.335
2,6,grosjean,3:00.468
2,7,kevin_magnussen,3:00.342
2,8,gasly,2:59.739
2,9,ericsson,2:59.994
2,10,sirotkin,2:59.551
2,11,stroll,2:59.634
2,12,brendon_hartley,2:58.161
2,13,sainz,2:58.158
2,14,bottas,3:00.223
2,15,raikkonen,2:24.008
2,16,vandoorne,2:59.683
2,17,ricciardo,8:44.604
3,1,vettel,2:51.059
3,2,hamilton,2:50.726
3,3,perez,2:51.075
3,4,ocon,2:51.130
3,5,max_verstappen,2:50.364
3,6,grosjean,2:50.008
3,7,kevin_magnussen,2:49.928
3,8,gasly,2:49.094
3,9,ericsson,2:50.041
3,10,sirotkin,2:50.082
3,11,stroll,2:49.807
3,12,brendon_hartley,2:50.744
3,13,sainz,2:50.661
3,14,raikkonen,2:47.203
3,15,vandoorne,2:48.187
3,16,bottas,2:51.296
3,17,ricciardo,1:53.818
4,1,vettel,3:01.499
4,2,hamilton,3:00.659
4,3,perez,2:59.709
4,4,ocon,2:58.955
4,5,max_verstappen,2:58.620
4,6,grosjean,2:57.872
4,7,kevin_magnussen,2:57.322
4,8,gasly,2:56.747
4,9,ericsson,2:55.129
4,10,sirotkin,2:54.486
4,11,stroll,2:53.848
4,12,brendon_hartley,2:51.434
4,13,sainz,2:50.282
4,14,raikkonen,2:49.411
4,15,vandoorne,2:48.188
4,16,bottas,2:46.129
4,17,ricciardo,1:53.982
5,1,vettel,1:48.656
5,2,hamilton,1:49.718
5,3,perez,1:51.257
5,4,ocon,1:51.951
5,5,max_verstappen,1:52.189
5,6,grosjean,1:53.036
5,7,kevin_magnussen,1:53.366
5,8,gasly,1:53.513
5,9,sirotkin,1:53.109
5,10,ericsson,1:53.960
5,11,stroll,1:54.092
5,12,brendon_hartley,1:54.076
5,13,sainz,1:54.514
5,14,bottas,1:53.789
5,15,raikkonen,1:55.376
5,16,vandoorne,1:56.000
5,17,ricciardo,1:52.627
6,1,vettel,1:48.923
6,2,hamilton,1:49.497
6,3,perez,1:51.088
6,4,ocon,1:51.736
6,5,max_verstappen,1:51.619
6,6,grosjean,1:52.184
6,7,kevin_magnussen,1:52.386
6,8,gasly,1:52.869
6,9,sirotkin,1:53.601
6,10,ericsson,1:53.691
6,11,stroll,1:53.723
6,12,sainz,1:53.367
6,13,brendon_hartley,1:55.067
6,14,bottas,1:54.223
6,15,raikkonen,1:54.320
6,16,vandoorne,1:54.695
6,17,ricciardo,1:53.142
7,1,vettel,1:48.695
7,2,hamilton,1:49.020
7,3,perez,1:50.924
7,4,max_verstappen,1:50.140
7,5,ocon,1:52.679
7,6,grosjean,1:51.718
7,7,kevin_magnussen,1:52.503
7,8,gasly,1:52.240
7,9,ericsson,1:51.231
7,10,sirotkin,1:53.385
7,11,stroll,1:52.748
7,12,sainz,1:52.928
7,13,bottas,1:52.287
7,14,brendon_hartley,1:54.865
7,15,vandoorne,1:55.481
7,16,raikkonen,2:02.327
7,17,ricciardo,1:52.540
8,1,vettel,1:48.646
8,2,hamilton,1:48.834
8,3,perez,1:50.670
8,4,max_verstappen,1:49.993
8,5,ocon,1:51.224
8,6,grosjean,1:51.439
8,7,kevin_magnussen,1:52.057
8,8,gasly,1:52.186
8,9,ericsson,1:52.196
8,10,sirotkin,1:52.627
8,11,stroll,1:53.039
8,12,sainz,1:53.182
8,13,bottas,1:53.164
8,14,brendon_hartley,1:52.764
8,15,vandoorne,1:53.370
8,16,raikkonen,2:32.947
8,17,ricciardo,1:51.204
9,1,vettel,1:49.046
9,2,hamilton,1:49.143
9,3,perez,1:50.760
9,4,max_verstappen,1:50.445
9,5,ocon,1:51.016
9,6,grosjean,1:51.473
9,7,kevin_magnussen,1:52.055
9,8,gasly,1:52.421
9,9,ericsson,1:52.210
9,10,sirotkin,1:52.140
9,11,stroll,1:52.224
9,12,bottas,1:51.763
9,13,sainz,1:53.535
9,14,brendon_hartley,1:53.028
9,15,vandoorne,1:52.810
9,16,ricciardo,1:51.677
10,1,vettel,1:48.749
10,2,hamilton,1:49.179
10,3,max_verstappen,1:48.932
10,4,perez,1:51.534
10,5,ocon,1:51.054
10,6,grosjean,1:51.152
10,7,kevin_magnussen,1:51.421
10,8,gasly,1:51.866
10,9,ericsson,1:51.923
10,10,sirotkin,1:52.031
10,11,stroll,1:51.976
10,12,bottas,1:51.548
10,13,sainz,1:53.191
10,14,brendon_hartley,1:52.798
10,15,vandoorne,1:52.639
10,16,ricciardo,1:50.547
11,1,vettel,1:48.495
11,2,hamilton,1:48.977
11,3,max_verstappen,1:49.575
11,4,perez,1:51.527
11,5,ocon,1:50.855
11,6,grosjean,1:50.904
11,7,kevin_magnussen,1:51.117
11,8,gasly,1:51.360
11,9,ericsson,1:51.669
11,10,sirotkin,1:51.722
11,11,bottas,1:50.507
11,12,stroll,1:52.992
11,13,sainz,1:52.305
11,14,brendon_hartley,1:52.281
11,15,vandoorne,1:52.448
11,16,ricciardo,1:50.549
12,1,vettel,1:48.663
12,2,hamilton,1:48.665
12,3,max_verstappen,1:49.224
12,4,perez,1:50.665
12,5,ocon,1:50.569
12,6,grosjean,1:50.986
12,7,kevin_magnussen,1:51.002
12,8,gasly,1:51.232
12,9,ericsson,1:51.212
12,10,bottas,1:50.661
12,11,sirotkin,1:52.994
12,12,stroll,1:53.092
12,13,sainz,1:52.045
12,14,brendon_hartley,1:52.454
12,15,vandoorne,1:52.442
12,16,ricciardo,1:50.872
13,1,vettel,1:48.732
13,2,hamilton,1:48.742
13,3,max_verstappen,1:49.253
13,4,perez,1:50.478
13,5,ocon,1:50.581
13,6,grosjean,1:51.174
13,7,kevin_magnussen,1:51.115
13,8,gasly,1:51.171
13,9,ericsson,1:51.360
13,10,bottas,1:51.593
13,11,sirotkin,1:53.170
13,12,stroll,1:52.069
13,13,sainz,1:51.817
13,14,brendon_hartley,1:52.485
13,15,vandoorne,1:52.370
13,16,ricciardo,1:50.540
14,1,vettel,1:48.748
14,2,hamilton,1:48.939
14,3,max_verstappen,1:49.377
14,4,perez,1:50.433
14,5,ocon,1:50.667
14,6,grosjean,1:51.148
14,7,kevin_magnussen,1:51.039
14,8,gasly,1:51.225
14,9,ericsson,1:51.343
14,10,bottas,1:51.075
14,11,sirotkin,1:52.143
14,12,stroll,1:52.270
14,13,sainz,1:52.215
14,14,brendon_hartley,1:51.956
14,15,vandoorne,1:52.899
14,16,ricciardo,1:50.383
15,1,vettel,1:48.679
15,2,hamilton,1:48.479
15,3,max_verstappen,1:49.043
15,4,perez,1:50.303
15,5,ocon,1:50.403
15,6,grosjean,1:50.777
15,7,kevin_magnussen,1:50.729
15,8,gasly,1:50.672
15,9,ericsson,1:50.874
15,10,bottas,1:50.025
15,11,sirotkin,1:51.527
15,12,stroll,1:51.713
15,13,sainz,1:51.696
15,14,brendon_hartley,1:51.876
15,15,vandoorne,1:52.424
15,16,ricciardo,1:50.671
16,1,vettel,1:48.399
16,2,hamilton,1:48.208
16,3,max_verstappen,1:49.219
16,4,perez,1:50.304
16,5,ocon,1:50.714
16,6,grosjean,1:50.913
16,7,kevin_magnussen,1:50.750
16,8,gasly,1:51.106
16,9,ericsson,1:50.834
16,10,bottas,1:50.111
16,11,sirotkin,1:51.617
16,12,stroll,1:51.672
16,13,sainz,1:51.537
16,14,brendon_hartley,1:51.533
16,15,vandoorne,1:52.384
16,16,ricciardo,1:50.146
17,1,vettel,1:48.667
17,2,hamilton,1:48.448
17,3,max_verstappen,1:49.287
17,4,perez,1:50.366
17,5,ocon,1:50.658
17,6,grosjean,1:50.938
17,7,kevin_magnussen,1:51.070
17,8,gasly,1:51.162
17,9,bottas,1:49.907
17,10,ericsson,1:52.135
17,11,sirotkin,1:51.284
17,12,stroll,1:51.983
17,13,sainz,1:51.853
17,14,brendon_hartley,1:51.552
17,15,vandoorne,1:52.134
17,16,ricciardo,1:50.816
18,1,vettel,1:48.600
18,2,hamilton,1:48.706
18,3,max_verstappen,1:48.879
18,4,perez,1:50.256
18,5,ocon,1:50.400
18,6,grosjean,1:50.762
18,7,kevin_magnussen,1:50.849
18,8,bottas,1:49.596
18,9,gasly,1:52.419
18,10,ericsson,1:52.484
18,11,sirotkin,1:52.122
18,12,stroll,1:51.818
18,13,sainz,1:51.968
18,14,brendon_hartley,1:51.791
18,15,vandoorne,1:52.198
18,16,ricciardo,1:49.399
19,1,vettel,1:48.933
19,2,hamilton,1:48.739
19,3,max_verstappen,1:48.936
19,4,perez,1:50.212
19,5,ocon,1:50.452
19,6,grosjean,1:50.606
