position,number,driver,constructor,laps,grid,status,points
1,6,Mark Webber,Red Bull,78,1,Finished,25
2,5,Sebastian Vettel,Red Bull,78,3,Finished,18
3,11,Robert Kubica,Renault,78,2,Finished,15
4,7,Felipe Massa,Ferrari,78,4,Finished,12
5,2,Lewis Hamilton,McLaren,78,5,Finished,10
6,8,Fernando Alonso,Ferrari,78,24,Finished,8
7,4,Nico Rosberg,Mercedes,78,6,Finished,6
8,14,Adrian Sutil,Force India,78,12,Finished,4
9,15,Vitantonio Liuzzi,Force India,78,10,Finished,2
10,16,Sébastien Buemi,Toro Rosso,78,13,Finished,1
11,17,Jaime Alguersuari,Toro Rosso,78,17,Finished,0
12,3,Michael Schumacher,Mercedes,78,7,Finished,0
13,12,Vitaly Petrov,Renault,73,14,Brakes,0
14,20,Karun Chandhok,HRT,70,23,Collision,0
15,18,Jarno Trulli,Lotus,70,19,Collision,0
16,19,Heikki Kovalainen,Lotus,58,18,Steering,0
17,21,Bruno Senna,HRT,58,22,Hydraulics,0
18,9,Rubens Barrichello,Williams,30,9,Suspension,0
19,23,Kamui Kobayashi,Sauber,26,16,Gearbox,0
20,25,Lucas di Grassi,Virgin,25,21,Wheel,0
21,24,Timo Glock,Virgin,22,20,Track rod,0
22,22,Pedro de la Rosa,Sauber,21,15,Hydraulics,0
23,1,Jenson Button,McLaren,2,8,Engine,0
24,10,Nico Hülkenberg,Williams,0,11,Front wing,0
