lap,position,driver,time
1,1,leclerc,1:29.892
1,2,vettel,1:32.867
1,3,albon,1:33.730
1,4,sainz,1:36.038
1,5,hamilton,1:39.041
1,6,norris,1:41.168
1,7,bottas,1:42.468
1,8,max_verstappen,1:43.698
1,9,kvyat,1:45.296
1,10,gasly,1:46.554
1,11,perez,1:47.707
1,12,ricciardo,1:48.810
1,13,hulkenberg,1:49.482
1,14,stroll,1:50.337
1,15,giovinazzi,1:51.260
1,16,raikkonen,1:52.968
1,17,kevin_magnussen,1:53.852
1,18,kubica,1:54.406
1,19,russell,1:55.037
1,20,grosjean,1:55.895
2,1,leclerc,1:49.552
2,2,vettel,1:48.225
2,3,albon,1:48.294
2,4,sainz,1:47.712
2,5,hamilton,1:46.004
2,6,norris,1:46.104
2,7,bottas,1:45.335
2,8,max_verstappen,1:44.980
2,9,kvyat,1:44.845
2,10,gasly,1:45.315
2,11,perez,1:44.995
2,12,ricciardo,1:44.787
2,13,hulkenberg,1:44.596
2,14,stroll,1:44.970
2,15,giovinazzi,1:44.988
2,16,raikkonen,1:44.386
2,17,kevin_magnussen,1:44.753
2,18,kubica,1:45.241
2,19,russell,1:45.044
2,20,grosjean,1:44.883
3,1,leclerc,1:27.149
3,2,vettel,1:26.856
3,3,albon,1:26.946
3,4,sainz,1:27.226
3,5,hamilton,1:26.482
3,6,norris,1:25.754
3,7,bottas,1:25.853
3,8,max_verstappen,1:25.440
3,9,kvyat,1:25.415
3,10,gasly,1:24.721
3,11,perez,1:24.598
3,12,ricciardo,1:24.370
3,13,hulkenberg,1:24.491
3,14,stroll,1:23.980
3,15,giovinazzi,1:23.682
3,16,raikkonen,1:23.490
3,17,kevin_magnussen,1:23.558
3,18,kubica,1:24.811
3,19,russell,1:25.452
3,20,grosjean,1:25.587
4,1,leclerc,1:21.588
4,2,vettel,1:21.572
4,3,albon,1:21.855
4,4,hamilton,1:21.275
4,5,sainz,1:23.618
4,6,norris,1:23.511
4,7,max_verstappen,1:23.747
4,8,bottas,1:24.710
4,9,kvyat,1:23.515
4,10,gasly,1:23.770
4,11,perez,1:23.493
4,12,ricciardo,1:23.570
4,13,hulkenberg,1:23.537
4,14,stroll,1:23.665
4,15,giovinazzi,1:23.588
4,16,raikkonen,1:23.478
4,17,kevin_magnussen,1:23.836
4,18,kubica,1:24.893
4,19,russell,1:24.679
4,20,grosjean,1:24.664
5,1,leclerc,1:21.653
5,2,vettel,1:21.910
5,3,albon,1:22.050
5,4,hamilton,1:21.982
5,5,sainz,1:23.237
5,6,norris,1:23.304
5,7,bottas,1:22.151
5,8,kvyat,1:24.112
5,9,perez,1:23.884
5,10,gasly,1:25.163
5,11,ricciardo,1:24.536
5,12,hulkenberg,1:24.707
5,13,stroll,1:24.690
5,14,giovinazzi,1:24.749
5,15,raikkonen,1:24.411
5,16,kevin_magnussen,1:24.327
5,17,kubica,1:24.850
5,18,russell,1:25.993
5,19,grosjean,1:25.783
5,20,max_verstappen,1:50.984
6,1,leclerc,1:22.214
